.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,1,1,1,['d'],['d'],Y,,,,,,,,,,F,21,
0,1,1,7,7,1,['k'],['k'],Y,,,,,,,,,,F,21,
0,2,2,12,12,1,['k'],['d'],N,Y,['space'],Y,,,,,,,F,21,
0,3,3,0,0,1,['d'],['k'],N,Y,None,N,,,,,,,F,21,
0,4,4,4,4,1,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
0,5,5,8,8,1,['d'],['d'],Y,Y,['k'],N,,,,,,,F,21,
0,6,6,4,4,1,['d'],['k'],N,N,['space'],N,,,,,,,F,21,
0,7,7,1,1,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
0,8,8,10,10,1,['k'],['k'],Y,Y,['k'],N,,,,,,,F,21,
0,9,9,0,0,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
0,10,10,9,9,1,['k'],['d'],N,N,None,Y,,,,,,,F,21,
0,11,11,2,2,1,['d'],['k'],N,Y,['space'],Y,,,,,,,F,21,
0,12,12,11,11,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,21,
0,13,13,1,1,1,['k'],['k'],Y,Y,None,N,,,,,,,F,21,
0,14,14,10,10,1,['k'],['d'],N,N,['space'],N,,,,,,,F,21,
1,0,15,4,4,1,['d'],['d'],Y,N,['d'],N,,,,,,,F,21,
1,1,16,10,10,1,['d'],['k'],N,N,None,Y,,,,,,,F,21,
1,2,17,11,11,1,['d'],['k'],N,Y,['space'],Y,,,,,,,F,21,
1,3,18,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
1,4,19,9,9,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
1,5,20,13,13,1,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
1,6,21,12,12,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
1,7,22,14,14,1,['k'],['d'],N,N,None,Y,,,,,,,F,21,
1,8,23,3,3,1,['d'],['k'],N,Y,None,N,,,,,,,F,21,
1,9,24,1,1,1,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
1,10,25,4,4,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,21,
1,11,26,14,14,1,['k'],['d'],N,N,None,Y,,,,,,,F,21,
1,12,27,7,7,1,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
1,13,28,2,2,1,['d'],['k'],N,N,None,Y,,,,,,,F,21,
1,14,29,5,5,1,['k'],['k'],Y,Y,None,N,,,,,,,F,21,
2,0,30,3,3,1,['k'],['d'],N,Y,None,N,,,,,,,F,21,
2,1,31,7,7,1,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
2,2,32,10,10,1,['d'],['k'],N,N,None,Y,,,,,,,F,21,
2,3,33,4,4,1,['k'],['d'],N,Y,['space'],Y,,,,,,,F,21,
2,4,34,10,10,1,['d'],['k'],N,Y,['space'],Y,,,,,,,F,21,
2,5,35,12,12,1,['d'],['d'],Y,N,None,Y,,,,,,,F,21,
2,6,36,14,14,1,['d'],['k'],N,Y,None,N,,,,,,,F,21,
2,7,37,4,4,1,['k'],['k'],Y,N,['space'],N,,,,,,,F,21,
2,8,38,2,2,1,['d'],['k'],N,N,None,Y,,,,,,,F,21,
2,9,39,6,6,1,['d'],['d'],Y,Y,None,N,,,,,,,F,21,
2,10,40,11,11,1,['k'],['d'],N,N,None,Y,,,,,,,F,21,
2,11,41,9,9,1,['k'],['d'],N,Y,None,N,,,,,,,F,21,
2,12,42,7,7,1,['d'],['d'],Y,Y,None,N,,,,,,,F,21,
2,13,43,1,1,1,['d'],['k'],N,N,None,Y,,,,,,,F,21,
2,14,44,3,3,1,['k'],['d'],N,Y,['space'],Y,,,,,,,F,21,
3,0,45,2,2,1,['k'],['k'],Y,N,None,Y,,,,,,,F,21,
3,1,46,0,0,1,['d'],['d'],Y,Y,None,N,,,,,,,F,21,
3,2,47,14,14,1,['d'],['d'],Y,N,['space'],N,,,,,,,F,21,
