.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Category,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
16,8,248,4,4,5,['k'],Y,['k'],N,['space'],N,,,,,,,female,20,
16,9,249,0,0,5,['d'],Y,['d'],N,None,Y,48,38,25,,,,female,20,
16,10,250,2,2,6,['d'],Y,['d'],,,,,,,,,,female,20,
16,11,251,13,13,6,['k'],Y,['k'],,,,,,,,,,female,20,
16,12,252,10,10,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,20,
16,13,253,13,13,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
16,14,254,10,10,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
17,0,255,10,10,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,20,
17,1,256,10,10,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
17,2,257,11,11,6,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
17,3,258,2,2,6,['k'],Y,['k'],Y,None,N,,,,,,,female,20,
17,4,259,14,14,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,20,
17,5,260,12,12,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
17,6,261,13,13,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,20,
17,7,262,12,12,6,['d'],Y,['d'],N,['space'],N,,,,,,,female,20,
17,8,263,7,7,6,['k'],Y,['k'],N,['space'],N,,,,,,,female,20,
17,9,264,4,4,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,20,
17,10,265,8,8,6,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
17,11,266,10,10,6,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
17,12,267,14,14,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,20,
17,13,268,7,7,6,['k'],Y,['k'],Y,None,N,,,,,,,female,20,
17,14,269,6,6,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,20,
18,0,270,12,12,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
18,1,271,0,0,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
18,2,272,0,0,6,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
18,3,273,10,10,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
18,4,274,5,5,6,['k'],Y,['k'],Y,None,N,,,,,,,female,20,
18,5,275,1,1,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
18,6,276,12,12,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
18,7,277,5,5,6,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
18,8,278,0,0,6,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
18,9,279,14,14,6,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
18,10,280,4,4,6,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
18,11,281,11,11,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
18,12,282,5,5,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
18,13,283,1,1,6,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
18,14,284,8,8,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
19,0,285,11,11,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
19,1,286,1,1,6,['d'],N,['k'],Y,None,N,,,,,,,female,20,
19,2,287,6,6,6,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
19,3,288,3,3,6,['k'],Y,['k'],Y,None,N,,,,,,,female,20,
19,4,289,3,3,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
19,5,290,1,1,6,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
19,6,291,9,9,6,['k'],Y,['k'],N,['space'],N,,,,,,,female,20,
19,7,292,9,9,6,['k'],Y,['k'],N,['k'],N,,,,,,,female,20,
19,8,293,1,1,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,20,
19,9,294,1,1,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,20,
19,10,295,14,14,6,['d'],N,['k'],N,None,Y,,,,,,,female,20,
19,11,296,13,13,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
19,12,297,7,7,6,['k'],Y,['k'],Y,None,N,,,,,,,female,20,
19,13,298,13,13,6,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
19,14,299,10,10,6,['k'],Y,['k'],N,None,Y,48,33,20,,,,female,20,
20,0,300,5,5,7,['k'],Y,['k'],,,,,,,,,,female,20,
20,1,301,6,6,7,['k'],Y,['k'],,,,,,,,,,female,20,
20,2,302,3,3,7,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
20,3,303,3,3,7,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
20,4,304,1,1,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,20,
20,5,305,3,3,7,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
20,6,306,11,11,7,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
20,7,307,8,8,7,['k'],Y,['k'],N,['space'],N,,,,,,,female,20,
20,8,308,8,8,7,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
20,9,309,0,0,7,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
20,10,310,12,12,7,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
20,11,311,9,9,7,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
20,12,312,1,1,7,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
20,13,313,3,3,7,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
20,14,314,12,12,7,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
21,0,315,1,1,7,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,20,
21,1,316,5,5,7,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
21,2,317,11,11,7,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
21,3,318,10,10,7,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
21,4,319,9,9,7,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
21,5,320,9,9,7,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
21,6,321,5,5,7,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
