.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,0,0,1,['k'],['d'],N,,,,,,,,,,f,22,
0,1,1,2,2,1,['d'],['k'],N,,,,,,,,,,f,22,
0,2,2,0,0,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,22,
0,3,3,1,1,1,['d'],['k'],N,Y,['k'],N,,,,,,,f,22,
0,4,4,13,13,1,['k'],['k'],Y,Y,None,N,,,,,,,f,22,
0,5,5,4,4,1,['d'],['d'],Y,N,['space'],N,,,,,,,f,22,
0,6,6,10,10,1,['k'],['d'],N,Y,['space'],Y,,,,,,,f,22,
0,7,7,1,1,1,['k'],['k'],Y,N,None,Y,,,,,,,f,22,
0,8,8,2,2,1,['d'],['k'],N,Y,None,N,,,,,,,f,22,
0,9,9,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,f,22,
0,10,10,8,8,1,['d'],['k'],N,Y,None,N,,,,,,,f,22,
0,11,11,13,13,1,['k'],['d'],N,N,None,Y,,,,,,,f,22,
0,12,12,12,12,1,['d'],['d'],Y,N,None,Y,,,,,,,f,22,
0,13,13,10,10,1,['k'],['k'],Y,N,None,Y,,,,,,,f,22,
0,14,14,12,12,1,['d'],['k'],N,Y,['space'],Y,,,,,,,f,22,
1,0,15,8,8,1,['k'],['k'],Y,N,None,Y,,,,,,,f,22,
1,1,16,7,7,1,['k'],['d'],N,N,None,Y,,,,,,,f,22,
1,2,17,2,2,1,['k'],['d'],N,Y,None,N,,,,,,,f,22,
1,3,18,3,3,1,['k'],['d'],N,Y,None,N,,,,,,,f,22,
1,4,19,3,3,1,['k'],['d'],N,N,None,Y,,,,,,,f,22,
1,5,20,1,1,1,['k'],['k'],Y,N,None,Y,,,,,,,f,22,
1,6,21,1,1,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,22,
1,7,22,11,11,1,['k'],['k'],Y,Y,None,N,,,,,,,f,22,
1,8,23,12,12,1,['d'],['k'],N,Y,None,N,,,,,,,f,22,
1,9,24,8,8,1,['k'],['k'],Y,N,None,Y,,,,,,,f,22,
1,10,25,7,7,1,['k'],['d'],N,Y,['space'],Y,,,,,,,f,22,
1,11,26,0,0,1,['d'],['d'],Y,N,['space'],N,,,,,,,f,22,
1,12,27,4,4,1,['d'],['k'],N,Y,None,N,,,,,,,f,22,
1,13,28,3,3,1,['k'],['k'],Y,Y,None,N,,,,,,,f,22,
1,14,29,10,10,1,['d'],['d'],Y,Y,None,N,,,,,,,f,22,
2,0,30,5,5,1,['k'],['d'],N,N,None,Y,,,,,,,f,22,
2,1,31,14,14,1,['k'],['k'],Y,N,None,Y,,,,,,,f,22,
2,2,32,5,5,1,['d'],['d'],Y,Y,None,N,,,,,,,f,22,
2,3,33,10,10,1,['k'],['d'],N,N,None,Y,,,,,,,f,22,
2,4,34,5,5,1,['k'],['k'],Y,Y,None,N,,,,,,,f,22,
2,5,35,8,8,1,['d'],['k'],N,N,['space'],N,,,,,,,f,22,
2,6,36,6,6,1,['k'],['d'],N,Y,None,N,,,,,,,f,22,
2,7,37,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,f,22,
2,8,38,6,6,1,['d'],['k'],N,N,None,Y,,,,,,,f,22,
2,9,39,5,5,1,['k'],['k'],Y,Y,None,N,,,,,,,f,22,
2,10,40,7,7,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,22,
2,11,41,2,2,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,22,
2,12,42,10,10,1,['k'],['d'],N,N,None,Y,,,,,,,f,22,
2,13,43,11,11,1,['k'],['k'],Y,Y,None,N,,,,,,,f,22,
2,14,44,5,5,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,22,
3,0,45,13,13,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,22,
3,1,46,14,14,1,['d'],['d'],Y,N,None,Y,,,,,,,f,22,
3,2,47,14,14,1,['d'],['k'],N,N,['space'],N,,,,,,,f,22,
3,3,48,12,12,1,['d'],['d'],Y,N,None,Y,,,,,,,f,22,
3,4,49,4,4,1,['d'],['d'],Y,N,None,Y,28,28,25,,,,f,22,
3,5,50,13,13,2,['k'],['k'],Y,,,,,,,,,,f,22,
3,6,51,7,7,2,['k'],['d'],N,,,,,,,,,,f,22,
3,7,52,1,1,2,['k'],['k'],Y,N,None,Y,,,,,,,f,22,
3,8,53,3,3,2,['d'],['d'],Y,N,None,Y,,,,,,,f,22,
3,9,54,14,14,2,['k'],['d'],N,N,None,Y,,,,,,,f,22,
3,10,55,9,9,2,['d'],['k'],N,N,None,Y,,,,,,,f,22,
3,11,56,4,4,2,['d'],['d'],Y,N,None,Y,,,,,,,f,22,
3,12,57,0,0,2,['k'],['k'],Y,Y,None,N,,,,,,,f,22,
3,13,58,10,10,2,['d'],['d'],Y,N,['space'],N,,,,,,,f,22,
3,14,59,12,12,2,['d'],['d'],Y,Y,None,N,,,,,,,f,22,
4,0,60,11,11,2,['k'],['k'],Y,N,None,Y,,,,,,,f,22,
4,1,61,7,7,2,['d'],['k'],N,Y,None,N,,,,,,,f,22,
4,2,62,11,11,2,['k'],['d'],N,N,None,Y,,,,,,,f,22,
4,3,63,6,6,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,22,
4,4,64,4,4,2,['d'],['d'],Y,N,None,Y,,,,,,,f,22,
4,5,65,2,2,2,['k'],['k'],Y,N,['space'],N,,,,,,,f,22,
4,6,66,0,0,2,['d'],['d'],Y,Y,None,N,,,,,,,f,22,
4,7,67,14,14,2,['d'],['k'],N,Y,None,N,,,,,,,f,22,
4,8,68,14,14,2,['k'],['d'],N,N,None,Y,,,,,,,f,22,
4,9,69,13,13,2,['k'],['k'],Y,Y,None,N,,,,,,,f,22,
4,10,70,10,10,2,['k'],['k'],Y,N,None,Y,,,,,,,f,22,
4,11,71,10,10,2,['d'],['d'],Y,N,['space'],N,,,,,,,f,22,
4,12,72,7,7,2,['k'],['k'],Y,Y,None,N,,,,,,,f,22,
4,13,73,4,4,2,['k'],['d'],N,Y,['space'],Y,,,,,,,f,22,
4,14,74,12,12,2,['k'],['d'],N,N,None,Y,,,,,,,f,22,
5,0,75,8,8,2,['k'],['k'],Y,N,None,Y,,,,,,,f,22,
5,1,76,14,14,2,['k'],['k'],Y,N,None,Y,,,,,,,f,22,
5,2,77,4,4,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,22,
5,3,78,6,6,2,['d'],['d'],Y,N,None,Y,,,,,,,f,22,
5,4,79,2,2,2,['d'],['k'],N,N,None,Y,,,,,,,f,22,
5,5,80,5,5,2,['k'],['k'],Y,N,None,Y,,,,,,,f,22,
5,6,81,12,12,2,['k'],['d'],N,N,['space'],N,,,,,,,f,22,
5,7,82,4,4,2,['k'],['k'],Y,Y,None,N,,,,,,,f,22,
5,8,83,8,8,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,22,
5,9,84,8,8,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,22,
5,10,85,6,6,2,['d'],['k'],N,N,None,Y,,,,,,,f,22,
5,11,86,12,12,2,['d'],['k'],N,N,None,Y,,,,,,,f,22,
5,12,87,6,6,2,['k'],['k'],Y,N,None,Y,,,,,,,f,22,
5,13,88,14,14,2,['d'],['k'],N,Y,['space'],Y,,,,,,,f,22,
5,14,89,1,1,2,['k'],['k'],Y,Y,None,N,,,,,,,f,22,
6,0,90,6,6,2,['k'],['d'],N,Y,['space'],Y,,,,,,,f,22,
6,1,91,5,5,2,['k'],['k'],Y,Y,None,N,,,,,,,f,22,
6,2,92,12,12,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,22,
6,3,93,8,8,2,['k'],['d'],N,Y,['space'],Y,,,,,,,f,22,
6,4,94,0,0,2,['d'],['k'],N,N,None,Y,,,,,,,f,22,
6,5,95,1,1,2,['k'],['d'],N,N,None,Y,,,,,,,f,22,
6,6,96,1,1,2,['d'],['d'],Y,N,['space'],N,,,,,,,f,22,
6,7,97,13,13,2,['d'],['d'],Y,N,None,Y,,,,,,,f,22,
6,8,98,2,2,2,['k'],['d'],N,Y,None,N,,,,,,,f,22,
6,9,99,6,6,2,['k'],['d'],N,Y,None,N,30,31,21,,,,f,22,
6,10,100,11,11,3,['k'],['d'],N,,,,,,,,,,f,22,
