.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,14,14,1,['d'],['d'],Y,,,,,,,,,,f,20,
0,1,1,1,1,1,['k'],['d'],N,,,,,,,,,,f,20,
0,2,2,0,0,1,['d'],['d'],Y,Y,None,N,,,,,,,f,20,
0,3,3,1,1,1,['d'],['d'],Y,Y,None,N,,,,,,,f,20,
0,4,4,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
0,5,5,14,14,1,['d'],['d'],Y,Y,None,N,,,,,,,f,20,
0,6,6,14,14,1,['d'],['k'],N,N,None,Y,,,,,,,f,20,
0,7,7,1,1,1,['k'],['k'],Y,N,None,Y,,,,,,,f,20,
0,8,8,12,12,1,['k'],['d'],N,N,None,Y,,,,,,,f,20,
0,9,9,4,4,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,20,
0,10,10,12,12,1,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
0,11,11,4,4,1,['k'],['k'],Y,N,None,Y,,,,,,,f,20,
0,12,12,3,3,1,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
0,13,13,12,12,1,['d'],['d'],Y,Y,None,N,,,,,,,f,20,
0,14,14,3,3,1,['k'],['k'],Y,N,['space'],N,,,,,,,f,20,
1,0,15,12,12,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,20,
1,1,16,5,5,1,['d'],['d'],Y,Y,None,N,,,,,,,f,20,
1,2,17,2,2,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,20,
1,3,18,8,8,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,20,
1,4,19,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,f,20,
1,5,20,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,f,20,
1,6,21,6,6,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,20,
1,7,22,14,14,1,['d'],['d'],Y,Y,None,N,,,,,,,f,20,
1,8,23,4,4,1,['k'],['k'],Y,N,['space'],N,,,,,,,f,20,
1,9,24,4,4,1,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
1,10,25,5,5,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,20,
1,11,26,12,12,1,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
1,12,27,2,2,1,['k'],['k'],Y,N,None,Y,,,,,,,f,20,
1,13,28,9,9,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,20,
