.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Int Match?,Int Response,Int Correct?,Category,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
1,9,24,8,8,1,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
1,10,25,12,12,1,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
1,11,26,10,10,1,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
1,12,27,13,13,1,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
1,13,28,11,11,1,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
1,14,29,0,0,1,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
2,0,30,12,12,1,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
2,1,31,1,1,1,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
2,2,32,10,10,1,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
2,3,33,7,7,1,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
2,4,34,3,3,1,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
2,5,35,6,6,1,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
2,6,36,2,2,1,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
2,7,37,5,5,1,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
2,8,38,3,3,1,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
2,9,39,0,0,1,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
2,10,40,8,8,1,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
2,11,41,1,1,1,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
2,12,42,0,0,1,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
2,13,43,6,6,1,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
2,14,44,14,14,1,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
3,0,45,0,0,1,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
3,1,46,14,14,1,['d'],Y,Y,None,N,['d'],,,,,,,Female,20,
3,2,47,9,9,1,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
3,3,48,12,12,1,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
3,4,49,7,7,1,['d'],Y,N,None,Y,['d'],24,39,19,,,,Female,20,
3,5,50,5,5,2,['d'],N,,,,['k'],,,,,,,Female,20,
3,6,51,11,11,2,['d'],N,,,,['k'],,,,,,,Female,20,
3,7,52,4,4,2,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
3,8,53,7,7,2,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
3,9,54,8,8,2,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
3,10,55,7,7,2,['d'],Y,N,['space'],N,['d'],,,,,,,Female,20,
3,11,56,4,4,2,['k'],N,Y,None,N,['d'],,,,,,,Female,20,
3,12,57,4,4,2,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
3,13,58,0,0,2,['k'],Y,Y,None,N,['k'],,,,,,,Female,20,
3,14,59,12,12,2,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
4,0,60,3,3,2,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
4,1,61,2,2,2,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
4,2,62,0,0,2,['k'],N,N,['space'],N,['d'],,,,,,,Female,20,
4,3,63,2,2,2,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
4,4,64,13,13,2,['k'],N,Y,None,N,['d'],,,,,,,Female,20,
4,5,65,9,9,2,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
4,6,66,5,5,2,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
4,7,67,5,5,2,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
4,8,68,11,11,2,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
4,9,69,1,1,2,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
4,10,70,12,12,2,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
4,11,71,6,6,2,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
4,12,72,2,2,2,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
4,13,73,5,5,2,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
4,14,74,1,1,2,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
5,0,75,10,10,2,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
5,1,76,14,14,2,['d'],Y,N,['space'],N,['d'],,,,,,,Female,20,
5,2,77,10,10,2,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
5,3,78,1,1,2,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
5,4,79,7,7,2,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
5,5,80,12,12,2,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
5,6,81,4,4,2,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
5,7,82,11,11,2,['k'],N,Y,None,N,['d'],,,,,,,Female,20,
5,8,83,14,14,2,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
5,9,84,3,3,2,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
5,10,85,2,2,2,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
5,11,86,6,6,2,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
5,12,87,7,7,2,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
5,13,88,4,4,2,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
5,14,89,5,5,2,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
6,0,90,1,1,2,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
6,1,91,13,13,2,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
6,2,92,6,6,2,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
6,3,93,0,0,2,['d'],Y,N,['k'],N,['d'],,,,,,,Female,20,
6,4,94,9,9,2,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
6,5,95,1,1,2,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
6,6,96,2,2,2,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
6,7,97,6,6,2,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
6,8,98,5,5,2,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
6,9,99,11,11,2,['k'],Y,N,None,Y,['k'],26,38,22,,,,Female,20,
6,10,100,10,10,3,['d'],Y,,,,['d'],,,,,,,Female,20,
6,11,101,11,11,3,['d'],N,,,,['k'],,,,,,,Female,20,
6,12,102,4,4,3,['k'],N,Y,None,N,['d'],,,,,,,Female,20,
6,13,103,9,9,3,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
6,14,104,10,10,3,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
7,0,105,10,10,3,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
7,1,106,4,4,3,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
7,2,107,11,11,3,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
7,3,108,10,10,3,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
7,4,109,9,9,3,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
7,5,110,10,10,3,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
7,6,111,11,11,3,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
7,7,112,2,2,3,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
7,8,113,11,11,3,['k'],N,Y,None,N,['d'],,,,,,,Female,20,
7,9,114,6,6,3,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
7,10,115,6,6,3,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
7,11,116,7,7,3,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
7,12,117,7,7,3,['d'],Y,Y,None,N,['d'],,,,,,,Female,20,
7,13,118,7,7,3,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
7,14,119,14,14,3,None,Timed out,Y,None,N,,,,,,,,Female,20,
8,0,120,6,6,3,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
8,1,121,9,9,3,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
8,2,122,0,0,3,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
8,3,123,11,11,3,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
8,4,124,0,0,3,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
8,5,125,11,11,3,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
8,6,126,9,9,3,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
8,7,127,5,5,3,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
8,8,128,7,7,3,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
8,9,129,12,12,3,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
8,10,130,8,8,3,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
8,11,131,2,2,3,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
8,12,132,6,6,3,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
8,13,133,7,7,3,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
8,14,134,4,4,3,['k'],Y,Y,None,N,['k'],,,,,,,Female,20,
9,0,135,7,7,3,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
9,1,136,4,4,3,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
9,2,137,11,11,3,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
9,3,138,11,11,3,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
9,4,139,8,8,3,['k'],N,N,['space'],N,['d'],,,,,,,Female,20,
9,5,140,4,4,3,['d'],Y,Y,None,N,['d'],,,,,,,Female,20,
9,6,141,12,12,3,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
9,7,142,13,13,3,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
9,8,143,13,13,3,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
9,9,144,1,1,3,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
9,10,145,13,13,3,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
9,11,146,10,10,3,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
9,12,147,9,9,3,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
9,13,148,3,3,3,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
9,14,149,1,1,3,['k'],Y,N,None,Y,['k'],23,35,22,,,,Female,20,
10,0,150,13,13,4,['d'],N,,,,['k'],,,,,,,Female,20,
10,1,151,12,12,4,['k'],N,,,,['d'],,,,,,,Female,20,
10,2,152,12,12,4,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
10,3,153,8,8,4,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
10,4,154,8,8,4,['k'],Y,N,['space'],N,['k'],,,,,,,Female,20,
10,5,155,12,12,4,['d'],Y,N,['space'],N,['d'],,,,,,,Female,20,
10,6,156,12,12,4,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
10,7,157,14,14,4,['d'],Y,Y,None,N,['d'],,,,,,,Female,20,
10,8,158,3,3,4,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
10,9,159,13,13,4,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
10,10,160,8,8,4,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
10,11,161,12,12,4,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
10,12,162,3,3,4,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
10,13,163,4,4,4,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
10,14,164,14,14,4,['k'],Y,Y,None,N,['k'],,,,,,,Female,20,
11,0,165,1,1,4,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
11,1,166,10,10,4,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
11,2,167,5,5,4,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
11,3,168,0,0,4,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
11,4,169,2,2,4,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
11,5,170,3,3,4,['k'],N,Y,None,N,['d'],,,,,,,Female,20,
11,6,171,1,1,4,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
11,7,172,3,3,4,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
11,8,173,6,6,4,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
11,9,174,7,7,4,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
11,10,175,4,4,4,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
11,11,176,8,8,4,['k'],Y,Y,None,N,['k'],,,,,,,Female,20,
11,12,177,4,4,4,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
11,13,178,4,4,4,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
11,14,179,4,4,4,['d'],Y,Y,None,N,['d'],,,,,,,Female,20,
12,0,180,5,5,4,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
12,1,181,6,6,4,['k'],Y,Y,None,N,['k'],,,,,,,Female,20,
12,2,182,1,1,4,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
12,3,183,4,4,4,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
12,4,184,2,2,4,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
12,5,185,0,0,4,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
12,6,186,11,11,4,['k'],N,Y,None,N,['d'],,,,,,,Female,20,
12,7,187,5,5,4,['d'],Y,Y,None,N,['d'],,,,,,,Female,20,
12,8,188,8,8,4,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
12,9,189,11,11,4,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
12,10,190,7,7,4,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
12,11,191,3,3,4,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
12,12,192,3,3,4,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
12,13,193,2,2,4,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
12,14,194,3,3,4,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
13,0,195,7,7,4,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
13,1,196,11,11,4,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
13,2,197,8,8,4,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
13,3,198,12,12,4,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
13,4,199,7,7,4,['d'],N,N,None,Y,['k'],27,34,21,,,,Female,20,
13,5,200,9,9,5,['d'],Y,,,,['d'],,,,,,,Female,20,
13,6,201,6,6,5,['d'],N,,,,['k'],,,,,,,Female,20,
13,7,202,9,9,5,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
13,8,203,11,11,5,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
13,9,204,5,5,5,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
13,10,205,1,1,5,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
13,11,206,11,11,5,['k'],Y,N,['space'],N,['k'],,,,,,,Female,20,
13,12,207,6,6,5,['k'],Y,Y,None,N,['k'],,,,,,,Female,20,
13,13,208,14,14,5,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
13,14,209,13,13,5,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
14,0,210,4,4,5,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
14,1,211,2,2,5,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
14,2,212,9,9,5,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
14,3,213,7,7,5,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
14,4,214,4,4,5,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
14,5,215,2,2,5,['k'],Y,Y,None,N,['k'],,,,,,,Female,20,
14,6,216,12,12,5,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
14,7,217,4,4,5,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
14,8,218,12,12,5,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
14,9,219,13,13,5,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
14,10,220,10,10,5,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
14,11,221,9,9,5,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
14,12,222,7,7,5,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
14,13,223,12,12,5,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
14,14,224,1,1,5,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
15,0,225,4,4,5,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
15,1,226,4,4,5,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
15,2,227,5,5,5,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
15,3,228,7,7,5,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
15,4,229,14,14,5,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
15,5,230,8,8,5,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
15,6,231,1,1,5,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
15,7,232,10,10,5,['d'],Y,Y,None,N,['d'],,,,,,,Female,20,
15,8,233,8,8,5,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
15,9,234,7,7,5,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
15,10,235,5,5,5,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
15,11,236,7,7,5,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
15,12,237,14,14,5,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
15,13,238,11,11,5,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
15,14,239,8,8,5,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
16,0,240,14,14,5,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
16,1,241,10,10,5,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
16,2,242,9,9,5,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
16,3,243,12,12,5,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
16,4,244,4,4,5,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
16,5,245,3,3,5,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
16,6,246,13,13,5,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
16,7,247,1,1,5,None,Timed out,N,None,Y,,,,,,,,Female,20,
16,8,248,3,3,5,['k'],Y,N,['space'],N,['k'],,,,,,,Female,20,
16,9,249,14,14,5,['k'],Y,N,None,Y,['k'],21,37,18,,,,Female,20,
16,10,250,7,7,6,['k'],N,,,,['d'],,,,,,,Female,20,
16,11,251,11,11,6,['d'],N,,,,['k'],,,,,,,Female,20,
16,12,252,3,3,6,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
16,13,253,5,5,6,['k'],N,Y,None,N,['d'],,,,,,,Female,20,
16,14,254,4,4,6,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
17,0,255,10,10,6,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
17,1,256,10,10,6,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
17,2,257,13,13,6,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
17,3,258,9,9,6,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
17,4,259,2,2,6,['k'],Y,Y,None,N,['k'],,,,,,,Female,20,
17,5,260,14,14,6,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
17,6,261,5,5,6,['d'],Y,Y,None,N,['d'],,,,,,,Female,20,
17,7,262,0,0,6,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
17,8,263,13,13,6,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
17,9,264,3,3,6,['k'],Y,Y,None,N,['k'],,,,,,,Female,20,
17,10,265,2,2,6,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
17,11,266,8,8,6,['k'],N,Y,None,N,['d'],,,,,,,Female,20,
17,12,267,13,13,6,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
17,13,268,11,11,6,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
17,14,269,2,2,6,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
18,0,270,14,14,6,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
18,1,271,2,2,6,['k'],N,Y,None,N,['d'],,,,,,,Female,20,
18,2,272,8,8,6,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
18,3,273,6,6,6,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
18,4,274,3,3,6,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
18,5,275,8,8,6,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
18,6,276,14,14,6,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
18,7,277,10,10,6,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
18,8,278,14,14,6,['d'],Y,Y,None,N,['d'],,,,,,,Female,20,
18,9,279,10,10,6,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
18,10,280,14,14,6,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
18,11,281,0,0,6,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
18,12,282,6,6,6,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
18,13,283,1,1,6,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
18,14,284,5,5,6,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
19,0,285,14,14,6,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
19,1,286,13,13,6,['d'],Y,Y,None,N,['d'],,,,,,,Female,20,
19,2,287,6,6,6,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
19,3,288,2,2,6,None,Timed out,N,None,Y,,,,,,,,Female,20,
19,4,289,2,2,6,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
19,5,290,11,11,6,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
19,6,291,13,13,6,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
19,7,292,0,0,6,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
19,8,293,8,8,6,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
19,9,294,0,0,6,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
19,10,295,6,6,6,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
19,11,296,7,7,6,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
19,12,297,1,1,6,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
19,13,298,5,5,6,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
19,14,299,0,0,6,['d'],N,N,None,Y,['k'],20,36,25,,,,Female,20,
20,0,300,1,1,7,['k'],Y,,,,['k'],,,,,,,Female,20,
20,1,301,3,3,7,['d'],N,,,,['k'],,,,,,,Female,20,
20,2,302,6,6,7,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
20,3,303,11,11,7,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
20,4,304,0,0,7,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
20,5,305,1,1,7,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
20,6,306,1,1,7,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
20,7,307,11,11,7,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
20,8,308,7,7,7,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
20,9,309,1,1,7,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
20,10,310,5,5,7,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
20,11,311,11,11,7,None,Timed out,Y,['space'],Y,,,,,,,,Female,20,
20,12,312,7,7,7,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
20,13,313,3,3,7,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
20,14,314,12,12,7,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
21,0,315,2,2,7,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
21,1,316,13,13,7,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
21,2,317,0,0,7,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
21,3,318,1,1,7,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
21,4,319,3,3,7,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
21,5,320,8,8,7,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
21,6,321,1,1,7,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
21,7,322,13,13,7,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
21,8,323,12,12,7,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
21,9,324,6,6,7,['d'],Y,Y,None,N,['d'],,,,,,,Female,20,
21,10,325,7,7,7,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
21,11,326,4,4,7,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
