.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Category,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
10,10,160,5,5,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,20,
10,11,161,6,6,4,['k'],N,['d'],Y,['space'],Y,,,,,,,female,20,
10,12,162,14,14,4,['k'],N,['d'],N,None,Y,,,,,,,female,20,
10,13,163,6,6,4,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
10,14,164,9,9,4,['k'],N,['d'],Y,['space'],Y,,,,,,,female,20,
11,0,165,7,7,4,['k'],N,['d'],Y,['space'],Y,,,,,,,female,20,
11,1,166,0,0,4,['d'],N,['k'],N,None,Y,,,,,,,female,20,
11,2,167,7,7,4,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
11,3,168,3,3,4,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
11,4,169,1,1,4,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
11,5,170,5,5,4,['k'],N,['d'],Y,None,N,,,,,,,female,20,
11,6,171,3,3,4,['k'],Y,['k'],Y,None,N,,,,,,,female,20,
11,7,172,9,9,4,['k'],Y,['k'],N,['space'],N,,,,,,,female,20,
11,8,173,4,4,4,['d'],N,['k'],Y,['space'],Y,,,,,,,female,20,
11,9,174,6,6,4,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
11,10,175,2,2,4,['k'],Y,['k'],Y,None,N,,,,,,,female,20,
11,11,176,7,7,4,['k'],N,['d'],Y,['space'],Y,,,,,,,female,20,
11,12,177,5,5,4,['d'],N,['k'],Y,['space'],Y,,,,,,,female,20,
11,13,178,7,7,4,['k'],N,['d'],N,None,Y,,,,,,,female,20,
11,14,179,14,14,4,['d'],N,['k'],Y,None,N,,,,,,,female,20,
12,0,180,11,11,4,['k'],N,['d'],Y,None,N,,,,,,,female,20,
12,1,181,7,7,4,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
12,2,182,10,10,4,['k'],N,['d'],Y,['space'],Y,,,,,,,female,20,
12,3,183,12,12,4,['k'],N,['d'],Y,None,N,,,,,,,female,20,
12,4,184,0,0,4,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
12,5,185,10,10,4,['d'],N,['k'],N,None,Y,,,,,,,female,20,
12,6,186,4,4,4,['k'],N,['d'],N,None,Y,,,,,,,female,20,
12,7,187,0,0,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,20,
12,8,188,2,2,4,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
12,9,189,3,3,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,20,
12,10,190,11,11,4,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
12,11,191,5,5,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,20,
12,12,192,1,1,4,['k'],N,['d'],Y,None,N,,,,,,,female,20,
12,13,193,12,12,4,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
12,14,194,8,8,4,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
13,0,195,1,1,4,['k'],Y,['k'],Y,None,N,,,,,,,female,20,
13,1,196,2,2,4,['d'],N,['k'],Y,None,N,,,,,,,female,20,
13,2,197,12,12,4,['k'],N,['d'],Y,['space'],Y,,,,,,,female,20,
13,3,198,13,13,4,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
13,4,199,2,2,4,['d'],Y,['d'],N,None,Y,25,35,25,,,,female,20,
13,5,200,8,8,5,['k'],N,['d'],,,,,,,,,,female,20,
13,6,201,3,3,5,['d'],Y,['d'],,,,,,,,,,female,20,
13,7,202,8,8,5,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
13,8,203,6,6,5,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
13,9,204,12,12,5,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
13,10,205,14,14,5,['k'],N,['d'],N,None,Y,,,,,,,female,20,
13,11,206,3,3,5,['d'],N,['k'],N,None,Y,,,,,,,female,20,
13,12,207,14,14,5,['k'],N,['d'],Y,None,N,,,,,,,female,20,
13,13,208,5,5,5,['k'],N,['d'],Y,['space'],Y,,,,,,,female,20,
13,14,209,6,6,5,['d'],N,['k'],N,None,Y,,,,,,,female,20,
14,0,210,14,14,5,['d'],N,['k'],N,None,Y,,,,,,,female,20,
14,1,211,9,9,5,['k'],N,['d'],N,None,Y,,,,,,,female,20,
14,2,212,9,9,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,20,
14,3,213,8,8,5,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
14,4,214,7,7,5,['k'],N,['d'],N,None,Y,,,,,,,female,20,
14,5,215,0,0,5,['k'],N,['d'],Y,['space'],Y,,,,,,,female,20,
14,6,216,0,0,5,['k'],Y,['k'],Y,None,N,,,,,,,female,20,
14,7,217,3,3,5,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
14,8,218,9,9,5,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
14,9,219,14,14,5,['k'],N,['d'],N,None,Y,,,,,,,female,20,
14,10,220,8,8,5,['d'],N,['k'],N,None,Y,,,,,,,female,20,
14,11,221,10,10,5,['k'],N,['d'],N,None,Y,,,,,,,female,20,
14,12,222,14,14,5,['k'],N,['d'],N,None,Y,,,,,,,female,20,
14,13,223,7,7,5,['d'],N,['k'],Y,['space'],Y,,,,,,,female,20,
14,14,224,7,7,5,['k'],N,['d'],Y,['space'],Y,,,,,,,female,20,
15,0,225,4,4,5,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
15,1,226,10,10,5,['d'],N,['k'],N,None,Y,,,,,,,female,20,
15,2,227,10,10,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,20,
15,3,228,6,6,5,['d'],N,['k'],Y,['space'],Y,,,,,,,female,20,
15,4,229,0,0,5,['k'],N,['d'],N,None,Y,,,,,,,female,20,
15,5,230,0,0,5,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
15,6,231,2,2,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,20,
15,7,232,11,11,5,['d'],N,['k'],N,None,Y,,,,,,,female,20,
15,8,233,3,3,5,['k'],N,['d'],N,None,Y,,,,,,,female,20,
15,9,234,10,10,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,20,
15,10,235,5,5,5,['k'],N,['d'],N,None,Y,,,,,,,female,20,
15,11,236,2,2,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,20,
15,12,237,8,8,5,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
15,13,238,5,5,5,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
15,14,239,4,4,5,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
16,0,240,9,9,5,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
16,1,241,12,12,5,['d'],Y,['d'],N,['space'],N,,,,,,,female,20,
16,2,242,7,7,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,20,
16,3,243,6,6,5,['k'],Y,['k'],Y,None,N,,,,,,,female,20,
16,4,244,4,4,5,['k'],N,['d'],N,None,Y,,,,,,,female,20,
16,5,245,7,7,5,['d'],N,['k'],Y,None,N,,,,,,,female,20,
16,6,246,4,4,5,['d'],N,['k'],Y,None,N,,,,,,,female,20,
16,7,247,4,4,5,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
16,8,248,13,13,5,['k'],N,['d'],Y,None,N,,,,,,,female,20,
16,9,249,11,11,5,['d'],N,['k'],Y,None,N,23,34,24,,,,female,20,
16,10,250,6,6,6,['k'],N,['d'],,,,,,,,,,female,20,
16,11,251,3,3,6,['d'],Y,['d'],,,,,,,,,,female,20,
16,12,252,5,5,6,['k'],N,['d'],Y,None,N,,,,,,,female,20,
16,13,253,12,12,6,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
16,14,254,12,12,6,['k'],N,['d'],N,['space'],N,,,,,,,female,20,
17,0,255,5,5,6,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
17,1,256,6,6,6,['k'],N,['d'],Y,None,N,,,,,,,female,20,
17,2,257,10,10,6,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
17,3,258,9,9,6,['k'],N,['d'],Y,None,N,,,,,,,female,20,
17,4,259,0,0,6,['k'],N,['d'],Y,None,N,,,,,,,female,20,
17,5,260,3,3,6,['k'],N,['d'],N,None,Y,,,,,,,female,20,
17,6,261,10,10,6,['k'],N,['d'],Y,None,N,,,,,,,female,20,
17,7,262,10,10,6,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
17,8,263,1,1,6,['k'],N,['d'],Y,['space'],Y,,,,,,,female,20,
17,9,264,5,5,6,['k'],N,['d'],N,['space'],N,,,,,,,female,20,
17,10,265,1,1,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
17,11,266,8,8,6,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
17,12,267,12,12,6,['d'],N,['k'],N,None,Y,,,,,,,female,20,
17,13,268,9,9,6,['d'],N,['k'],Y,None,N,,,,,,,female,20,
17,14,269,4,4,6,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
18,0,270,9,9,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,20,
18,1,271,7,7,6,['d'],N,['k'],Y,['space'],Y,,,,,,,female,20,
18,2,272,8,8,6,None,Timed out,,N,None,Y,,,,,,,female,20,
18,3,273,0,0,6,['k'],Y,['k'],Y,None,N,,,,,,,female,20,
18,4,274,13,13,6,['d'],N,['k'],Y,None,N,,,,,,,female,20,
18,5,275,13,13,6,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
18,6,276,3,3,6,['d'],N,['k'],N,None,Y,,,,,,,female,20,
18,7,277,2,2,6,['k'],N,['d'],Y,None,N,,,,,,,female,20,
18,8,278,11,11,6,['d'],N,['k'],Y,['space'],Y,,,,,,,female,20,
18,9,279,7,7,6,['k'],N,['d'],N,None,Y,,,,,,,female,20,
18,10,280,14,14,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
18,11,281,10,10,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,20,
18,12,282,3,3,6,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
18,13,283,7,7,6,['d'],N,['k'],N,None,Y,,,,,,,female,20,
18,14,284,3,3,6,['d'],N,['k'],Y,['space'],Y,,,,,,,female,20,
19,0,285,8,8,6,['k'],N,['d'],Y,['space'],Y,,,,,,,female,20,
19,1,286,11,11,6,['d'],N,['k'],Y,['space'],Y,,,,,,,female,20,
19,2,287,7,7,6,['k'],Y,['k'],N,['space'],N,,,,,,,female,20,
19,3,288,2,2,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,20,
19,4,289,2,2,6,['d'],N,['k'],Y,['space'],Y,,,,,,,female,20,
19,5,290,5,5,6,['k'],Y,['k'],Y,None,N,,,,,,,female,20,
19,6,291,6,6,6,['k'],N,['d'],N,None,Y,,,,,,,female,20,
19,7,292,12,12,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,20,
19,8,293,8,8,6,['k'],N,['d'],Y,['space'],Y,,,,,,,female,20,
19,9,294,9,9,6,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
19,10,295,9,9,6,['k'],N,['d'],N,None,Y,,,,,,,female,20,
19,11,296,10,10,6,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
19,12,297,13,13,6,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
19,13,298,4,4,6,['k'],N,['d'],N,None,Y,,,,,,,female,20,
19,14,299,1,1,6,['k'],Y,['k'],N,None,Y,22,32,25,,,,female,20,
20,0,300,1,1,7,['d'],N,['k'],,,,,,,,,,female,20,
20,1,301,10,10,7,['d'],Y,['d'],,,,,,,,,,female,20,
20,2,302,5,5,7,['k'],N,['d'],N,None,Y,,,,,,,female,20,
20,3,303,2,2,7,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
20,4,304,9,9,7,['d'],N,['k'],Y,None,N,,,,,,,female,20,
20,5,305,2,2,7,['k'],N,['d'],N,None,Y,,,,,,,female,20,
20,6,306,6,6,7,['d'],N,['k'],N,None,Y,,,,,,,female,20,
20,7,307,0,0,7,['d'],N,['k'],Y,None,N,,,,,,,female,20,
20,8,308,12,12,7,['d'],N,['k'],Y,None,N,,,,,,,female,20,
20,9,309,1,1,7,['k'],N,['d'],N,None,Y,,,,,,,female,20,
20,10,310,7,7,7,['k'],N,['d'],Y,None,N,,,,,,,female,20,
20,11,311,5,5,7,['d'],N,['k'],N,None,Y,,,,,,,female,20,
20,12,312,0,0,7,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
20,13,313,0,0,7,['k'],Y,['k'],Y,None,N,,,,,,,female,20,
20,14,314,4,4,7,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
21,0,315,14,14,7,['k'],Y,['k'],Y,None,N,,,,,,,female,20,
21,1,316,0,0,7,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
21,2,317,14,14,7,['k'],N,['d'],N,None,Y,,,,,,,female,20,
21,3,318,4,4,7,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
21,4,319,13,13,7,['k'],N,['d'],Y,['space'],Y,,,,,,,female,20,
21,5,320,8,8,7,['k'],N,['d'],N,None,Y,,,,,,,female,20,
21,6,321,2,2,7,['d'],N,['k'],Y,None,N,,,,,,,female,20,
21,7,322,9,9,7,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
21,8,323,6,6,7,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
21,9,324,9,9,7,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
21,10,325,8,8,7,['k'],N,['d'],Y,None,N,,,,,,,female,20,
21,11,326,13,13,7,['k'],N,['d'],N,None,Y,,,,,,,female,20,
21,12,327,7,7,7,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
21,13,328,7,7,7,['d'],Y,['d'],Y,None,N,,,,,,,female,20,
21,14,329,10,10,7,['d'],Y,['d'],N,None,Y,,,,,,,female,20,
22,0,330,14,14,7,['k'],N,['d'],N,['space'],N,,,,,,,female,20,
22,1,331,13,13,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,20,
22,2,332,1,1,7,['k'],Y,['k'],N,None,Y,,,,,,,female,20,
22,3,333,7,7,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,20,
22,4,334,13,13,7,['k'],Y,['k'],Y,None,N,,,,,,,female,20,
