.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,13,13,1,['d'],['d'],Y,,,,,,,,,,male,20,
0,1,1,0,0,1,['d'],['d'],Y,,,,,,,,,,male,20,
0,2,2,8,8,1,['d'],['k'],N,N,None,Y,,,,,,,male,20,
0,3,3,12,12,1,['k'],['d'],N,N,None,Y,,,,,,,male,20,
0,4,4,12,12,1,['k'],['k'],Y,N,['space'],N,,,,,,,male,20,
0,5,5,6,6,1,['d'],['k'],N,Y,['space'],Y,,,,,,,male,20,
0,6,6,2,2,1,['d'],['k'],N,N,['space'],N,,,,,,,male,20,
0,7,7,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,male,20,
0,8,8,2,2,1,['d'],['k'],N,Y,None,N,,,,,,,male,20,
0,9,9,4,4,1,['d'],['d'],Y,Y,None,N,,,,,,,male,20,
0,10,10,1,1,1,['k'],['d'],N,N,None,Y,,,,,,,male,20,
0,11,11,13,13,1,['k'],['k'],Y,N,None,Y,,,,,,,male,20,
0,12,12,13,13,1,['d'],['k'],N,Y,None,N,,,,,,,male,20,
0,13,13,6,6,1,['k'],['d'],N,Y,['space'],Y,,,,,,,male,20,
0,14,14,0,0,1,['d'],['d'],Y,Y,None,N,,,,,,,male,20,
1,0,15,12,12,1,['d'],['d'],Y,N,['space'],N,,,,,,,male,20,
1,1,16,8,8,1,None,,Timed out,Y,None,N,,,,,,,male,20,
1,2,17,1,1,1,['k'],['d'],N,Y,None,N,,,,,,,male,20,
1,3,18,7,7,1,['d'],['d'],Y,N,None,Y,,,,,,,male,20,
1,4,19,1,1,1,['k'],['d'],N,Y,['space'],Y,,,,,,,male,20,
1,5,20,0,0,1,['d'],['k'],N,N,None,Y,,,,,,,male,20,
1,6,21,0,0,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male,20,
1,7,22,6,6,1,['d'],['k'],N,Y,None,N,,,,,,,male,20,
1,8,23,0,0,1,['k'],['d'],N,N,None,Y,,,,,,,male,20,
1,9,24,11,11,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male,20,
1,10,25,10,10,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male,20,
1,11,26,0,0,1,['d'],['d'],Y,N,None,Y,,,,,,,male,20,
1,12,27,1,1,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male,20,
1,13,28,8,8,1,['d'],['k'],N,Y,['space'],Y,,,,,,,male,20,
1,14,29,13,13,1,['k'],['k'],Y,N,None,Y,,,,,,,male,20,
2,0,30,4,4,1,['d'],['k'],N,Y,['space'],Y,,,,,,,male,20,
2,1,31,13,13,1,['k'],['k'],Y,N,None,Y,,,,,,,male,20,
2,2,32,0,0,1,['d'],['d'],Y,Y,None,N,,,,,,,male,20,
2,3,33,3,3,1,['d'],['k'],N,N,None,Y,,,,,,,male,20,
2,4,34,10,10,1,['k'],['d'],N,Y,['space'],Y,,,,,,,male,20,
2,5,35,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,male,20,
2,6,36,6,6,1,['d'],['k'],N,Y,None,N,,,,,,,male,20,
2,7,37,13,13,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male,20,
2,8,38,12,12,1,['d'],['k'],N,N,['space'],N,,,,,,,male,20,
2,9,39,8,8,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male,20,
2,10,40,1,1,1,['d'],['d'],Y,N,None,Y,,,,,,,male,20,
2,11,41,13,13,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male,20,
2,12,42,5,5,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male,20,
2,13,43,14,14,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male,20,
2,14,44,10,10,1,['d'],['k'],N,N,None,Y,,,,,,,male,20,
3,0,45,6,6,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male,20,
3,1,46,5,5,1,['d'],['k'],N,N,None,Y,,,,,,,male,20,
3,2,47,3,3,1,['k'],['d'],N,N,None,Y,,,,,,,male,20,
3,3,48,8,8,1,['d'],['d'],Y,N,['space'],N,,,,,,,male,20,
3,4,49,14,14,1,['k'],['d'],N,N,None,Y,26,34,25,,,,male,20,
3,5,50,7,7,2,['d'],['d'],Y,,,,,,,,,,male,20,
3,6,51,9,9,2,['d'],['k'],N,,,,,,,,,,male,20,
3,7,52,10,10,2,['k'],['d'],N,N,None,Y,,,,,,,male,20,
3,8,53,1,1,2,['d'],['d'],Y,N,None,Y,,,,,,,male,20,
3,9,54,5,5,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,male,20,
3,10,55,14,14,2,['d'],['d'],Y,Y,None,N,,,,,,,male,20,
