.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,9,9,1,['d'],['k'],N,,,,,,,,,,f,24,
0,1,1,8,8,1,['d'],['d'],Y,,,,,,,,,,f,24,
0,2,2,3,3,1,['d'],['k'],N,Y,None,N,,,,,,,f,24,
0,3,3,14,14,1,['d'],['k'],N,Y,None,N,,,,,,,f,24,
0,4,4,12,12,1,['k'],['d'],N,Y,None,N,,,,,,,f,24,
0,5,5,11,11,1,['k'],['k'],Y,Y,None,N,,,,,,,f,24,
0,6,6,13,13,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,24,
0,7,7,12,12,1,['d'],['k'],N,N,None,Y,,,,,,,f,24,
0,8,8,3,3,1,['k'],['k'],Y,Y,None,N,,,,,,,f,24,
0,9,9,5,5,1,None,,Timed out,N,None,Y,,,,,,,f,24,
0,10,10,12,12,1,['k'],['k'],Y,Y,['k'],N,,,,,,,f,24,
0,11,11,9,9,1,['k'],['d'],N,Y,['space'],Y,,,,,,,f,24,
0,12,12,10,10,1,['k'],['d'],N,Y,None,N,,,,,,,f,24,
0,13,13,7,7,1,['d'],['d'],Y,Y,None,N,,,,,,,f,24,
0,14,14,0,0,1,['k'],['d'],N,Y,None,N,,,,,,,f,24,
1,0,15,1,1,1,['k'],['k'],Y,N,None,Y,,,,,,,f,24,
1,1,16,10,10,1,['d'],['k'],N,N,None,Y,,,,,,,f,24,
1,2,17,9,9,1,['k'],['k'],Y,N,['space'],N,,,,,,,f,24,
1,3,18,7,7,1,['d'],['d'],Y,Y,None,N,,,,,,,f,24,
1,4,19,11,11,1,['d'],['k'],N,Y,['space'],Y,,,,,,,f,24,
1,5,20,11,11,1,['d'],['k'],N,Y,None,N,,,,,,,f,24,
1,6,21,3,3,1,['k'],['d'],N,Y,['space'],Y,,,,,,,f,24,
1,7,22,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,f,24,
1,8,23,13,13,1,['d'],['d'],Y,N,None,Y,,,,,,,f,24,
1,9,24,14,14,1,['d'],['d'],Y,N,None,Y,,,,,,,f,24,
1,10,25,12,12,1,['k'],['k'],Y,N,None,Y,,,,,,,f,24,
1,11,26,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,f,24,
1,12,27,8,8,1,['k'],['k'],Y,N,None,Y,,,,,,,f,24,
1,13,28,0,0,1,['d'],['d'],Y,N,['space'],N,,,,,,,f,24,
1,14,29,9,9,1,['d'],['d'],Y,Y,None,N,,,,,,,f,24,
2,0,30,4,4,1,['d'],['d'],Y,N,None,Y,,,,,,,f,24,
