.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Int Match?,Int Response,Int Correct?,Category,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
22,7,337,14,14,7,['d'],N,N,None,Y,['k'],,,,,,,F,20,
22,8,338,9,9,7,['k'],N,N,None,Y,['d'],,,,,,,F,20,
22,9,339,14,14,7,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
22,10,340,5,5,7,['k'],N,Y,None,N,['d'],,,,,,,F,20,
22,11,341,10,10,7,['k'],N,Y,None,N,['d'],,,,,,,F,20,
22,12,342,12,12,7,['k'],N,Y,None,N,['d'],,,,,,,F,20,
22,13,343,2,2,7,['k'],N,Y,None,N,['d'],,,,,,,F,20,
22,14,344,13,13,7,['d'],N,N,None,Y,['k'],,,,,,,F,20,
23,0,345,5,5,7,['d'],N,N,None,Y,['k'],,,,,,,F,20,
23,1,346,11,11,7,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
23,2,347,12,12,7,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
23,3,348,10,10,7,['d'],Y,N,None,Y,['d'],,,,,,,F,20,
23,4,349,14,14,7,['k'],N,N,None,Y,['d'],18,23,25,,,,F,20,
23,5,350,1,1,8,['k'],Y,,,,['k'],,,,,,,F,20,
23,6,351,5,5,8,['k'],Y,,,,['k'],,,,,,,F,20,
23,7,352,6,6,8,['k'],N,N,None,Y,['d'],,,,,,,F,20,
23,8,353,14,14,8,['d'],N,Y,None,N,['k'],,,,,,,F,20,
23,9,354,1,1,8,['k'],N,N,None,Y,['d'],,,,,,,F,20,
23,10,355,7,7,8,['d'],N,N,None,Y,['k'],,,,,,,F,20,
23,11,356,10,10,8,['k'],N,N,None,Y,['d'],,,,,,,F,20,
23,12,357,11,11,8,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
23,13,358,5,5,8,['k'],N,Y,None,N,['d'],,,,,,,F,20,
23,14,359,6,6,8,['k'],N,Y,None,N,['d'],,,,,,,F,20,
24,0,360,2,2,8,['d'],N,Y,None,N,['k'],,,,,,,F,20,
24,1,361,10,10,8,['k'],N,Y,None,N,['d'],,,,,,,F,20,
24,2,362,4,4,8,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
24,3,363,4,4,8,['d'],Y,N,None,Y,['d'],,,,,,,F,20,
24,4,364,8,8,8,['k'],N,N,None,Y,['d'],,,,,,,F,20,
24,5,365,7,7,8,['k'],N,Y,None,N,['d'],,,,,,,F,20,
24,6,366,7,7,8,['d'],N,N,None,Y,['k'],,,,,,,F,20,
24,7,367,12,12,8,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
24,8,368,12,12,8,['k'],N,N,None,Y,['d'],,,,,,,F,20,
24,9,369,1,1,8,['k'],N,Y,None,N,['d'],,,,,,,F,20,
24,10,370,9,9,8,['k'],N,N,None,Y,['d'],,,,,,,F,20,
24,11,371,11,11,8,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
24,12,372,10,10,8,['d'],Y,Y,None,N,['d'],,,,,,,F,20,
24,13,373,4,4,8,['d'],N,Y,None,N,['k'],,,,,,,F,20,
24,14,374,3,3,8,['d'],Y,Y,None,N,['d'],,,,,,,F,20,
25,0,375,12,12,8,['d'],N,Y,['d'],N,['k'],,,,,,,F,20,
25,1,376,8,8,8,['k'],N,Y,None,N,['d'],,,,,,,F,20,
25,2,377,12,12,8,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
25,3,378,9,9,8,['d'],Y,Y,None,N,['d'],,,,,,,F,20,
25,4,379,1,1,8,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
25,5,380,5,5,8,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
25,6,381,3,3,8,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
25,7,382,3,3,8,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
25,8,383,9,9,8,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
25,9,384,8,8,8,['k'],N,Y,None,N,['d'],,,,,,,F,20,
25,10,385,14,14,8,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
25,11,386,8,8,8,['k'],N,N,None,Y,['d'],,,,,,,F,20,
25,12,387,14,14,8,['k'],N,N,None,Y,['d'],,,,,,,F,20,
25,13,388,3,3,8,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
25,14,389,9,9,8,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
26,0,390,5,5,8,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
26,1,391,5,5,8,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
26,2,392,2,2,8,['k'],N,N,None,Y,['d'],,,,,,,F,20,
26,3,393,1,1,8,['d'],N,N,None,Y,['k'],,,,,,,F,20,
26,4,394,12,12,8,['k'],N,N,None,Y,['d'],,,,,,,F,20,
26,5,395,1,1,8,['d'],N,N,None,Y,['k'],,,,,,,F,20,
26,6,396,10,10,8,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
26,7,397,13,13,8,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
26,8,398,3,3,8,['k'],N,N,None,Y,['d'],,,,,,,F,20,
26,9,399,14,14,8,['k'],Y,N,None,Y,['k'],24,23,25,,,,F,20,
26,10,400,14,14,9,['k'],Y,,,,['k'],,,,,,,F,20,
26,11,401,2,2,9,['k'],N,,,,['d'],,,,,,,F,20,
26,12,402,12,12,9,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
26,13,403,6,6,9,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
26,14,404,2,2,9,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
27,0,405,8,8,9,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
27,1,406,5,5,9,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
27,2,407,5,5,9,['k'],N,Y,None,N,['d'],,,,,,,F,20,
27,3,408,0,0,9,['d'],N,N,None,Y,['k'],,,,,,,F,20,
27,4,409,5,5,9,['k'],N,Y,None,N,['d'],,,,,,,F,20,
27,5,410,9,9,9,['k'],N,Y,None,N,['d'],,,,,,,F,20,
27,6,411,5,5,9,['k'],N,N,None,Y,['d'],,,,,,,F,20,
27,7,412,3,3,9,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
27,8,413,10,10,9,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
27,9,414,12,12,9,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
27,10,415,14,14,9,['d'],N,N,None,Y,['k'],,,,,,,F,20,
27,11,416,3,3,9,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
27,12,417,2,2,9,['d'],Y,N,None,Y,['d'],,,,,,,F,20,
27,13,418,3,3,9,['d'],N,N,None,Y,['k'],,,,,,,F,20,
27,14,419,0,0,9,['d'],N,Y,None,N,['k'],,,,,,,F,20,
28,0,420,10,10,9,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
28,1,421,7,7,9,['k'],N,N,None,Y,['d'],,,,,,,F,20,
28,2,422,4,4,9,['k'],N,Y,None,N,['d'],,,,,,,F,20,
28,3,423,13,13,9,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
28,4,424,8,8,9,['d'],N,N,None,Y,['k'],,,,,,,F,20,
28,5,425,10,10,9,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
28,6,426,14,14,9,['k'],N,Y,None,N,['d'],,,,,,,F,20,
28,7,427,3,3,9,['k'],N,Y,None,N,['d'],,,,,,,F,20,
28,8,428,12,12,9,['k'],N,N,None,Y,['d'],,,,,,,F,20,
28,9,429,2,2,9,['k'],N,N,None,Y,['d'],,,,,,,F,20,
28,10,430,6,6,9,['d'],N,N,None,Y,['k'],,,,,,,F,20,
28,11,431,0,0,9,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
28,12,432,3,3,9,['k'],N,N,None,Y,['d'],,,,,,,F,20,
28,13,433,4,4,9,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
28,14,434,9,9,9,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
29,0,435,8,8,9,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
29,1,436,8,8,9,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
29,2,437,7,7,9,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
29,3,438,4,4,9,['k'],N,Y,None,N,['d'],,,,,,,F,20,
29,4,439,14,14,9,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
29,5,440,0,0,9,['k'],N,Y,None,N,['d'],,,,,,,F,20,
29,6,441,9,9,9,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
29,7,442,3,3,9,['d'],Y,Y,None,N,['d'],,,,,,,F,20,
29,8,443,10,10,9,['d'],Y,Y,None,N,['d'],,,,,,,F,20,
29,9,444,1,1,9,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
29,10,445,0,0,9,['k'],N,N,None,Y,['d'],,,,,,,F,20,
29,11,446,5,5,9,['d'],N,Y,None,N,['k'],,,,,,,F,20,
29,12,447,13,13,9,['k'],N,Y,None,N,['d'],,,,,,,F,20,
29,13,448,5,5,9,['k'],N,N,None,Y,['d'],,,,,,,F,20,
29,14,449,7,7,9,['k'],Y,N,None,Y,['k'],26,23,25,,,,F,20,
30,0,450,3,3,10,['k'],Y,,,,['k'],,,,,,,F,20,
30,1,451,10,10,10,['k'],N,,,,['d'],,,,,,,F,20,
30,2,452,12,12,10,['d'],Y,N,None,Y,['d'],,,,,,,F,20,
30,3,453,8,8,10,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
30,4,454,3,3,10,['d'],Y,Y,None,N,['d'],,,,,,,F,20,
30,5,455,9,9,10,['k'],N,Y,None,N,['d'],,,,,,,F,20,
30,6,456,2,2,10,['d'],N,N,None,Y,['k'],,,,,,,F,20,
30,7,457,2,2,10,['k'],N,N,None,Y,['d'],,,,,,,F,20,
30,8,458,0,0,10,['d'],Y,Y,None,N,['d'],,,,,,,F,20,
30,9,459,5,5,10,['k'],N,Y,None,N,['d'],,,,,,,F,20,
30,10,460,0,0,10,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
30,11,461,0,0,10,['d'],N,N,None,Y,['k'],,,,,,,F,20,
30,12,462,5,5,10,['k'],N,Y,None,N,['d'],,,,,,,F,20,
30,13,463,3,3,10,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
30,14,464,6,6,10,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
31,0,465,8,8,10,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
31,1,466,0,0,10,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
31,2,467,6,6,10,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
31,3,468,3,3,10,['k'],N,Y,None,N,['d'],,,,,,,F,20,
31,4,469,9,9,10,['k'],N,N,None,Y,['d'],,,,,,,F,20,
31,5,470,12,12,10,['k'],N,N,None,Y,['d'],,,,,,,F,20,
31,6,471,4,4,10,['d'],Y,Y,None,N,['d'],,,,,,,F,20,
31,7,472,2,2,10,['d'],Y,Y,None,N,['d'],,,,,,,F,20,
31,8,473,7,7,10,['k'],N,Y,None,N,['d'],,,,,,,F,20,
31,9,474,5,5,10,['k'],N,N,None,Y,['d'],,,,,,,F,20,
31,10,475,13,13,10,['k'],N,Y,['k'],N,['d'],,,,,,,F,20,
31,11,476,6,6,10,['k'],N,Y,None,N,['d'],,,,,,,F,20,
31,12,477,3,3,10,['d'],Y,Y,None,N,['d'],,,,,,,F,20,
31,13,478,7,7,10,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
31,14,479,8,8,10,['d'],Y,Y,None,N,['d'],,,,,,,F,20,
32,0,480,13,13,10,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
32,1,481,2,2,10,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
32,2,482,0,0,10,['k'],N,Y,None,N,['d'],,,,,,,F,20,
32,3,483,14,14,10,['k'],N,N,None,Y,['d'],,,,,,,F,20,
32,4,484,0,0,10,['k'],N,N,None,Y,['d'],,,,,,,F,20,
32,5,485,7,7,10,['k'],N,N,None,Y,['d'],,,,,,,F,20,
32,6,486,0,0,10,['k'],N,Y,['k'],N,['d'],,,,,,,F,20,
32,7,487,4,4,10,['k'],N,Y,None,N,['d'],,,,,,,F,20,
32,8,488,6,6,10,['d'],Y,Y,None,N,['d'],,,,,,,F,20,
32,9,489,9,9,10,['k'],N,Y,None,N,['d'],,,,,,,F,20,
32,10,490,11,11,10,['k'],Y,Y,None,N,['k'],,,,,,,F,20,
32,11,491,1,1,10,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
32,12,492,11,11,10,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
32,13,493,6,6,10,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
32,14,494,11,11,10,['k'],N,Y,None,N,['d'],,,,,,,F,20,
33,0,495,1,1,10,['k'],N,N,None,Y,['d'],,,,,,,F,20,
33,1,496,0,0,10,['k'],Y,N,None,Y,['k'],,,,,,,F,20,
33,2,497,8,8,10,['k'],N,N,None,Y,['d'],,,,,,,F,20,
33,3,498,9,9,10,['k'],N,N,None,Y,['d'],,,,,,,F,20,
33,4,499,3,3,10,['d'],N,N,['d'],N,['k'],24,22,25,,,,F,20,
33,5,500,1,1,11,['k'],N,,,,['k'],,,,Y,Y,Y,F,20,
33,6,501,13,13,11,['d'],N,,,,['d'],,,,,Y,Y,F,20,
33,7,502,13,13,11,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
33,8,503,4,4,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
33,9,504,9,9,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,F,20,
33,10,505,3,3,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,20,
33,11,506,12,12,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
33,12,507,9,9,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
33,13,508,13,13,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
33,14,509,4,4,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,20,
34,0,510,3,3,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,20,
34,1,511,11,11,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
34,2,512,12,12,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,F,20,
34,3,513,12,12,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
34,4,514,6,6,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,20,
34,5,515,12,12,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,20,
34,6,516,1,1,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
34,7,517,13,13,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
34,8,518,1,1,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
34,9,519,4,4,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,20,
34,10,520,12,12,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
34,11,521,10,10,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,F,20,
34,12,522,2,2,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
34,13,523,4,4,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
34,14,524,2,2,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,20,
35,0,525,6,6,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
35,1,526,12,12,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,20,
35,2,527,14,14,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,20,
35,3,528,11,11,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,F,20,
35,4,529,3,3,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
35,5,530,3,3,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
35,6,531,13,13,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
35,7,532,2,2,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,20,
35,8,533,14,14,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,20,
35,9,534,3,3,11,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
35,10,535,11,11,11,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
35,11,536,6,6,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,20,
35,12,537,6,6,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
35,13,538,13,13,11,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
35,14,539,2,2,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
36,0,540,7,7,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
36,1,541,9,9,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
36,2,542,2,2,11,['d'],N,Y,None,N,['d'],,,,,Y,Y,F,20,
36,3,543,1,1,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
36,4,544,6,6,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
36,5,545,1,1,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,20,
36,6,546,14,14,11,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
36,7,547,5,5,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
36,8,548,10,10,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
36,9,549,5,5,11,['d'],Y,Y,None,N,['k'],22,31,17,,Y,Y,F,20,
36,10,550,0,0,12,['k'],N,,,,['k'],,,,,Y,Y,F,20,
36,11,551,0,0,12,['k'],N,,,,['k'],,,,,Y,Y,F,20,
36,12,552,8,8,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
36,13,553,1,1,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
36,14,554,0,0,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,20,
37,0,555,13,13,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
37,1,556,9,9,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
37,2,557,7,7,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
37,3,558,10,10,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,20,
37,4,559,10,10,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,20,
37,5,560,11,11,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
37,6,561,4,4,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
37,7,562,5,5,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
37,8,563,14,14,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,20,
37,9,564,6,6,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
37,10,565,1,1,12,['d'],Y,Y,['k'],N,['k'],,,,,Y,Y,F,20,
37,11,566,6,6,12,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
37,12,567,10,10,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,20,
37,13,568,10,10,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
37,14,569,0,0,12,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
38,0,570,7,7,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
38,1,571,13,13,12,['d'],Y,Y,None,N,['k'],,,,,Y,Y,F,20,
38,2,572,5,5,12,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
38,3,573,9,9,12,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,20,
38,4,574,7,7,12,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
38,5,575,14,14,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
38,6,576,7,7,12,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
38,7,577,3,3,12,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
38,8,578,5,5,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
38,9,579,12,12,12,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,20,
38,10,580,2,2,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
38,11,581,13,13,12,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
38,12,582,7,7,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
38,13,583,10,10,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
38,14,584,8,8,12,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
39,0,585,11,11,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
39,1,586,12,12,12,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
39,2,587,11,11,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,F,20,
39,3,588,0,0,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,20,
39,4,589,7,7,12,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
39,5,590,2,2,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
39,6,591,7,7,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,F,20,
39,7,592,3,3,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,20,
39,8,593,8,8,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
39,9,594,10,10,12,['d'],Y,Y,None,N,['k'],,,,,Y,Y,F,20,
39,10,595,12,12,12,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,20,
39,11,596,2,2,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
39,12,597,2,2,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
39,13,598,11,11,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,20,
39,14,599,4,4,12,['k'],N,N,None,Y,['k'],22,23,25,,Y,Y,F,20,
