.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,11,11,1,['d'],['d'],Y,,,,,,,,,,m,19,
0,1,1,11,11,1,['d'],['k'],N,,,,,,,,,,m,19,
0,2,2,8,8,1,['k'],['k'],Y,Y,None,N,,,,,,,m,19,
0,3,3,5,5,1,['k'],['k'],Y,Y,None,N,,,,,,,m,19,
0,4,4,7,7,1,['k'],['k'],Y,N,None,Y,,,,,,,m,19,
0,5,5,14,14,1,['k'],['d'],N,N,None,Y,,,,,,,m,19,
0,6,6,14,14,1,['k'],['d'],N,N,None,Y,,,,,,,m,19,
0,7,7,10,10,1,['d'],['d'],Y,Y,None,N,,,,,,,m,19,
0,8,8,8,8,1,['k'],['k'],Y,N,None,Y,,,,,,,m,19,
0,9,9,0,0,1,['k'],['k'],Y,N,None,Y,,,,,,,m,19,
0,10,10,6,6,1,['d'],['d'],Y,Y,None,N,,,,,,,m,19,
0,11,11,10,10,1,['k'],['k'],Y,Y,None,N,,,,,,,m,19,
0,12,12,4,4,1,['k'],['k'],Y,N,None,Y,,,,,,,m,19,
0,13,13,14,14,1,['k'],['k'],Y,N,['space'],N,,,,,,,m,19,
0,14,14,0,0,1,['k'],['k'],Y,N,None,Y,,,,,,,m,19,
1,0,15,11,11,1,['k'],['k'],Y,N,None,Y,,,,,,,m,19,
1,1,16,1,1,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,19,
1,2,17,11,11,1,['k'],['k'],Y,N,None,Y,,,,,,,m,19,
1,3,18,5,5,1,['d'],['d'],Y,N,None,Y,,,,,,,m,19,
1,4,19,14,14,1,['k'],['k'],Y,Y,None,N,,,,,,,m,19,
1,5,20,2,2,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,19,
1,6,21,13,13,1,['d'],['d'],Y,N,None,Y,,,,,,,m,19,
1,7,22,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,m,19,
1,8,23,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,m,19,
1,9,24,14,14,1,['d'],['k'],N,N,None,Y,,,,,,,m,19,
1,10,25,9,9,1,['d'],['d'],Y,Y,None,N,,,,,,,m,19,
1,11,26,11,11,1,['d'],['d'],Y,Y,None,N,,,,,,,m,19,
1,12,27,5,5,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,19,
1,13,28,10,10,1,['d'],['k'],N,N,None,Y,,,,,,,m,19,
1,14,29,3,3,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,19,
2,0,30,8,8,1,['k'],['k'],Y,N,None,Y,,,,,,,m,19,
2,1,31,10,10,1,['k'],['k'],Y,N,['space'],N,,,,,,,m,19,
2,2,32,9,9,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,19,
2,3,33,6,6,1,['d'],['d'],Y,N,['space'],N,,,,,,,m,19,
2,4,34,3,3,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,19,
2,5,35,13,13,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,19,
2,6,36,13,13,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,19,
2,7,37,12,12,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,19,
2,8,38,6,6,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,19,
2,9,39,11,11,1,['k'],['k'],Y,N,None,Y,,,,,,,m,19,
2,10,40,1,1,1,['k'],['k'],Y,Y,None,N,,,,,,,m,19,
2,11,41,2,2,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,19,
2,12,42,7,7,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,19,
2,13,43,6,6,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,19,
2,14,44,10,10,1,['d'],['d'],Y,N,None,Y,,,,,,,m,19,
3,0,45,14,14,1,['d'],['d'],Y,N,None,Y,,,,,,,m,19,
3,1,46,2,2,1,['d'],['d'],Y,N,None,Y,,,,,,,m,19,
3,2,47,2,2,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,19,
3,3,48,12,12,1,['k'],['k'],Y,N,None,Y,,,,,,,m,19,
3,4,49,9,9,1,['k'],['k'],Y,Y,['space'],Y,45,36,24,,,,m,19,
3,5,50,0,0,2,['d'],['d'],Y,,,,,,,,,,m,19,
3,6,51,12,12,2,['k'],['k'],Y,,,,,,,,,,m,19,
3,7,52,2,2,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,19,
3,8,53,11,11,2,['k'],['k'],Y,N,None,Y,,,,,,,m,19,
3,9,54,5,5,2,['d'],['d'],Y,Y,None,N,,,,,,,m,19,
3,10,55,11,11,2,['k'],['k'],Y,N,None,Y,,,,,,,m,19,
3,11,56,3,3,2,['d'],['d'],Y,N,None,Y,,,,,,,m,19,
3,12,57,9,9,2,['k'],['k'],Y,N,None,Y,,,,,,,m,19,
3,13,58,6,6,2,['k'],['k'],Y,Y,None,N,,,,,,,m,19,
3,14,59,4,4,2,['k'],['k'],Y,N,None,Y,,,,,,,m,19,
