.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,3,3,1,['k'],['k'],Y,,,,,,,,,,f,20,
0,1,1,5,5,1,['d'],['k'],N,,,,,,,,,,f,20,
0,2,2,4,4,1,['k'],['d'],N,Y,None,N,,,,,,,f,20,
0,3,3,3,3,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,20,
0,4,4,4,4,1,['k'],['d'],N,Y,None,N,,,,,,,f,20,
0,5,5,4,4,1,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
0,6,6,6,6,1,['d'],['k'],N,N,None,Y,,,,,,,f,20,
0,7,7,4,4,1,['d'],['d'],Y,N,['space'],N,,,,,,,f,20,
0,8,8,10,10,1,['d'],['k'],N,Y,['space'],Y,,,,,,,f,20,
0,9,9,6,6,1,['d'],['k'],N,Y,['space'],Y,,,,,,,f,20,
0,10,10,8,8,1,['k'],['d'],N,Y,['space'],Y,,,,,,,f,20,
1,0,11,2,2,1,['d'],['k'],N,N,None,Y,,,,,,,f,20,
1,1,12,2,2,1,['k'],['k'],Y,N,None,Y,,,,,,,f,20,
1,2,13,3,3,1,['k'],['d'],N,N,None,Y,,,,,,,f,20,
1,3,14,7,7,1,['k'],['d'],N,Y,None,N,,,,,,,f,20,
1,4,15,9,9,1,['d'],['k'],N,Y,['space'],Y,,,,,,,f,20,
1,5,16,1,1,1,['k'],['d'],N,N,None,Y,,,,,,,f,20,
1,6,17,9,9,1,['d'],['k'],N,Y,['space'],Y,,,,,,,f,20,
1,7,18,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,f,20,
1,8,19,1,1,1,['k'],['d'],N,N,['space'],N,,,,,,,f,20,
1,9,20,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,f,20,
1,10,21,1,1,1,['k'],['d'],N,Y,['space'],Y,,,,,,,f,20,
2,0,22,3,3,1,['k'],['d'],N,Y,None,N,,,,,,,f,20,
2,1,23,5,5,1,['d'],['k'],N,N,['space'],N,,,,,,,f,20,
2,2,24,9,9,1,['k'],['k'],Y,Y,None,N,,,,,,,f,20,
2,3,25,10,10,1,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
2,4,26,0,0,1,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
2,5,27,3,3,1,['k'],['d'],N,Y,None,N,,,,,,,f,20,
2,6,28,5,5,1,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
2,7,29,0,0,1,['d'],['k'],N,Y,None,N,,,,,,,f,20,
2,8,30,3,3,1,['k'],['d'],N,Y,['space'],Y,,,,,,,f,20,
2,9,31,8,8,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,20,
2,10,32,2,2,1,['k'],['k'],Y,N,None,Y,,,,,,,f,20,
3,0,33,3,3,1,['k'],['d'],N,Y,None,N,,,,,,,f,20,
3,1,34,5,5,1,['d'],['k'],N,N,['space'],N,,,,,,,f,20,
3,2,35,4,4,1,['k'],['d'],N,Y,['k'],N,,,,,,,f,20,
3,3,36,1,1,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,20,
3,4,37,0,0,1,['k'],['k'],Y,Y,None,N,,,,,,,f,20,
3,5,38,10,10,1,['k'],['k'],Y,N,None,Y,,,,,,,f,20,
3,6,39,5,5,1,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
3,7,40,2,2,1,['d'],['k'],N,Y,['k'],N,,,,,,,f,20,
3,8,41,7,7,1,['k'],['d'],N,Y,['d'],N,,,,,,,f,20,
3,9,42,10,10,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,20,
3,10,43,8,8,1,['k'],['d'],N,Y,None,N,,,,,,,f,20,
4,0,44,0,0,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,20,
4,1,45,10,10,1,['k'],['d'],N,N,['space'],N,,,,,,,f,20,
4,2,46,6,6,1,['k'],['d'],N,N,None,Y,,,,,,,f,20,
4,3,47,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
4,4,48,7,7,1,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
4,5,49,6,6,1,['k'],['d'],N,N,['space'],N,21,29,25,,,,f,20,
4,6,50,2,2,2,['k'],['k'],Y,,,,,,,,,,f,20,
4,7,51,10,10,2,['k'],['d'],N,,,,,,,,,,f,20,
4,8,52,6,6,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,20,
4,9,53,10,10,2,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
4,10,54,2,2,2,['k'],['k'],Y,N,['space'],N,,,,,,,f,20,
5,0,55,8,8,2,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
5,1,56,10,10,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,20,
5,2,57,8,8,2,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
5,3,58,7,7,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,20,
5,4,59,4,4,2,['k'],['d'],N,N,None,Y,,,,,,,f,20,
5,5,60,3,3,2,['k'],['k'],Y,N,None,Y,,,,,,,f,20,
5,6,61,7,7,2,['k'],['k'],Y,Y,None,N,,,,,,,f,20,
5,7,62,10,10,2,['d'],['d'],Y,N,['space'],N,,,,,,,f,20,
5,8,63,6,6,2,['k'],['d'],N,Y,['space'],Y,,,,,,,f,20,
5,9,64,10,10,2,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
5,10,65,2,2,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,20,
6,0,66,3,3,2,['k'],['k'],Y,N,None,Y,,,,,,,f,20,
6,1,67,3,3,2,['d'],['k'],N,Y,['space'],Y,,,,,,,f,20,
6,2,68,4,4,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,20,
6,3,69,6,6,2,['k'],['k'],Y,N,None,Y,,,,,,,f,20,
6,4,70,5,5,2,['d'],['d'],Y,N,None,Y,,,,,,,f,20,
6,5,71,4,4,2,['d'],['k'],N,Y,['space'],Y,,,,,,,f,20,
6,6,72,1,1,2,['k'],['k'],Y,N,None,Y,,,,,,,f,20,
