.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,10,10,1,['d'],['d'],Y,,,,,,,,,,F,,
0,1,1,4,4,1,['k'],['d'],N,,,,,,,,,,F,,
0,2,2,14,14,1,['d'],['d'],Y,N,None,Y,,,,,,,F,,
0,3,3,4,4,1,['k'],['k'],Y,N,None,Y,,,,,,,F,,
0,4,4,2,2,1,['k'],['d'],N,Y,['space'],Y,,,,,,,F,,
0,5,5,9,9,1,['d'],['d'],Y,N,None,Y,,,,,,,F,,
0,6,6,13,13,1,['k'],['k'],Y,Y,None,N,,,,,,,F,,
0,7,7,11,11,1,['d'],['d'],Y,N,None,Y,,,,,,,F,,
0,8,8,10,10,1,['k'],['k'],Y,Y,None,N,,,,,,,F,,
0,9,9,4,4,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,,
0,10,10,4,4,1,['d'],['d'],Y,Y,None,N,,,,,,,F,,
0,11,11,1,1,1,['k'],['k'],Y,N,None,Y,,,,,,,F,,
0,12,12,1,1,1,['d'],['k'],N,Y,['space'],Y,,,,,,,F,,
0,13,13,13,13,1,['k'],['d'],N,Y,['space'],Y,,,,,,,F,,
0,14,14,6,6,1,['k'],['d'],N,N,['space'],N,,,,,,,F,,
1,0,15,5,5,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,,
1,1,16,5,5,1,['d'],['k'],N,Y,None,N,,,,,,,F,,
1,2,17,2,2,1,['k'],['k'],Y,N,['k'],N,,,,,,,F,,
1,3,18,0,0,1,['k'],['k'],Y,N,['space'],N,,,,,,,F,,
1,4,19,1,1,1,['k'],['k'],Y,Y,None,N,,,,,,,F,,
1,5,20,4,4,1,['d'],['k'],N,N,None,Y,,,,,,,F,,
1,6,21,14,14,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
1,7,22,0,0,1,['k'],['d'],N,Y,['space'],Y,,,,,,,F,,
1,8,23,7,7,1,['d'],['k'],N,N,None,Y,,,,,,,F,,
1,9,24,2,2,1,['d'],['d'],Y,N,['space'],N,,,,,,,F,,
1,10,25,6,6,1,['k'],['d'],N,Y,None,N,,,,,,,F,,
1,11,26,3,3,1,['d'],['k'],N,Y,['space'],Y,,,,,,,F,,
1,12,27,4,4,1,['d'],['d'],Y,N,['space'],N,,,,,,,F,,
1,13,28,11,11,1,['k'],['d'],N,Y,None,N,,,,,,,F,,
1,14,29,0,0,1,['k'],['k'],Y,N,['space'],N,,,,,,,F,,
2,0,30,9,9,1,['d'],['k'],N,Y,None,N,,,,,,,F,,
2,1,31,7,7,1,['k'],['k'],Y,N,['space'],N,,,,,,,F,,
2,2,32,10,10,1,['k'],['d'],N,Y,None,N,,,,,,,F,,
2,3,33,11,11,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,,
2,4,34,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,F,,
2,5,35,7,7,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
2,6,36,9,9,1,['d'],['d'],Y,N,['space'],N,,,,,,,F,,
2,7,37,11,11,1,['d'],['d'],Y,Y,None,N,,,,,,,F,,
2,8,38,14,14,1,['k'],['k'],Y,Y,None,N,,,,,,,F,,
2,9,39,9,9,1,['k'],['k'],Y,N,None,Y,,,,,,,F,,
2,10,40,6,6,1,['k'],['k'],Y,Y,None,N,,,,,,,F,,
2,11,41,9,9,1,['d'],['d'],Y,N,None,Y,,,,,,,F,,
2,12,42,10,10,1,['d'],['d'],Y,N,None,Y,,,,,,,F,,
2,13,43,7,7,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
2,14,44,0,0,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
3,0,45,9,9,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,,
3,1,46,10,10,1,['k'],['k'],Y,N,None,Y,,,,,,,F,,
3,2,47,8,8,1,['k'],['k'],Y,N,None,Y,,,,,,,F,,
3,3,48,13,13,1,['d'],['d'],Y,N,None,Y,,,,,,,F,,
3,4,49,7,7,1,['k'],['k'],Y,N,None,Y,36,28,25,,,,F,,
3,5,50,5,5,2,['d'],['k'],N,,,,,,,,,,F,,
3,6,51,11,11,2,['k'],['d'],N,,,,,,,,,,F,,
3,7,52,12,12,2,['d'],['d'],Y,N,None,Y,,,,,,,F,,
3,8,53,13,13,2,['d'],['d'],Y,N,None,Y,,,,,,,F,,
3,9,54,13,13,2,['k'],['k'],Y,N,['space'],N,,,,,,,F,,
3,10,55,12,12,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
3,11,56,2,2,2,['d'],['d'],Y,N,None,Y,,,,,,,F,,
3,12,57,1,1,2,['k'],['d'],N,Y,['space'],Y,,,,,,,F,,
3,13,58,0,0,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,,
3,14,59,1,1,2,['d'],['d'],Y,N,None,Y,,,,,,,F,,
4,0,60,0,0,2,['d'],['d'],Y,Y,None,N,,,,,,,F,,
4,1,61,7,7,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
4,2,62,4,4,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
4,3,63,0,0,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
4,4,64,11,11,2,['d'],['d'],Y,Y,None,N,,,,,,,F,,
4,5,65,13,13,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
4,6,66,12,12,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,,
4,7,67,5,5,2,['k'],['d'],N,Y,None,N,,,,,,,F,,
4,8,68,2,2,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
4,9,69,1,1,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
4,10,70,2,2,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,,
4,11,71,14,14,2,['k'],['k'],Y,N,None,Y,,,,,,,F,,
4,12,72,7,7,2,['d'],['d'],Y,N,None,Y,,,,,,,F,,
4,13,73,3,3,2,['d'],['d'],Y,N,None,Y,,,,,,,F,,
4,14,74,9,9,2,['k'],['k'],Y,N,['space'],N,,,,,,,F,,
5,0,75,1,1,2,['d'],['d'],Y,N,None,Y,,,,,,,F,,
5,1,76,1,1,2,['k'],['k'],Y,N,['space'],N,,,,,,,F,,
5,2,77,5,5,2,['d'],['d'],Y,Y,None,N,,,,,,,F,,
5,3,78,13,13,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
5,4,79,10,10,2,['d'],['d'],Y,N,None,Y,,,,,,,F,,
5,5,80,0,0,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
5,6,81,13,13,2,['k'],['k'],Y,N,None,Y,,,,,,,F,,
5,7,82,1,1,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,,
5,8,83,10,10,2,['k'],['k'],Y,N,None,Y,,,,,,,F,,
5,9,84,8,8,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,,
5,10,85,12,12,2,['k'],['k'],Y,Y,None,N,,,,,,,F,,
5,11,86,13,13,2,['d'],['d'],Y,N,['space'],N,,,,,,,F,,
5,12,87,2,2,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,,
5,13,88,0,0,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
5,14,89,12,12,2,['d'],['d'],Y,N,None,Y,,,,,,,F,,
6,0,90,5,5,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
6,1,91,14,14,2,['d'],['d'],Y,N,None,Y,,,,,,,F,,
6,2,92,11,11,2,['k'],['k'],Y,Y,None,N,,,,,,,F,,
6,3,93,11,11,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,,
6,4,94,8,8,2,['k'],['k'],Y,N,None,Y,,,,,,,F,,
6,5,95,4,4,2,['d'],['d'],Y,N,None,Y,,,,,,,F,,
6,6,96,4,4,2,['d'],['d'],Y,N,None,Y,,,,,,,F,,
6,7,97,8,8,2,['k'],['k'],Y,N,['space'],N,,,,,,,F,,
6,8,98,10,10,2,['k'],['k'],Y,N,None,Y,,,,,,,F,,
6,9,99,1,1,2,['k'],['k'],Y,N,None,Y,46,37,25,,,,F,,
6,10,100,12,12,3,['d'],['d'],Y,,,,,,,,,,F,,
6,11,101,13,13,3,['d'],['d'],Y,,,,,,,,,,F,,
6,12,102,14,14,3,['d'],['k'],N,N,None,Y,,,,,,,F,,
6,13,103,11,11,3,['k'],['k'],Y,N,None,Y,,,,,,,F,,
6,14,104,14,14,3,['d'],['d'],Y,N,None,Y,,,,,,,F,,
7,0,105,9,9,3,['d'],['d'],Y,Y,None,N,,,,,,,F,,
7,1,106,10,10,3,['k'],['k'],Y,N,None,Y,,,,,,,F,,
7,2,107,7,7,3,['k'],['k'],Y,N,None,Y,,,,,,,F,,
7,3,108,3,3,3,['d'],['d'],Y,N,['space'],N,,,,,,,F,,
7,4,109,4,4,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
7,5,110,6,6,3,['k'],['k'],Y,Y,None,N,,,,,,,F,,
7,6,111,10,10,3,['d'],['d'],Y,Y,None,N,,,,,,,F,,
7,7,112,7,7,3,['k'],['k'],Y,Y,None,N,,,,,,,F,,
7,8,113,14,14,3,['k'],['d'],N,N,None,Y,,,,,,,F,,
7,9,114,4,4,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,,
7,10,115,11,11,3,['k'],['k'],Y,N,['space'],N,,,,,,,F,,
7,11,116,4,4,3,['k'],['k'],Y,N,None,Y,,,,,,,F,,
7,12,117,5,5,3,['d'],['d'],Y,N,None,Y,,,,,,,F,,
7,13,118,5,5,3,['d'],['d'],Y,N,None,Y,,,,,,,F,,
7,14,119,8,8,3,['d'],['d'],Y,Y,None,N,,,,,,,F,,
8,0,120,11,11,3,['d'],['d'],Y,N,['space'],N,,,,,,,F,,
8,1,121,5,5,3,['d'],['d'],Y,N,None,Y,,,,,,,F,,
8,2,122,3,3,3,['d'],['d'],Y,N,None,Y,,,,,,,F,,
8,3,123,13,13,3,['k'],['k'],Y,N,None,Y,,,,,,,F,,
8,4,124,9,9,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,,
8,5,125,1,1,3,['d'],['k'],N,Y,None,N,,,,,,,F,,
8,6,126,12,12,3,['d'],['d'],Y,N,['space'],N,,,,,,,F,,
8,7,127,11,11,3,['d'],['d'],Y,N,None,Y,,,,,,,F,,
8,8,128,6,6,3,['k'],['k'],Y,Y,None,N,,,,,,,F,,
8,9,129,8,8,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,,
8,10,130,5,5,3,['k'],['k'],Y,N,None,Y,,,,,,,F,,
8,11,131,12,12,3,['k'],['k'],Y,Y,None,N,,,,,,,F,,
8,12,132,9,9,3,['k'],['k'],Y,Y,None,N,,,,,,,F,,
8,13,133,3,3,3,['d'],['d'],Y,Y,['d'],N,,,,,,,F,,
8,14,134,2,2,3,['k'],['k'],Y,N,None,Y,,,,,,,F,,
9,0,135,13,13,3,['k'],['k'],Y,Y,None,N,,,,,,,F,,
9,1,136,8,8,3,['k'],['k'],Y,Y,None,N,,,,,,,F,,
9,2,137,3,3,3,['d'],['d'],Y,N,None,Y,,,,,,,F,,
9,3,138,13,13,3,['k'],['k'],Y,Y,None,N,,,,,,,F,,
9,4,139,11,11,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
9,5,140,1,1,3,['d'],['d'],Y,N,None,Y,,,,,,,F,,
9,6,141,9,9,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,,
9,7,142,12,12,3,['k'],['k'],Y,N,None,Y,,,,,,,F,,
