.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,3,3,1,['k'],['k'],Y,,,,,,,,,,,,
0,1,1,8,8,1,['d'],['d'],Y,,,,,,,,,,,,
0,2,2,9,9,1,['d'],['d'],Y,N,None,Y,,,,,,,,,
0,3,3,12,12,1,['d'],['k'],N,N,None,Y,,,,,,,,,
0,4,4,14,14,1,['d'],['d'],Y,Y,None,N,,,,,,,,,
0,5,5,7,7,1,['k'],['d'],N,Y,['space'],Y,,,,,,,,,
0,6,6,4,4,1,['d'],['d'],Y,N,None,Y,,,,,,,,,
0,7,7,3,3,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,,,
0,8,8,4,4,1,['d'],['d'],Y,Y,None,N,,,,,,,,,
0,9,9,8,8,1,['d'],['k'],N,Y,['space'],Y,,,,,,,,,
0,10,10,0,0,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,,,
0,11,11,9,9,1,['k'],['k'],Y,N,None,Y,,,,,,,,,
0,12,12,3,3,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,,,
0,13,13,2,2,1,['d'],['d'],Y,Y,None,N,,,,,,,,,
0,14,14,10,10,1,['k'],['k'],Y,Y,None,N,,,,,,,,,
1,0,15,5,5,1,['k'],['d'],N,Y,['space'],Y,,,,,,,,,
1,1,16,4,4,1,['k'],['k'],Y,N,None,Y,,,,,,,,,
1,2,17,1,1,1,['d'],['d'],Y,N,None,Y,,,,,,,,,
1,3,18,5,5,1,['k'],['d'],N,Y,['space'],Y,,,,,,,,,
1,4,19,11,11,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,,,
1,5,20,5,5,1,['d'],['d'],Y,Y,None,N,,,,,,,,,
1,6,21,0,0,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,,,
1,7,22,14,14,1,['k'],['d'],N,N,None,Y,,,,,,,,,
1,8,23,10,10,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,,,
1,9,24,6,6,1,['d'],['k'],N,Y,None,N,,,,,,,,,
1,10,25,6,6,1,['k'],['d'],N,N,['space'],N,,,,,,,,,
1,11,26,12,12,1,['d'],['k'],N,Y,None,N,,,,,,,,,
1,12,27,10,10,1,['k'],['k'],Y,N,None,Y,,,,,,,,,
1,13,28,7,7,1,['d'],['d'],Y,N,None,Y,,,,,,,,,
1,14,29,1,1,1,['d'],['k'],N,N,None,Y,,,,,,,,,
2,0,30,1,1,1,['k'],['d'],N,N,['space'],N,,,,,,,,,
2,1,31,14,14,1,['d'],['d'],Y,Y,None,N,,,,,,,,,
2,2,32,9,9,1,['d'],['k'],N,Y,['space'],Y,,,,,,,,,
2,3,33,0,0,1,['k'],['k'],Y,Y,['k'],N,,,,,,,,,
2,4,34,11,11,1,['d'],['d'],Y,Y,['d'],N,,,,,,,,,
2,5,35,8,8,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,,,
2,6,36,1,1,1,['k'],['d'],N,N,None,Y,,,,,,,,,
2,7,37,2,2,1,['d'],['k'],N,N,None,Y,,,,,,,,,
2,8,38,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,,,
2,9,39,4,4,1,['d'],['k'],N,N,None,Y,,,,,,,,,
2,10,40,12,12,1,['d'],['d'],Y,N,None,Y,,,,,,,,,
2,11,41,14,14,1,['k'],['d'],N,Y,['space'],Y,,,,,,,,,
2,12,42,12,12,1,['k'],['d'],N,N,None,Y,,,,,,,,,
2,13,43,1,1,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,,,
2,14,44,13,13,1,['d'],['d'],Y,Y,None,N,,,,,,,,,
3,0,45,11,11,1,['d'],['d'],Y,N,['space'],N,,,,,,,,,
3,1,46,11,11,1,['k'],['k'],Y,N,['space'],N,,,,,,,,,
3,2,47,7,7,1,['d'],['d'],Y,N,None,Y,,,,,,,,,
3,3,48,8,8,1,['d'],['k'],N,N,None,Y,,,,,,,,,
3,4,49,11,11,1,['k'],['k'],Y,N,['d'],N,32,32,25,,,,,,
3,5,50,5,5,2,['k'],['k'],Y,,,,,,,,,,,,
3,6,51,14,14,2,['k'],['d'],N,,,,,,,,,,,,
3,7,52,7,7,2,['d'],['d'],Y,Y,None,N,,,,,,,,,
3,8,53,12,12,2,['d'],['d'],Y,N,['d'],N,,,,,,,,,
3,9,54,13,13,2,['k'],['k'],Y,N,None,Y,,,,,,,,,
3,10,55,7,7,2,['k'],['k'],Y,N,None,Y,,,,,,,,,
3,11,56,4,4,2,['d'],['k'],N,Y,None,N,,,,,,,,,
3,12,57,13,13,2,['k'],['k'],Y,N,['space'],N,,,,,,,,,
3,13,58,7,7,2,['k'],['d'],N,N,None,Y,,,,,,,,,
3,14,59,9,9,2,['d'],['d'],Y,N,None,Y,,,,,,,,,
4,0,60,5,5,2,['d'],['d'],Y,N,['space'],N,,,,,,,,,
4,1,61,6,6,2,['k'],['d'],N,Y,['space'],Y,,,,,,,,,
4,2,62,2,2,2,['k'],['d'],N,N,None,Y,,,,,,,,,
4,3,63,5,5,2,['k'],['k'],Y,N,None,Y,,,,,,,,,
4,4,64,6,6,2,['k'],['k'],Y,Y,None,N,,,,,,,,,
4,5,65,1,1,2,['d'],['k'],N,Y,['space'],Y,,,,,,,,,
4,6,66,13,13,2,['k'],['k'],Y,N,None,Y,,,,,,,,,
4,7,67,0,0,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,,,
4,8,68,4,4,2,['k'],['d'],N,N,None,Y,,,,,,,,,
4,9,69,13,13,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,,,
4,10,70,9,9,2,['k'],['k'],Y,N,None,Y,,,,,,,,,
4,11,71,8,8,2,['k'],['d'],N,Y,['space'],Y,,,,,,,,,
4,12,72,9,9,2,['d'],['k'],N,N,None,Y,,,,,,,,,
4,13,73,14,14,2,['k'],['k'],Y,N,None,Y,,,,,,,,,
4,14,74,8,8,2,['k'],['d'],N,Y,None,N,,,,,,,,,
5,0,75,6,6,2,['k'],['d'],N,N,None,Y,,,,,,,,,
5,1,76,11,11,2,['k'],['k'],Y,N,None,Y,,,,,,,,,
5,2,77,8,8,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,,,
5,3,78,6,6,2,['d'],['k'],N,Y,None,N,,,,,,,,,
5,4,79,9,9,2,['d'],['d'],Y,Y,None,N,,,,,,,,,
5,5,80,3,3,2,['k'],['k'],Y,Y,None,N,,,,,,,,,
5,6,81,9,9,2,['d'],['k'],N,Y,['space'],Y,,,,,,,,,
5,7,82,4,4,2,['k'],['d'],N,N,None,Y,,,,,,,,,
5,8,83,7,7,2,['k'],['d'],N,Y,None,N,,,,,,,,,
5,9,84,4,4,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,,,
5,10,85,9,9,2,['k'],['k'],Y,N,None,Y,,,,,,,,,
5,11,86,2,2,2,['d'],['k'],N,N,None,Y,,,,,,,,,
5,12,87,12,12,2,['d'],['d'],Y,N,None,Y,,,,,,,,,
5,13,88,14,14,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,,,
5,14,89,6,6,2,['d'],['k'],N,Y,['d'],N,,,,,,,,,
6,0,90,6,6,2,['k'],['d'],N,N,None,Y,,,,,,,,,
6,1,91,10,10,2,['d'],['d'],Y,N,None,Y,,,,,,,,,
6,2,92,10,10,2,['d'],['k'],N,N,['space'],N,,,,,,,,,
6,3,93,2,2,2,['k'],['d'],N,Y,None,N,,,,,,,,,
6,4,94,5,5,2,['d'],['k'],N,Y,['d'],N,,,,,,,,,
6,5,95,9,9,2,['k'],['d'],N,Y,None,N,,,,,,,,,
6,6,96,6,6,2,['d'],['d'],Y,Y,None,N,,,,,,,,,
6,7,97,12,12,2,['d'],['d'],Y,N,None,Y,,,,,,,,,
6,8,98,4,4,2,['k'],['k'],Y,N,None,Y,,,,,,,,,
6,9,99,6,6,2,['d'],['d'],Y,Y,['space'],Y,28,31,23,,,,,,
6,10,100,10,10,3,['d'],['d'],Y,,,,,,,,,,,,
6,11,101,7,7,3,['k'],['k'],Y,,,,,,,,,,,,
6,12,102,10,10,3,['k'],['k'],Y,Y,None,N,,,,,,,,,
6,13,103,2,2,3,['d'],['k'],N,N,['space'],N,,,,,,,,,
6,14,104,2,2,3,['k'],['d'],N,N,['k'],N,,,,,,,,,
7,0,105,14,14,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,,,
7,1,106,2,2,3,['d'],['d'],Y,Y,None,N,,,,,,,,,
7,2,107,3,3,3,['k'],['d'],N,N,None,Y,,,,,,,,,
7,3,108,2,2,3,['d'],['k'],N,N,None,Y,,,,,,,,,
7,4,109,1,1,3,['d'],['k'],N,N,None,Y,,,,,,,,,
7,5,110,10,10,3,['d'],['d'],Y,N,None,Y,,,,,,,,,
7,6,111,3,3,3,['k'],['k'],Y,N,None,Y,,,,,,,,,
7,7,112,13,13,3,['d'],['d'],Y,N,None,Y,,,,,,,,,
7,8,113,4,4,3,['d'],['d'],Y,N,['space'],N,,,,,,,,,
7,9,114,4,4,3,['d'],['k'],N,N,None,Y,,,,,,,,,
7,10,115,9,9,3,['d'],['k'],N,Y,['space'],Y,,,,,,,,,
7,11,116,11,11,3,['d'],['k'],N,N,None,Y,,,,,,,,,
7,12,117,7,7,3,['d'],['k'],N,N,None,Y,,,,,,,,,
7,13,118,10,10,3,['d'],['k'],N,Y,['space'],Y,,,,,,,,,
7,14,119,5,5,3,['d'],['k'],N,N,None,Y,,,,,,,,,
8,0,120,7,7,3,['d'],['d'],Y,Y,None,N,,,,,,,,,
8,1,121,11,11,3,['d'],['d'],Y,Y,None,N,,,,,,,,,
8,2,122,14,14,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,,,
8,3,123,7,7,3,['d'],['k'],N,Y,['space'],Y,,,,,,,,,
8,4,124,3,3,3,['k'],['d'],N,N,None,Y,,,,,,,,,
8,5,125,0,0,3,['d'],['d'],Y,N,None,Y,,,,,,,,,
8,6,126,11,11,3,['d'],['k'],N,N,None,Y,,,,,,,,,
8,7,127,8,8,3,['k'],['d'],N,Y,None,N,,,,,,,,,
8,8,128,10,10,3,['d'],['d'],Y,N,['space'],N,,,,,,,,,
8,9,129,10,10,3,['d'],['k'],N,Y,['space'],Y,,,,,,,,,
8,10,130,12,12,3,['k'],['k'],Y,Y,None,N,,,,,,,,,
8,11,131,14,14,3,['d'],['k'],N,N,['space'],N,,,,,,,,,
8,12,132,14,14,3,['d'],['k'],N,Y,None,N,,,,,,,,,
8,13,133,10,10,3,['k'],['d'],N,Y,None,N,,,,,,,,,
8,14,134,3,3,3,['d'],['k'],N,N,['d'],N,,,,,,,,,
9,0,135,13,13,3,['k'],['d'],N,N,None,Y,,,,,,,,,
9,1,136,8,8,3,['d'],['k'],N,N,None,Y,,,,,,,,,
9,2,137,10,10,3,['k'],['k'],Y,N,['space'],N,,,,,,,,,
