.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,6,6,1,['k'],['k'],Y,,,,,,,,,,,,
0,1,1,1,1,1,['d'],['d'],Y,,,,,,,,,,,,
0,2,2,0,0,1,['d'],['k'],N,N,None,Y,,,,,,,,,
0,3,3,2,2,1,['d'],['d'],Y,Y,None,N,,,,,,,,,
0,4,4,8,8,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,,,
0,5,5,0,0,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,,,
0,6,6,8,8,1,['k'],['d'],N,Y,None,N,,,,,,,,,
0,7,7,3,3,1,['k'],['k'],Y,N,None,Y,,,,,,,,,
0,8,8,4,4,1,['k'],['k'],Y,N,None,Y,,,,,,,,,
0,9,9,7,7,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,,,
0,10,10,8,8,1,['k'],['d'],N,N,None,Y,,,,,,,,,
1,0,11,2,2,1,['k'],['k'],Y,N,None,Y,,,,,,,,,
1,1,12,3,3,1,['d'],['k'],N,N,None,Y,,,,,,,,,
1,2,13,10,10,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,,,
1,3,14,5,5,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,,,
1,4,15,3,3,1,['d'],['k'],N,Y,['d'],N,,,,,,,,,
1,5,16,1,1,1,['d'],['d'],Y,Y,None,N,,,,,,,,,
1,6,17,9,9,1,['d'],['k'],N,Y,['space'],Y,,,,,,,,,
1,7,18,4,4,1,['k'],['k'],Y,N,None,Y,,,,,,,,,
1,8,19,0,0,1,['d'],['k'],N,N,None,Y,,,,,,,,,
1,9,20,9,9,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,,,
1,10,21,4,4,1,['k'],['d'],N,N,['space'],N,,,,,,,,,
2,0,22,2,2,1,['k'],['d'],N,Y,['space'],Y,,,,,,,,,
2,1,23,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,,,
2,2,24,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,,,
2,3,25,3,3,1,['d'],['k'],N,N,None,Y,,,,,,,,,
