.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Category,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
10,0,110,6,6,3,['d'],N,['k'],Y,['space'],Y,,,,,,,F,20,
10,1,111,3,3,3,['k'],N,['d'],Y,None,N,,,,,,,F,20,
10,2,112,9,9,3,['d'],N,['k'],Y,['space'],Y,,,,,,,F,20,
10,3,113,3,3,3,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
10,4,114,9,9,3,['d'],N,['k'],N,None,Y,,,,,,,F,20,
10,5,115,1,1,3,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
10,6,116,3,3,3,['k'],Y,['k'],Y,None,N,,,,,,,F,20,
10,7,117,6,6,3,['k'],N,['d'],Y,None,N,,,,,,,F,20,
10,8,118,3,3,3,['d'],N,['k'],Y,['space'],Y,,,,,,,F,20,
10,9,119,10,10,3,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
10,10,120,7,7,3,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
11,0,121,6,6,3,['d'],Y,['d'],Y,['k'],N,,,,,,,F,20,
11,1,122,7,7,3,['k'],N,['d'],N,None,Y,,,,,,,F,20,
11,2,123,1,1,3,['d'],N,['k'],Y,['space'],Y,,,,,,,F,20,
11,3,124,2,2,3,['d'],N,['k'],Y,None,N,,,,,,,F,20,
11,4,125,4,4,3,['k'],N,['d'],Y,['space'],Y,,,,,,,F,20,
11,5,126,10,10,3,['d'],N,['k'],N,None,Y,,,,,,,F,20,
11,6,127,8,8,3,['k'],N,['d'],N,None,Y,,,,,,,F,20,
11,7,128,5,5,3,['d'],N,['k'],N,None,Y,,,,,,,F,20,
11,8,129,7,7,3,['d'],Y,['d'],Y,['space'],Y,,,,,,,F,20,
11,9,130,0,0,3,['k'],N,['d'],Y,['space'],Y,,,,,,,F,20,
11,10,131,4,4,3,['d'],N,['k'],Y,['space'],Y,,,,,,,F,20,
12,0,132,5,5,3,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
12,1,133,4,4,3,['k'],N,['d'],Y,None,N,,,,,,,F,20,
12,2,134,8,8,3,['k'],Y,['k'],N,['d'],N,,,,,,,F,20,
12,3,135,7,7,3,['d'],Y,['d'],Y,None,N,,,,,,,F,20,
12,4,136,7,7,3,['d'],Y,['d'],Y,None,N,,,,,,,F,20,
12,5,137,7,7,3,['d'],Y,['d'],Y,None,N,,,,,,,F,20,
12,6,138,6,6,3,['k'],N,['d'],N,None,Y,,,,,,,F,20,
12,7,139,0,0,3,['d'],N,['k'],N,None,Y,,,,,,,F,20,
12,8,140,1,1,3,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
12,9,141,2,2,3,['d'],N,['k'],N,None,Y,,,,,,,F,20,
12,10,142,4,4,3,['k'],N,['d'],Y,['space'],Y,,,,,,,F,20,
13,0,143,2,2,3,['d'],Y,['d'],Y,None,N,,,,,,,F,20,
13,1,144,1,1,3,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
13,2,145,2,2,3,['d'],Y,['d'],Y,['space'],Y,,,,,,,F,20,
13,3,146,5,5,3,['d'],N,['k'],Y,['space'],Y,,,,,,,F,20,
13,4,147,7,7,3,['k'],Y,['k'],Y,['d'],N,,,,,,,F,20,
13,5,148,1,1,3,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
13,6,149,4,4,3,['k'],N,['d'],N,None,Y,24,34,25,,,,F,20,
13,7,150,9,9,4,['d'],N,['k'],,,,,,,,,,F,20,
13,8,151,9,9,4,['k'],N,['d'],,,,,,,,,,F,20,
13,9,152,1,1,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,F,20,
13,10,153,2,2,4,['k'],N,['d'],Y,['space'],Y,,,,,,,F,20,
14,0,154,4,4,4,['d'],N,['k'],Y,['space'],Y,,,,,,,F,20,
14,1,155,8,8,4,['k'],N,['d'],Y,['space'],Y,,,,,,,F,20,
14,2,156,4,4,4,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
14,3,157,6,6,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,F,20,
14,4,158,0,0,4,['d'],N,['k'],Y,['space'],Y,,,,,,,F,20,
14,5,159,8,8,4,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
14,6,160,5,5,4,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
14,7,161,6,6,4,['k'],Y,['k'],Y,None,N,,,,,,,F,20,
14,8,162,8,8,4,['d'],N,['k'],N,['d'],N,,,,,,,F,20,
14,9,163,7,7,4,['k'],N,['d'],N,None,Y,,,,,,,F,20,
14,10,164,0,0,4,['d'],N,['k'],Y,['space'],Y,,,,,,,F,20,
15,0,165,8,8,4,['k'],N,['d'],Y,None,N,,,,,,,F,20,
15,1,166,3,3,4,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
15,2,167,7,7,4,['k'],N,['d'],Y,['space'],Y,,,,,,,F,20,
15,3,168,8,8,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,F,20,
15,4,169,0,0,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,F,20,
15,5,170,2,2,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,F,20,
15,6,171,10,10,4,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
15,7,172,4,4,4,['d'],N,['k'],N,None,Y,,,,,,,F,20,
15,8,173,5,5,4,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
15,9,174,7,7,4,['d'],N,['k'],N,None,Y,,,,,,,F,20,
15,10,175,3,3,4,['k'],N,['d'],N,['k'],N,,,,,,,F,20,
16,0,176,7,7,4,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
16,1,177,3,3,4,['k'],N,['d'],Y,None,N,,,,,,,F,20,
16,2,178,7,7,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,F,20,
16,3,179,4,4,4,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
16,4,180,10,10,4,['d'],Y,['d'],Y,None,N,,,,,,,F,20,
16,5,181,4,4,4,['k'],Y,['k'],Y,None,N,,,,,,,F,20,
16,6,182,5,5,4,['d'],N,['k'],Y,None,N,,,,,,,F,20,
16,7,183,7,7,4,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
16,8,184,0,0,4,['d'],N,['k'],Y,['space'],Y,,,,,,,F,20,
16,9,185,0,0,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,F,20,
16,10,186,7,7,4,['d'],N,['k'],N,None,Y,,,,,,,F,20,
17,0,187,7,7,4,['k'],Y,['k'],Y,None,N,,,,,,,F,20,
17,1,188,6,6,4,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
17,2,189,3,3,4,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
17,3,190,9,9,4,['k'],N,['d'],N,None,Y,,,,,,,F,20,
17,4,191,4,4,4,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
17,5,192,9,9,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,F,20,
17,6,193,6,6,4,['d'],Y,['d'],N,['space'],N,,,,,,,F,20,
17,7,194,0,0,4,['k'],N,['d'],N,None,Y,,,,,,,F,20,
17,8,195,1,1,4,['d'],N,['k'],N,None,Y,,,,,,,F,20,
17,9,196,3,3,4,['k'],N,['d'],N,None,Y,,,,,,,F,20,
17,10,197,8,8,4,['d'],N,['k'],Y,None,N,,,,,,,F,20,
18,0,198,0,0,4,['k'],N,['d'],N,['space'],N,,,,,,,F,20,
18,1,199,0,0,4,['d'],Y,['d'],N,None,Y,26,36,23,,,,F,20,
18,2,200,4,4,5,['k'],N,['d'],,,,,,,,,,F,20,
18,3,201,4,4,5,['d'],Y,['d'],,,,,,,,,,F,20,
18,4,202,10,10,5,['k'],N,['d'],Y,None,N,,,,,,,F,20,
18,5,203,0,0,5,['d'],N,['k'],Y,['space'],Y,,,,,,,F,20,
18,6,204,7,7,5,['k'],N,['d'],N,None,Y,,,,,,,F,20,
18,7,205,10,10,5,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
18,8,206,10,10,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,F,20,
18,9,207,1,1,5,['k'],N,['d'],Y,['space'],Y,,,,,,,F,20,
18,10,208,1,1,5,['k'],N,['d'],Y,None,N,,,,,,,F,20,
19,0,209,8,8,5,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
19,1,210,10,10,5,['k'],N,['d'],N,['space'],N,,,,,,,F,20,
19,2,211,3,3,5,['k'],N,['d'],Y,None,N,,,,,,,F,20,
19,3,212,9,9,5,['k'],Y,['k'],Y,['k'],N,,,,,,,F,20,
19,4,213,1,1,5,['k'],N,['d'],Y,['space'],Y,,,,,,,F,20,
19,5,214,1,1,5,['d'],N,['k'],N,['k'],N,,,,,,,F,20,
19,6,215,8,8,5,['k'],N,['d'],Y,None,N,,,,,,,F,20,
19,7,216,0,0,5,['d'],Y,['d'],Y,None,N,,,,,,,F,20,
19,8,217,5,5,5,['k'],N,['d'],N,['space'],N,,,,,,,F,20,
19,9,218,5,5,5,['d'],N,['k'],N,None,Y,,,,,,,F,20,
19,10,219,2,2,5,['k'],N,['d'],N,None,Y,,,,,,,F,20,
20,0,220,10,10,5,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
20,1,221,9,9,5,['k'],N,['d'],Y,None,N,,,,,,,F,20,
20,2,222,9,9,5,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
20,3,223,0,0,5,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
20,4,224,4,4,5,['d'],N,['k'],N,None,Y,,,,,,,F,20,
20,5,225,1,1,5,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
20,6,226,10,10,5,['d'],Y,['d'],N,['space'],N,,,,,,,F,20,
20,7,227,4,4,5,['k'],N,['d'],N,None,Y,,,,,,,F,20,
20,8,228,6,6,5,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
20,9,229,10,10,5,['k'],N,['d'],N,None,Y,,,,,,,F,20,
20,10,230,8,8,5,['k'],Y,['k'],N,['k'],N,,,,,,,F,20,
21,0,231,4,4,5,['k'],Y,['k'],N,['d'],N,,,,,,,F,20,
21,1,232,10,10,5,['k'],N,['d'],Y,['space'],Y,,,,,,,F,20,
21,2,233,3,3,5,['d'],Y,['d'],Y,None,N,,,,,,,F,20,
21,3,234,3,3,5,['d'],N,['k'],N,None,Y,,,,,,,F,20,
21,4,235,4,4,5,['k'],N,['d'],Y,None,N,,,,,,,F,20,
21,5,236,9,9,5,['k'],N,['d'],N,['d'],N,,,,,,,F,20,
21,6,237,8,8,5,['k'],N,['d'],Y,['space'],Y,,,,,,,F,20,
21,7,238,5,5,5,['d'],N,['k'],Y,None,N,,,,,,,F,20,
21,8,239,7,7,5,['k'],N,['d'],N,None,Y,,,,,,,F,20,
21,9,240,2,2,5,['k'],N,['d'],N,['k'],N,,,,,,,F,20,
21,10,241,6,6,5,['d'],N,['k'],N,['space'],N,,,,,,,F,20,
22,0,242,9,9,5,['k'],Y,['k'],N,['space'],N,,,,,,,F,20,
22,1,243,7,7,5,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
22,2,244,8,8,5,['k'],N,['d'],N,None,Y,,,,,,,F,20,
22,3,245,0,0,5,['k'],N,['d'],N,['d'],N,,,,,,,F,20,
22,4,246,10,10,5,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
22,5,247,4,4,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,F,20,
22,6,248,6,6,5,['d'],N,['k'],Y,['space'],Y,,,,,,,F,20,
22,7,249,3,3,5,['d'],Y,['d'],Y,None,N,20,26,19,,,,F,20,
22,8,250,3,3,6,['k'],Y,['k'],,,,,,,,,,F,20,
22,9,251,2,2,6,['d'],Y,['d'],,,,,,,,,,F,20,
22,10,252,5,5,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,F,20,
23,0,253,4,4,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,F,20,
23,1,254,3,3,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,F,20,
23,2,255,2,2,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,F,20,
23,3,256,3,3,6,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
23,4,257,6,6,6,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
23,5,258,8,8,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,F,20,
23,6,259,0,0,6,['k'],N,['d'],N,['d'],N,,,,,,,F,20,
23,7,260,8,8,6,['d'],Y,['d'],Y,None,N,,,,,,,F,20,
23,8,261,8,8,6,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
23,9,262,9,9,6,['d'],Y,['d'],Y,None,N,,,,,,,F,20,
23,10,263,10,10,6,['k'],N,['d'],Y,None,N,,,,,,,F,20,
24,0,264,0,0,6,['d'],N,['k'],Y,['space'],Y,,,,,,,F,20,
24,1,265,8,8,6,['k'],N,['d'],Y,['space'],Y,,,,,,,F,20,
24,2,266,8,8,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,F,20,
24,3,267,0,0,6,['k'],N,['d'],Y,['space'],Y,,,,,,,F,20,
24,4,268,2,2,6,['k'],Y,['k'],Y,['d'],N,,,,,,,F,20,
24,5,269,10,10,6,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
24,6,270,6,6,6,['k'],N,['d'],N,None,Y,,,,,,,F,20,
24,7,271,6,6,6,['k'],Y,['k'],Y,['d'],N,,,,,,,F,20,
24,8,272,10,10,6,['d'],N,['k'],N,None,Y,,,,,,,F,20,
24,9,273,6,6,6,['k'],Y,['k'],Y,None,N,,,,,,,F,20,
24,10,274,7,7,6,['d'],N,['k'],N,None,Y,,,,,,,F,20,
25,0,275,9,9,6,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
25,1,276,10,10,6,['k'],Y,['k'],Y,None,N,,,,,,,F,20,
25,2,277,6,6,6,['k'],N,['d'],Y,['space'],Y,,,,,,,F,20,
25,3,278,0,0,6,['k'],N,['d'],Y,None,N,,,,,,,F,20,
25,4,279,4,4,6,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
25,5,280,5,5,6,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
25,6,281,3,3,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,F,20,
25,7,282,2,2,6,['k'],N,['d'],N,None,Y,,,,,,,F,20,
25,8,283,3,3,6,['d'],N,['k'],N,None,Y,,,,,,,F,20,
25,9,284,3,3,6,['k'],N,['d'],N,['space'],N,,,,,,,F,20,
25,10,285,7,7,6,['d'],N,['k'],Y,['space'],Y,,,,,,,F,20,
26,0,286,9,9,6,['k'],Y,['k'],N,['space'],N,,,,,,,F,20,
26,1,287,1,1,6,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
26,2,288,10,10,6,['k'],N,['d'],Y,['space'],Y,,,,,,,F,20,
26,3,289,9,9,6,['d'],Y,['d'],N,['space'],N,,,,,,,F,20,
26,4,290,6,6,6,['d'],N,['k'],Y,None,N,,,,,,,F,20,
26,5,291,2,2,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,F,20,
26,6,292,6,6,6,['d'],N,['k'],Y,['space'],Y,,,,,,,F,20,
26,7,293,8,8,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,F,20,
26,8,294,3,3,6,['k'],N,['d'],N,None,Y,,,,,,,F,20,
26,9,295,9,9,6,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
26,10,296,6,6,6,['d'],N,['k'],N,None,Y,,,,,,,F,20,
27,0,297,7,7,6,['k'],N,['d'],N,None,Y,,,,,,,F,20,
27,1,298,5,5,6,['d'],N,['k'],N,None,Y,,,,,,,F,20,
27,2,299,9,9,6,['d'],N,['k'],N,['k'],N,28,34,25,,,,F,20,
27,3,300,2,2,7,['k'],N,['d'],,,,,,,,,,F,20,
27,4,301,7,7,7,['d'],Y,['d'],,,,,,,,,,F,20,
27,5,302,1,1,7,['k'],N,['d'],Y,None,N,,,,,,,F,20,
27,6,303,5,5,7,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
27,7,304,10,10,7,['k'],Y,['k'],Y,None,N,,,,,,,F,20,
27,8,305,5,5,7,['d'],N,['k'],N,['space'],N,,,,,,,F,20,
27,9,306,10,10,7,['k'],N,['d'],Y,None,N,,,,,,,F,20,
27,10,307,2,2,7,['k'],N,['d'],Y,['space'],Y,,,,,,,F,20,
28,0,308,7,7,7,['d'],N,['k'],Y,None,N,,,,,,,F,20,
28,1,309,8,8,7,['k'],N,['d'],N,None,Y,,,,,,,F,20,
28,2,310,6,6,7,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
28,3,311,5,5,7,['d'],Y,['d'],N,['space'],N,,,,,,,F,20,
28,4,312,1,1,7,['d'],N,['k'],Y,['d'],N,,,,,,,F,20,
28,5,313,7,7,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,F,20,
28,6,314,6,6,7,['k'],Y,['k'],N,['space'],N,,,,,,,F,20,
28,7,315,9,9,7,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
28,8,316,1,1,7,['d'],N,['k'],N,None,Y,,,,,,,F,20,
28,9,317,0,0,7,['k'],N,['d'],N,None,Y,,,,,,,F,20,
28,10,318,2,2,7,['k'],N,['d'],Y,['d'],N,,,,,,,F,20,
29,0,319,9,9,7,['d'],N,['k'],N,['space'],N,,,,,,,F,20,
29,1,320,9,9,7,['k'],N,['d'],Y,['k'],N,,,,,,,F,20,
29,2,321,7,7,7,['k'],N,['d'],N,['k'],N,,,,,,,F,20,
29,3,322,1,1,7,['d'],Y,['d'],N,['space'],N,,,,,,,F,20,
29,4,323,4,4,7,['k'],Y,['k'],N,['space'],N,,,,,,,F,20,
29,5,324,7,7,7,['d'],Y,['d'],Y,None,N,,,,,,,F,20,
29,6,325,3,3,7,['k'],Y,['k'],Y,None,N,,,,,,,F,20,
29,7,326,10,10,7,['d'],N,['k'],N,['space'],N,,,,,,,F,20,
29,8,327,7,7,7,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
29,9,328,9,9,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,F,20,
29,10,329,10,10,7,['d'],Y,['d'],N,None,Y,,,,,,,F,20,
30,0,330,5,5,7,['d'],N,['k'],N,None,Y,,,,,,,F,20,
30,1,331,3,3,7,['k'],Y,['k'],N,None,Y,,,,,,,F,20,
30,2,332,9,9,7,['k'],N,['d'],N,None,Y,,,,,,,F,20,
