.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,6,6,1,['d'],['d'],Y,,,,,,,,,,male,19,
0,1,1,0,0,1,['k'],['d'],N,,,,,,,,,,male,19,
0,2,2,0,0,1,['d'],['d'],Y,N,['d'],N,,,,,,,male,19,
0,3,3,8,8,1,['k'],['k'],Y,Y,['k'],N,,,,,,,male,19,
0,4,4,4,4,1,['k'],['d'],N,Y,['space'],Y,,,,,,,male,19,
0,5,5,6,6,1,['d'],['k'],N,N,None,Y,,,,,,,male,19,
0,6,6,7,7,1,['d'],['d'],Y,Y,None,N,,,,,,,male,19,
0,7,7,6,6,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male,19,
0,8,8,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,male,19,
0,9,9,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,male,19,
0,10,10,3,3,1,['d'],['k'],N,N,None,Y,,,,,,,male,19,
1,0,11,2,2,1,['k'],['d'],N,N,None,Y,,,,,,,male,19,
1,1,12,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,male,19,
1,2,13,2,2,1,['d'],['k'],N,Y,None,N,,,,,,,male,19,
1,3,14,0,0,1,['k'],['k'],Y,N,None,Y,,,,,,,male,19,
1,4,15,8,8,1,['k'],['d'],N,N,None,Y,,,,,,,male,19,
1,5,16,10,10,1,['d'],['k'],N,Y,None,N,,,,,,,male,19,
1,6,17,0,0,1,['k'],['d'],N,N,['k'],N,,,,,,,male,19,
1,7,18,1,1,1,['d'],['k'],N,Y,None,N,,,,,,,male,19,
1,8,19,8,8,1,['k'],['d'],N,Y,None,N,,,,,,,male,19,
1,9,20,6,6,1,['d'],['k'],N,N,None,Y,,,,,,,male,19,
1,10,21,10,10,1,['k'],['k'],Y,N,None,Y,,,,,,,male,19,
2,0,22,3,3,1,['k'],['d'],N,Y,['k'],N,,,,,,,male,19,
