.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,6,6,1,['d'],['k'],N,,,,,,,,,,m,20,
0,1,1,2,2,1,['d'],['k'],N,,,,,,,,,,m,20,
0,2,2,7,7,1,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
0,3,3,8,8,1,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
0,4,4,6,6,1,['k'],['k'],Y,N,['space'],N,,,,,,,m,20,
0,5,5,5,5,1,['d'],['d'],Y,N,None,Y,,,,,,,m,20,
0,6,6,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,m,20,
0,7,7,10,10,1,['k'],['d'],N,N,None,Y,,,,,,,m,20,
0,8,8,3,3,1,['d'],['d'],Y,N,None,Y,,,,,,,m,20,
0,9,9,6,6,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,20,
0,10,10,10,10,1,['k'],['d'],N,Y,['space'],Y,,,,,,,m,20,
1,0,11,0,0,1,['k'],['d'],N,Y,['space'],Y,,,,,,,m,20,
1,1,12,4,4,1,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
1,2,13,10,10,1,['k'],['d'],N,N,None,Y,,,,,,,m,20,
1,3,14,10,10,1,['d'],['k'],N,Y,['space'],Y,,,,,,,m,20,
1,4,15,7,7,1,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
1,5,16,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
1,6,17,9,9,1,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
1,7,18,4,4,1,['k'],['d'],N,Y,None,N,,,,,,,m,20,
1,8,19,3,3,1,['k'],['d'],N,N,None,Y,,,,,,,m,20,
1,9,20,7,7,1,['k'],['d'],N,N,['space'],N,,,,,,,m,20,
1,10,21,0,0,1,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
2,0,22,8,8,1,['k'],['d'],N,Y,['space'],Y,,,,,,,m,20,
2,1,23,1,1,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,20,
2,2,24,0,0,1,['d'],['k'],N,N,None,Y,,,,,,,m,20,
2,3,25,7,7,1,['k'],['d'],N,N,None,Y,,,,,,,m,20,
2,4,26,2,2,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,20,
2,5,27,5,5,1,['k'],['d'],N,Y,None,N,,,,,,,m,20,
2,6,28,8,8,1,['k'],['d'],N,N,None,Y,,,,,,,m,20,
2,7,29,9,9,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,20,
2,8,30,10,10,1,['k'],['d'],N,N,None,Y,,,,,,,m,20,
2,9,31,10,10,1,['k'],['d'],N,N,None,Y,,,,,,,m,20,
2,10,32,0,0,1,['d'],['k'],N,Y,['space'],Y,,,,,,,m,20,
3,0,33,3,3,1,['k'],['d'],N,N,None,Y,,,,,,,m,20,
3,1,34,5,5,1,['d'],['d'],Y,Y,None,N,,,,,,,m,20,
3,2,35,3,3,1,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
3,3,36,7,7,1,['k'],['k'],Y,Y,None,N,,,,,,,m,20,
3,4,37,6,6,1,['k'],['d'],N,Y,None,N,,,,,,,m,20,
3,5,38,8,8,1,['d'],['k'],N,Y,['space'],Y,,,,,,,m,20,
3,6,39,9,9,1,['k'],['d'],N,Y,None,N,,,,,,,m,20,
3,7,40,5,5,1,['k'],['k'],Y,Y,None,N,,,,,,,m,20,
3,8,41,5,5,1,['d'],['k'],N,N,None,Y,,,,,,,m,20,
3,9,42,7,7,1,['d'],['d'],Y,Y,None,N,,,,,,,m,20,
3,10,43,2,2,1,['d'],['k'],N,N,None,Y,,,,,,,m,20,
4,0,44,0,0,1,['k'],['k'],Y,Y,None,N,,,,,,,m,20,
4,1,45,8,8,1,['k'],['k'],Y,Y,None,N,,,,,,,m,20,
4,2,46,4,4,1,['d'],['k'],N,Y,None,N,,,,,,,m,20,
4,3,47,10,10,1,['k'],['d'],N,N,['space'],N,,,,,,,m,20,
4,4,48,3,3,1,['k'],['d'],N,N,None,Y,,,,,,,m,20,
4,5,49,1,1,1,['d'],['d'],Y,N,None,Y,23,34,21,,,,m,20,
4,6,50,2,2,2,['k'],['d'],N,,,,,,,,,,m,20,
4,7,51,7,7,2,['k'],['k'],Y,,,,,,,,,,m,20,
4,8,52,2,2,2,['d'],['d'],Y,Y,None,N,,,,,,,m,20,
4,9,53,1,1,2,['k'],['k'],Y,Y,None,N,,,,,,,m,20,
4,10,54,6,6,2,['k'],['d'],N,Y,['space'],Y,,,,,,,m,20,
5,0,55,3,3,2,['d'],['k'],N,N,['space'],N,,,,,,,m,20,
5,1,56,6,6,2,['k'],['d'],N,N,None,Y,,,,,,,m,20,
5,2,57,8,8,2,['k'],['d'],N,N,None,Y,,,,,,,m,20,
5,3,58,7,7,2,['k'],['d'],N,N,None,Y,,,,,,,m,20,
5,4,59,9,9,2,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
5,5,60,10,10,2,['k'],['d'],N,N,None,Y,,,,,,,m,20,
5,6,61,5,5,2,['k'],['d'],N,Y,None,N,,,,,,,m,20,
5,7,62,2,2,2,['d'],['k'],N,Y,['space'],Y,,,,,,,m,20,
5,8,63,4,4,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,20,
5,9,64,10,10,2,['k'],['k'],Y,Y,None,N,,,,,,,m,20,
5,10,65,2,2,2,['d'],['d'],Y,Y,None,N,,,,,,,m,20,
6,0,66,3,3,2,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
6,1,67,2,2,2,['d'],['k'],N,Y,['space'],Y,,,,,,,m,20,
6,2,68,1,1,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,20,
6,3,69,5,5,2,['k'],['d'],N,Y,None,N,,,,,,,m,20,
6,4,70,4,4,2,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
6,5,71,1,1,2,['d'],['k'],N,Y,None,N,,,,,,,m,20,
6,6,72,10,10,2,['k'],['k'],Y,Y,None,N,,,,,,,m,20,
6,7,73,4,4,2,['d'],['k'],N,Y,None,N,,,,,,,m,20,
6,8,74,10,10,2,['k'],['d'],N,Y,None,N,,,,,,,m,20,
6,9,75,6,6,2,['k'],['d'],N,Y,None,N,,,,,,,m,20,
6,10,76,3,3,2,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
7,0,77,3,3,2,['k'],['d'],N,N,None,Y,,,,,,,m,20,
7,1,78,9,9,2,['d'],['k'],N,Y,['space'],Y,,,,,,,m,20,
7,2,79,1,1,2,['k'],['d'],N,Y,['k'],N,,,,,,,m,20,
7,3,80,5,5,2,['k'],['d'],N,Y,['space'],Y,,,,,,,m,20,
7,4,81,9,9,2,['d'],['k'],N,Y,['space'],Y,,,,,,,m,20,
7,5,82,10,10,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,20,
7,6,83,4,4,2,['k'],['d'],N,Y,['space'],Y,,,,,,,m,20,
7,7,84,3,3,2,['d'],['k'],N,N,['space'],N,,,,,,,m,20,
7,8,85,9,9,2,['k'],['d'],N,Y,['space'],Y,,,,,,,m,20,
7,9,86,7,7,2,['k'],['d'],N,N,None,Y,,,,,,,m,20,
7,10,87,1,1,2,['d'],['d'],Y,N,None,Y,,,,,,,m,20,
8,0,88,3,3,2,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
8,1,89,1,1,2,['k'],['k'],Y,N,['space'],N,,,,,,,m,20,
8,2,90,5,5,2,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
8,3,91,9,9,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,20,
8,4,92,3,3,2,['d'],['k'],N,N,None,Y,,,,,,,m,20,
8,5,93,6,6,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,20,
8,6,94,6,6,2,['d'],['d'],Y,N,None,Y,,,,,,,m,20,
8,7,95,3,3,2,['d'],['k'],N,N,None,Y,,,,,,,m,20,
8,8,96,1,1,2,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
8,9,97,1,1,2,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
8,10,98,8,8,2,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
9,0,99,2,2,2,['k'],['d'],N,N,None,Y,23,33,25,,,,m,20,
9,1,100,10,10,3,['d'],['d'],Y,,,,,,,,,,m,20,
9,2,101,9,9,3,['k'],['k'],Y,,,,,,,,,,m,20,
9,3,102,8,8,3,['d'],['k'],N,Y,None,N,,,,,,,m,20,
9,4,103,5,5,3,['d'],['k'],N,N,None,Y,,,,,,,m,20,
9,5,104,7,7,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,20,
9,6,105,2,2,3,['k'],['d'],N,Y,['space'],Y,,,,,,,m,20,
9,7,106,9,9,3,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
9,8,107,8,8,3,['d'],['k'],N,Y,['space'],Y,,,,,,,m,20,
9,9,108,7,7,3,['d'],['k'],N,Y,None,N,,,,,,,m,20,
9,10,109,3,3,3,['k'],['d'],N,Y,['space'],Y,,,,,,,m,20,
10,0,110,0,0,3,['k'],['k'],Y,Y,None,N,,,,,,,m,20,
10,1,111,8,8,3,['d'],['d'],Y,N,None,Y,,,,,,,m,20,
10,2,112,10,10,3,['k'],['d'],N,N,None,Y,,,,,,,m,20,
10,3,113,8,8,3,['d'],['k'],N,N,None,Y,,,,,,,m,20,
10,4,114,0,0,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,20,
10,5,115,3,3,3,['k'],['d'],N,Y,['space'],Y,,,,,,,m,20,
10,6,116,5,5,3,['d'],['k'],N,Y,['space'],Y,,,,,,,m,20,
10,7,117,5,5,3,['k'],['d'],N,Y,None,N,,,,,,,m,20,
10,8,118,4,4,3,['d'],['d'],Y,N,None,Y,,,,,,,m,20,
10,9,119,4,4,3,['k'],['d'],N,N,None,Y,,,,,,,m,20,
10,10,120,6,6,3,['k'],['d'],N,N,None,Y,,,,,,,m,20,
11,0,121,2,2,3,['d'],['k'],N,Y,['space'],Y,,,,,,,m,20,
11,1,122,4,4,3,['k'],['d'],N,Y,['space'],Y,,,,,,,m,20,
11,2,123,4,4,3,['k'],['k'],Y,N,['space'],N,,,,,,,m,20,
11,3,124,8,8,3,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
11,4,125,3,3,3,['d'],['k'],N,Y,None,N,,,,,,,m,20,
11,5,126,9,9,3,['k'],['k'],Y,N,None,Y,,,,,,,m,20,
11,6,127,7,7,3,['k'],['d'],N,Y,['space'],Y,,,,,,,m,20,
