.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,9,9,1,['d'],['d'],Y,,,,,,,,,,f,21,
0,1,1,8,8,1,['k'],['d'],N,,,,,,,,,,f,21,
0,2,2,4,4,1,['d'],['k'],N,N,None,Y,,,,,,,f,21,
0,3,3,1,1,1,['k'],['d'],N,Y,None,N,,,,,,,f,21,
0,4,4,7,7,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
0,5,5,8,8,1,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
0,6,6,9,9,1,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
0,7,7,7,7,1,['k'],['d'],N,Y,['space'],Y,,,,,,,f,21,
0,8,8,6,6,1,['k'],['d'],N,Y,None,N,,,,,,,f,21,
0,9,9,3,3,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
0,10,10,1,1,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
1,0,11,10,10,1,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
1,1,12,9,9,1,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
1,2,13,7,7,1,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
1,3,14,10,10,1,['d'],['k'],N,Y,['space'],Y,,,,,,,f,21,
1,4,15,10,10,1,['d'],['k'],N,N,['space'],N,,,,,,,f,21,
1,5,16,9,9,1,['k'],['d'],N,Y,None,N,,,,,,,f,21,
1,6,17,3,3,1,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
1,7,18,2,2,1,['d'],['k'],N,N,None,Y,,,,,,,f,21,
1,8,19,8,8,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
1,9,20,4,4,1,['k'],['d'],N,Y,['space'],Y,,,,,,,f,21,
1,10,21,7,7,1,['k'],['d'],N,N,None,Y,,,,,,,f,21,
2,0,22,2,2,1,['k'],['d'],N,Y,None,N,,,,,,,f,21,
2,1,23,3,3,1,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
2,2,24,0,0,1,['k'],['k'],Y,Y,None,N,,,,,,,f,21,
2,3,25,5,5,1,['d'],['k'],N,N,None,Y,,,,,,,f,21,
2,4,26,10,10,1,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
2,5,27,10,10,1,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
2,6,28,1,1,1,['d'],['k'],N,N,None,Y,,,,,,,f,21,
2,7,29,3,3,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
2,8,30,7,7,1,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
2,9,31,0,0,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
2,10,32,8,8,1,['k'],['d'],N,Y,['space'],Y,,,,,,,f,21,
3,0,33,5,5,1,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
3,1,34,0,0,1,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
3,2,35,4,4,1,['k'],['k'],Y,Y,None,N,,,,,,,f,21,
3,3,36,1,1,1,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
3,4,37,0,0,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
3,5,38,7,7,1,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
3,6,39,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
3,7,40,1,1,1,['k'],['k'],Y,Y,None,N,,,,,,,f,21,
3,8,41,7,7,1,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
3,9,42,7,7,1,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
3,10,43,1,1,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
4,0,44,10,10,1,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
4,1,45,0,0,1,['k'],['k'],Y,Y,None,N,,,,,,,f,21,
4,2,46,1,1,1,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
4,3,47,10,10,1,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
4,4,48,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
4,5,49,1,1,1,['d'],['d'],Y,Y,['space'],Y,35,39,21,,,,f,21,
4,6,50,1,1,2,['d'],['d'],Y,,,,,,,,,,f,21,
4,7,51,3,3,2,['k'],['k'],Y,,,,,,,,,,f,21,
4,8,52,5,5,2,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
4,9,53,5,5,2,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
4,10,54,5,5,2,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
5,0,55,10,10,2,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
5,1,56,4,4,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
5,2,57,10,10,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
5,3,58,7,7,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
5,4,59,0,0,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
5,5,60,2,2,2,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
5,6,61,7,7,2,['d'],['d'],Y,Y,None,N,,,,,,,f,21,
5,7,62,4,4,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
5,8,63,10,10,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
5,9,64,8,8,2,['k'],['k'],Y,Y,None,N,,,,,,,f,21,
5,10,65,1,1,2,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
6,0,66,5,5,2,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
6,1,67,10,10,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
6,2,68,3,3,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
6,3,69,5,5,2,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
6,4,70,6,6,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
6,5,71,0,0,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
6,6,72,8,8,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
6,7,73,9,9,2,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
6,8,74,6,6,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
6,9,75,10,10,2,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
6,10,76,9,9,2,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
7,0,77,1,1,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
7,1,78,4,4,2,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
7,2,79,5,5,2,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
7,3,80,5,5,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
7,4,81,7,7,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
7,5,82,2,2,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
7,6,83,4,4,2,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
7,7,84,2,2,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
7,8,85,3,3,2,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
7,9,86,2,2,2,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
7,10,87,7,7,2,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
8,0,88,8,8,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
8,1,89,1,1,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
8,2,90,4,4,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
8,3,91,0,0,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
8,4,92,5,5,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
8,5,93,9,9,2,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
8,6,94,8,8,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
8,7,95,8,8,2,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
8,8,96,6,6,2,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
8,9,97,4,4,2,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
8,10,98,7,7,2,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
9,0,99,3,3,2,['d'],['d'],Y,N,None,Y,50,46,25,,,,f,21,
9,1,100,1,1,3,['d'],['d'],Y,,,,,,,,,,f,21,
9,2,101,5,5,3,['k'],['k'],Y,,,,,,,,,,f,21,
9,3,102,3,3,3,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
9,4,103,4,4,3,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
9,5,104,10,10,3,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
9,6,105,6,6,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
9,7,106,0,0,3,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
9,8,107,5,5,3,['d'],['d'],Y,N,None,Y,,,,,,,f,21,
9,9,108,8,8,3,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
9,10,109,8,8,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
10,0,110,10,10,3,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
10,1,111,8,8,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
10,2,112,8,8,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
10,3,113,6,6,3,['d'],['k'],N,Y,['space'],Y,,,,,,,f,21,
10,4,114,6,6,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
10,5,115,0,0,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
10,6,116,9,9,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,21,
10,7,117,4,4,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
10,8,118,10,10,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
10,9,119,9,9,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,21,
10,10,120,6,6,3,['k'],['k'],Y,N,None,Y,,,,,,,f,21,
