.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,5,5,1,['d'],['d'],Y,,,,,,,,,,male ,21,
0,1,1,10,10,1,['k'],['k'],Y,,,,,,,,,,male ,21,
0,2,2,7,7,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
0,3,3,3,3,1,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
0,4,4,8,8,1,['d'],['k'],N,N,None,Y,,,,,,,male ,21,
0,5,5,7,7,1,['k'],['d'],N,N,None,Y,,,,,,,male ,21,
0,6,6,5,5,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
0,7,7,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
0,8,8,7,7,1,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
0,9,9,7,7,1,['k'],['k'],Y,N,['space'],N,,,,,,,male ,21,
0,10,10,7,7,1,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
1,0,11,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
1,1,12,2,2,1,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
1,2,13,0,0,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
1,3,14,0,0,1,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
1,4,15,4,4,1,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
1,5,16,8,8,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
1,6,17,1,1,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
1,7,18,10,10,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
1,8,19,5,5,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
1,9,20,5,5,1,['k'],['d'],N,N,None,Y,,,,,,,male ,21,
1,10,21,10,10,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
2,0,22,6,6,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
2,1,23,2,2,1,['d'],['k'],N,Y,['space'],Y,,,,,,,male ,21,
2,2,24,7,7,1,['k'],['d'],N,N,None,Y,,,,,,,male ,21,
2,3,25,5,5,1,['d'],['d'],Y,N,['space'],N,,,,,,,male ,21,
2,4,26,0,0,1,['k'],['d'],N,N,None,Y,,,,,,,male ,21,
2,5,27,1,1,1,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
2,6,28,7,7,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
2,7,29,0,0,1,['k'],['k'],Y,N,['space'],N,,,,,,,male ,21,
2,8,30,10,10,1,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
2,9,31,2,2,1,['k'],['d'],N,N,None,Y,,,,,,,male ,21,
2,10,32,9,9,1,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
3,0,33,4,4,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
3,1,34,0,0,1,['k'],['d'],N,Y,['space'],Y,,,,,,,male ,21,
3,2,35,6,6,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
3,3,36,6,6,1,['d'],['k'],N,N,None,Y,,,,,,,male ,21,
3,4,37,8,8,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
3,5,38,5,5,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
3,6,39,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
3,7,40,1,1,1,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
3,8,41,7,7,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
3,9,42,6,6,1,['k'],['d'],N,Y,['space'],Y,,,,,,,male ,21,
3,10,43,10,10,1,['d'],['k'],N,Y,['space'],Y,,,,,,,male ,21,
4,0,44,4,4,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
4,1,45,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
4,2,46,6,6,1,['k'],['d'],N,Y,['space'],Y,,,,,,,male ,21,
4,3,47,5,5,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
4,4,48,4,4,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
4,5,49,2,2,1,['d'],['d'],Y,Y,None,N,38,44,24,,,,male ,21,
4,6,50,10,10,2,['k'],['k'],Y,,,,,,,,,,male ,21,
4,7,51,8,8,2,['d'],['d'],Y,,,,,,,,,,male ,21,
4,8,52,10,10,2,['d'],['k'],N,Y,['space'],Y,,,,,,,male ,21,
4,9,53,3,3,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
4,10,54,9,9,2,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
5,0,55,3,3,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
5,1,56,1,1,2,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
5,2,57,3,3,2,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
5,3,58,1,1,2,['k'],['d'],N,Y,['space'],Y,,,,,,,male ,21,
5,4,59,4,4,2,['d'],['k'],N,N,None,Y,,,,,,,male ,21,
5,5,60,10,10,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
5,6,61,4,4,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
5,7,62,7,7,2,['k'],['d'],N,Y,['space'],Y,,,,,,,male ,21,
5,8,63,3,3,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
5,9,64,0,0,2,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
5,10,65,0,0,2,['k'],['d'],N,N,['space'],N,,,,,,,male ,21,
6,0,66,10,10,2,['k'],['k'],Y,Y,None,N,,,,,,,male ,21,
6,1,67,5,5,2,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
6,2,68,5,5,2,['d'],['d'],Y,N,['space'],N,,,,,,,male ,21,
6,3,69,10,10,2,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
6,4,70,2,2,2,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
6,5,71,10,10,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
6,6,72,8,8,2,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
6,7,73,0,0,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
6,8,74,5,5,2,['k'],['d'],N,Y,['space'],Y,,,,,,,male ,21,
6,9,75,0,0,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
6,10,76,7,7,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
7,0,77,6,6,2,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
7,1,78,0,0,2,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
7,2,79,1,1,2,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
7,3,80,10,10,2,['k'],['d'],N,Y,['space'],Y,,,,,,,male ,21,
7,4,81,2,2,2,['k'],['d'],N,Y,['space'],Y,,,,,,,male ,21,
7,5,82,6,6,2,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
7,6,83,1,1,2,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
7,7,84,7,7,2,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
7,8,85,6,6,2,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
7,9,86,9,9,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
7,10,87,10,10,2,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
8,0,88,10,10,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
8,1,89,2,2,2,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
8,2,90,0,0,2,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
8,3,91,8,8,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
8,4,92,6,6,2,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
8,5,93,6,6,2,['k'],['k'],Y,Y,None,N,,,,,,,male ,21,
8,6,94,7,7,2,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
8,7,95,2,2,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
8,8,96,6,6,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
8,9,97,9,9,2,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
8,10,98,6,6,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
9,0,99,5,5,2,['d'],['d'],Y,N,None,Y,42,44,23,,,,male ,21,
9,1,100,8,8,3,['k'],['d'],N,,,,,,,,,,male ,21,
9,2,101,0,0,3,['d'],['k'],N,,,,,,,,,,male ,21,
9,3,102,2,2,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
9,4,103,7,7,3,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
9,5,104,0,0,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
9,6,105,2,2,3,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
9,7,106,1,1,3,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
9,8,107,3,3,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
9,9,108,6,6,3,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
9,10,109,10,10,3,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
10,0,110,3,3,3,['d'],['k'],N,N,None,Y,,,,,,,male ,21,
10,1,111,6,6,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
10,2,112,7,7,3,['k'],['d'],N,Y,['space'],Y,,,,,,,male ,21,
10,3,113,0,0,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
10,4,114,2,2,3,['d'],['k'],N,N,None,Y,,,,,,,male ,21,
10,5,115,2,2,3,['d'],['d'],Y,N,['space'],N,,,,,,,male ,21,
10,6,116,8,8,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
10,7,117,1,1,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,male ,21,
10,8,118,4,4,3,['k'],['d'],N,N,None,Y,,,,,,,male ,21,
10,9,119,10,10,3,['d'],['d'],Y,N,None,Y,,,,,,,male ,21,
10,10,120,0,0,3,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
11,0,121,1,1,3,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
11,1,122,6,6,3,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
11,2,123,1,1,3,['k'],['k'],Y,N,None,Y,,,,,,,male ,21,
11,3,124,5,5,3,['k'],['d'],N,Y,['space'],Y,,,,,,,male ,21,
11,4,125,2,2,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,male ,21,
