.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,0,0,1,['d'],['k'],N,,,,,,,,,,female,25,
0,1,1,8,8,1,['d'],['k'],N,,,,,,,,,,female,25,
0,2,2,4,4,1,['d'],['d'],Y,Y,None,N,,,,,,,female,25,
0,3,3,8,8,1,['d'],['k'],N,N,None,Y,,,,,,,female,25,
0,4,4,6,6,1,['k'],['d'],N,N,None,Y,,,,,,,female,25,
0,5,5,10,10,1,['k'],['d'],N,N,None,Y,,,,,,,female,25,
0,6,6,9,9,1,['d'],['k'],N,Y,['space'],Y,,,,,,,female,25,
0,7,7,4,4,1,['k'],['d'],N,N,None,Y,,,,,,,female,25,
0,8,8,3,3,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,25,
0,9,9,1,1,1,['k'],['d'],N,Y,['space'],Y,,,,,,,female,25,
0,10,10,0,0,1,['d'],['d'],Y,Y,None,N,,,,,,,female,25,
1,0,11,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,female,25,
1,1,12,6,6,1,['d'],['d'],Y,N,None,Y,,,,,,,female,25,
1,2,13,3,3,1,['d'],['k'],N,Y,None,N,,,,,,,female,25,
1,3,14,9,9,1,['d'],['d'],Y,N,None,Y,,,,,,,female,25,
1,4,15,7,7,1,['k'],['d'],N,N,None,Y,,,,,,,female,25,
1,5,16,6,6,1,['k'],['k'],Y,Y,None,N,,,,,,,female,25,
1,6,17,5,5,1,['k'],['d'],N,Y,None,N,,,,,,,female,25,
1,7,18,2,2,1,['d'],['k'],N,N,None,Y,,,,,,,female,25,
1,8,19,8,8,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,25,
1,9,20,5,5,1,['k'],['k'],Y,Y,None,N,,,,,,,female,25,
1,10,21,5,5,1,['k'],['d'],N,N,None,Y,,,,,,,female,25,
2,0,22,3,3,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,25,
2,1,23,7,7,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,25,
2,2,24,8,8,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,25,
2,3,25,3,3,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,25,
2,4,26,0,0,1,['k'],['k'],Y,N,None,Y,,,,,,,female,25,
2,5,27,9,9,1,['d'],['k'],N,Y,['space'],Y,,,,,,,female,25,
2,6,28,1,1,1,['k'],['k'],Y,N,None,Y,,,,,,,female,25,
2,7,29,6,6,1,['d'],['k'],N,N,None,Y,,,,,,,female,25,
2,8,30,5,5,1,['k'],['d'],N,N,None,Y,,,,,,,female,25,
2,9,31,0,0,1,['k'],['k'],Y,N,None,Y,,,,,,,female,25,
2,10,32,3,3,1,['k'],['d'],N,Y,None,N,,,,,,,female,25,
3,0,33,3,3,1,['k'],['k'],Y,Y,None,N,,,,,,,female,25,
3,1,34,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,female,25,
3,2,35,2,2,1,['k'],['d'],N,N,None,Y,,,,,,,female,25,
3,3,36,8,8,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,25,
3,4,37,1,1,1,['k'],['k'],Y,N,None,Y,,,,,,,female,25,
3,5,38,10,10,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,25,
3,6,39,6,6,1,['k'],['k'],Y,Y,None,N,,,,,,,female,25,
3,7,40,3,3,1,['d'],['k'],N,N,None,Y,,,,,,,female,25,
3,8,41,9,9,1,['k'],['k'],Y,Y,None,N,,,,,,,female,25,
3,9,42,10,10,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,25,
3,10,43,8,8,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,25,
4,0,44,6,6,1,['d'],['k'],N,Y,['space'],Y,,,,,,,female,25,
4,1,45,1,1,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,25,
4,2,46,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,female,25,
4,3,47,3,3,1,['k'],['d'],N,N,None,Y,,,,,,,female,25,
4,4,48,4,4,1,['d'],['d'],Y,N,None,Y,,,,,,,female,25,
4,5,49,7,7,1,['k'],['k'],Y,N,None,Y,29,38,25,,,,female,25,
4,6,50,7,7,2,['d'],['k'],N,,,,,,,,,,female,25,
4,7,51,4,4,2,['k'],['d'],N,,,,,,,,,,female,25,
4,8,52,4,4,2,['k'],['d'],N,Y,None,N,,,,,,,female,25,
4,9,53,4,4,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,25,
4,10,54,6,6,2,['k'],['k'],Y,N,None,Y,,,,,,,female,25,
