.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Category,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
12,2,134,6,6,3,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
12,3,135,4,4,3,['d'],N,['k'],N,None,Y,,,,,,,f,22,
12,4,136,10,10,3,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
12,5,137,10,10,3,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
12,6,138,7,7,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
12,7,139,5,5,3,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
12,8,140,3,3,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
12,9,141,4,4,3,['d'],Y,['d'],Y,['space'],Y,,,,,,,f,22,
12,10,142,5,5,3,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
13,0,143,3,3,3,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
13,1,144,9,9,3,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
13,2,145,10,10,3,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
13,3,146,1,1,3,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
13,4,147,6,6,3,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
13,5,148,2,2,3,['d'],N,['k'],Y,['space'],Y,,,,,,,f,22,
13,6,149,8,8,3,['k'],Y,['k'],Y,None,N,40,39,21,,,,f,22,
13,7,150,10,10,4,['k'],Y,['k'],,,,,,,,,,f,22,
13,8,151,7,7,4,['k'],Y,['k'],,,,,,,,,,f,22,
13,9,152,8,8,4,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
13,10,153,8,8,4,['k'],N,['d'],N,None,Y,,,,,,,f,22,
14,0,154,9,9,4,['d'],N,['k'],Y,None,N,,,,,,,f,22,
14,1,155,7,7,4,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
14,2,156,5,5,4,['k'],N,['d'],Y,['space'],Y,,,,,,,f,22,
14,3,157,1,1,4,['d'],N,['k'],Y,None,N,,,,,,,f,22,
14,4,158,9,9,4,['d'],Y,['d'],Y,None,N,,,,,,,f,22,
14,5,159,10,10,4,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
14,6,160,10,10,4,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
14,7,161,3,3,4,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
14,8,162,2,2,4,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
14,9,163,1,1,4,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
14,10,164,8,8,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
15,0,165,4,4,4,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
15,1,166,0,0,4,['k'],N,['d'],Y,['space'],Y,,,,,,,f,22,
15,2,167,10,10,4,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
15,3,168,5,5,4,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
15,4,169,1,1,4,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
15,5,170,10,10,4,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
15,6,171,9,9,4,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
15,7,172,4,4,4,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
15,8,173,0,0,4,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
15,9,174,6,6,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
15,10,175,1,1,4,['d'],N,['k'],N,None,Y,,,,,,,f,22,
16,0,176,9,9,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,f,22,
16,1,177,9,9,4,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
16,2,178,8,8,4,['k'],N,['d'],N,None,Y,,,,,,,f,22,
16,3,179,8,8,4,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
