.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,11,11,1,['k'],['d'],N,,,,,,,,,,Female,18,
0,1,1,14,14,1,['d'],['d'],Y,,,,,,,,,,Female,18,
0,2,2,12,12,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,18,
0,3,3,13,13,1,['k'],['k'],Y,Y,['d'],N,,,,,,,Female,18,
0,4,4,7,7,1,['d'],['k'],N,Y,None,N,,,,,,,Female,18,
0,5,5,10,10,1,['k'],['k'],Y,N,['space'],N,,,,,,,Female,18,
0,6,6,8,8,1,['d'],['k'],N,N,None,Y,,,,,,,Female,18,
0,7,7,11,11,1,['k'],['d'],N,Y,None,N,,,,,,,Female,18,
0,8,8,2,2,1,['d'],['d'],Y,N,None,Y,,,,,,,Female,18,
0,9,9,10,10,1,['k'],['d'],N,Y,['space'],Y,,,,,,,Female,18,
0,10,10,5,5,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,18,
0,11,11,9,9,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,18,
0,12,12,13,13,1,['d'],['k'],N,N,['space'],N,,,,,,,Female,18,
0,13,13,4,4,1,['k'],['k'],Y,Y,None,N,,,,,,,Female,18,
0,14,14,9,9,1,['k'],['k'],Y,Y,None,N,,,,,,,Female,18,
1,0,15,13,13,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,18,
1,1,16,12,12,1,['d'],['d'],Y,N,['space'],N,,,,,,,Female,18,
1,2,17,14,14,1,['d'],['d'],Y,N,None,Y,,,,,,,Female,18,
1,3,18,7,7,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,Female,18,
1,4,19,7,7,1,['d'],['d'],Y,N,None,Y,,,,,,,Female,18,
1,5,20,2,2,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,18,
1,6,21,7,7,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,18,
1,7,22,9,9,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,18,
1,8,23,3,3,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,18,
1,9,24,2,2,1,['d'],['k'],N,N,None,Y,,,,,,,Female,18,
1,10,25,3,3,1,['k'],['k'],Y,Y,None,N,,,,,,,Female,18,
1,11,26,10,10,1,['k'],['d'],N,Y,None,N,,,,,,,Female,18,
1,12,27,3,3,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,Female,18,
1,13,28,0,0,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,18,
1,14,29,3,3,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,Female,18,
2,0,30,5,5,1,['d'],['d'],Y,N,None,Y,,,,,,,Female,18,
2,1,31,14,14,1,['d'],['k'],N,Y,['space'],Y,,,,,,,Female,18,
2,2,32,13,13,1,['k'],['k'],Y,N,['space'],N,,,,,,,Female,18,
2,3,33,14,14,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,18,
2,4,34,0,0,1,['d'],['d'],Y,N,None,Y,,,,,,,Female,18,
2,5,35,6,6,1,['k'],['d'],N,Y,['space'],Y,,,,,,,Female,18,
2,6,36,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,18,
2,7,37,1,1,1,['d'],['d'],Y,N,None,Y,,,,,,,Female,18,
2,8,38,2,2,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,18,
2,9,39,10,10,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,18,
2,10,40,1,1,1,['d'],['k'],N,Y,['space'],Y,,,,,,,Female,18,
2,11,41,3,3,1,['k'],['d'],N,N,['space'],N,,,,,,,Female,18,
2,12,42,10,10,1,['k'],['k'],Y,Y,None,N,,,,,,,Female,18,
2,13,43,12,12,1,['d'],['d'],Y,N,None,Y,,,,,,,Female,18,
2,14,44,4,4,1,['k'],['k'],Y,N,['space'],N,,,,,,,Female,18,
3,0,45,10,10,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,Female,18,
3,1,46,4,4,1,['k'],['d'],N,Y,['space'],Y,,,,,,,Female,18,
3,2,47,11,11,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,18,
3,3,48,6,6,1,['k'],['k'],Y,Y,None,N,,,,,,,Female,18,
3,4,49,5,5,1,['d'],['d'],Y,N,None,Y,37,33,22,,,,Female,18,
3,5,50,1,1,2,['d'],['d'],Y,,,,,,,,,,Female,18,
3,6,51,2,2,2,['d'],['d'],Y,,,,,,,,,,Female,18,
3,7,52,12,12,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,18,
3,8,53,13,13,2,['k'],['d'],N,Y,['space'],Y,,,,,,,Female,18,
3,9,54,8,8,2,['k'],['k'],Y,N,None,Y,,,,,,,Female,18,
3,10,55,5,5,2,['d'],['d'],Y,N,['space'],N,,,,,,,Female,18,
3,11,56,6,6,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,18,
3,12,57,7,7,2,['k'],['d'],N,N,None,Y,,,,,,,Female,18,
3,13,58,6,6,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,Female,18,
3,14,59,1,1,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,18,
4,0,60,11,11,2,['k'],['d'],N,Y,None,N,,,,,,,Female,18,
4,1,61,10,10,2,['k'],['d'],N,N,None,Y,,,,,,,Female,18,
4,2,62,9,9,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,18,
4,3,63,2,2,2,['d'],['d'],Y,N,None,Y,,,,,,,Female,18,
4,4,64,14,14,2,['d'],['d'],Y,N,None,Y,,,,,,,Female,18,
4,5,65,1,1,2,['k'],['k'],Y,N,['space'],N,,,,,,,Female,18,
4,6,66,8,8,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,Female,18,
4,7,67,5,5,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,18,
4,8,68,5,5,2,['k'],['k'],Y,N,None,Y,,,,,,,Female,18,
4,9,69,4,4,2,['k'],['k'],Y,N,None,Y,,,,,,,Female,18,
4,10,70,10,10,2,['k'],['d'],N,Y,['space'],Y,,,,,,,Female,18,
4,11,71,6,6,2,['k'],['k'],Y,Y,None,N,,,,,,,Female,18,
4,12,72,9,9,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,Female,18,
4,13,73,12,12,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,Female,18,
4,14,74,9,9,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,18,
5,0,75,10,10,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,Female,18,
5,1,76,4,4,2,['k'],['k'],Y,Y,None,N,,,,,,,Female,18,
5,2,77,12,12,2,['k'],['d'],N,N,None,Y,,,,,,,Female,18,
5,3,78,13,13,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,18,
5,4,79,11,11,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,18,
5,5,80,4,4,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,18,
5,6,81,3,3,2,['k'],['k'],Y,N,None,Y,,,,,,,Female,18,
5,7,82,7,7,2,['d'],['d'],Y,N,None,Y,,,,,,,Female,18,
5,8,83,9,9,2,['k'],['d'],N,Y,['space'],Y,,,,,,,Female,18,
5,9,84,8,8,2,['d'],['k'],N,N,None,Y,,,,,,,Female,18,
5,10,85,13,13,2,['k'],['d'],N,N,['space'],N,,,,,,,Female,18,
5,11,86,3,3,2,['d'],['d'],Y,Y,None,N,,,,,,,Female,18,
5,12,87,6,6,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,18,
