.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,2,2,1,['k'],['k'],Y,,,,,,,,,,Male,21,
0,1,1,2,2,1,['d'],['d'],Y,,,,,,,,,,Male,21,
0,2,2,5,5,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,Male,21,
0,3,3,4,4,1,['k'],['d'],N,N,None,Y,,,,,,,Male,21,
0,4,4,6,6,1,['d'],['k'],N,N,None,Y,,,,,,,Male,21,
0,5,5,8,8,1,['k'],['k'],Y,Y,None,N,,,,,,,Male,21,
0,6,6,8,8,1,['k'],['d'],N,Y,['space'],Y,,,,,,,Male,21,
0,7,7,8,8,1,['d'],['d'],Y,Y,None,N,,,,,,,Male,21,
0,8,8,5,5,1,['d'],['k'],N,Y,None,N,,,,,,,Male,21,
0,9,9,1,1,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,Male,21,
0,10,10,4,4,1,['k'],['k'],Y,N,['space'],N,,,,,,,Male,21,
1,0,11,0,0,1,['d'],['k'],N,N,['space'],N,,,,,,,Male,21,
1,1,12,6,6,1,['k'],['d'],N,Y,['k'],N,,,,,,,Male,21,
1,2,13,8,8,1,['k'],['k'],Y,N,None,Y,,,,,,,Male,21,
1,3,14,4,4,1,['d'],['k'],N,Y,None,N,,,,,,,Male,21,
1,4,15,2,2,1,['k'],['d'],N,N,['k'],N,,,,,,,Male,21,
1,5,16,5,5,1,['k'],['k'],Y,N,['space'],N,,,,,,,Male,21,
1,6,17,5,5,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,Male,21,
1,7,18,6,6,1,['k'],['d'],N,Y,None,N,,,,,,,Male,21,
1,8,19,6,6,1,['k'],['d'],N,Y,None,N,,,,,,,Male,21,
1,9,20,8,8,1,['d'],['k'],N,Y,None,N,,,,,,,Male,21,
1,10,21,10,10,1,['k'],['k'],Y,N,['k'],N,,,,,,,Male,21,
2,0,22,7,7,1,['k'],['d'],N,N,None,Y,,,,,,,Male,21,
2,1,23,3,3,1,['d'],['k'],N,N,None,Y,,,,,,,Male,21,
2,2,24,4,4,1,['d'],['k'],N,Y,None,N,,,,,,,Male,21,
2,3,25,9,9,1,['k'],['d'],N,Y,None,N,,,,,,,Male,21,
2,4,26,10,10,1,['k'],['k'],Y,N,None,Y,,,,,,,Male,21,
2,5,27,2,2,1,['d'],['k'],N,N,None,Y,,,,,,,Male,21,
2,6,28,4,4,1,['d'],['k'],N,Y,None,N,,,,,,,Male,21,
2,7,29,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,Male,21,
2,8,30,9,9,1,['d'],['k'],N,N,None,Y,,,,,,,Male,21,
2,9,31,5,5,1,['k'],['k'],Y,Y,None,N,,,,,,,Male,21,
2,10,32,10,10,1,['d'],['k'],N,Y,None,N,,,,,,,Male,21,
3,0,33,3,3,1,['k'],['k'],Y,N,None,Y,,,,,,,Male,21,
3,1,34,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,Male,21,
3,2,35,8,8,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,Male,21,
3,3,36,8,8,1,['k'],['k'],Y,N,None,Y,,,,,,,Male,21,
3,4,37,3,3,1,['k'],['d'],N,Y,['space'],Y,,,,,,,Male,21,
3,5,38,7,7,1,['k'],['d'],N,N,None,Y,,,,,,,Male,21,
3,6,39,9,9,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,Male,21,
3,7,40,10,10,1,['d'],['d'],Y,N,None,Y,,,,,,,Male,21,
3,8,41,0,0,1,['k'],['d'],N,N,None,Y,,,,,,,Male,21,
3,9,42,9,9,1,['d'],['d'],Y,Y,None,N,,,,,,,Male,21,
3,10,43,1,1,1,['k'],['d'],N,N,None,Y,,,,,,,Male,21,
4,0,44,8,8,1,['k'],['d'],N,Y,None,N,,,,,,,Male,21,
4,1,45,7,7,1,['d'],['k'],N,Y,['space'],Y,,,,,,,Male,21,
4,2,46,5,5,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,Male,21,
4,3,47,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,Male,21,
4,4,48,1,1,1,['k'],['k'],Y,N,None,Y,,,,,,,Male,21,
4,5,49,3,3,1,['k'],['d'],N,N,None,Y,24,28,24,,,,Male,21,
4,6,50,6,6,2,['k'],['d'],N,,,,,,,,,,Male,21,
4,7,51,9,9,2,['d'],['k'],N,,,,,,,,,,Male,21,
4,8,52,5,5,2,['k'],['k'],Y,N,None,Y,,,,,,,Male,21,
4,9,53,10,10,2,['k'],['k'],Y,Y,None,N,,,,,,,Male,21,
4,10,54,9,9,2,['k'],['k'],Y,Y,None,N,,,,,,,Male,21,
5,0,55,0,0,2,['k'],['d'],N,N,['space'],N,,,,,,,Male,21,
5,1,56,8,8,2,['d'],['d'],Y,N,None,Y,,,,,,,Male,21,
5,2,57,2,2,2,['k'],['k'],Y,N,None,Y,,,,,,,Male,21,
5,3,58,8,8,2,['k'],['k'],Y,Y,None,N,,,,,,,Male,21,
5,4,59,4,4,2,['d'],['k'],N,Y,None,N,,,,,,,Male,21,
5,5,60,4,4,2,['k'],['k'],Y,Y,None,N,,,,,,,Male,21,
5,6,61,4,4,2,['d'],['d'],Y,N,None,Y,,,,,,,Male,21,
5,7,62,9,9,2,['k'],['d'],N,N,None,Y,,,,,,,Male,21,
5,8,63,3,3,2,['d'],['d'],Y,N,None,Y,,,,,,,Male,21,
5,9,64,2,2,2,['k'],['k'],Y,Y,None,N,,,,,,,Male,21,
5,10,65,4,4,2,['k'],['d'],N,Y,['space'],Y,,,,,,,Male,21,
6,0,66,7,7,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,Male,21,
6,1,67,6,6,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,Male,21,
6,2,68,9,9,2,['d'],['d'],Y,Y,['k'],N,,,,,,,Male,21,
6,3,69,8,8,2,['k'],['d'],N,N,None,Y,,,,,,,Male,21,
6,4,70,8,8,2,['d'],['d'],Y,N,None,Y,,,,,,,Male,21,
6,5,71,1,1,2,['k'],['k'],Y,N,['d'],N,,,,,,,Male,21,
6,6,72,0,0,2,['k'],['d'],N,Y,['k'],N,,,,,,,Male,21,
6,7,73,1,1,2,['d'],['d'],Y,Y,None,N,,,,,,,Male,21,
6,8,74,3,3,2,['k'],['d'],N,N,['space'],N,,,,,,,Male,21,
6,9,75,1,1,2,['d'],['d'],Y,N,None,Y,,,,,,,Male,21,
6,10,76,5,5,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,Male,21,
7,0,77,0,0,2,['k'],['d'],N,N,None,Y,,,,,,,Male,21,
7,1,78,1,1,2,['d'],['d'],Y,N,None,Y,,,,,,,Male,21,
7,2,79,0,0,2,['k'],['k'],Y,N,None,Y,,,,,,,Male,21,
7,3,80,7,7,2,['d'],['k'],N,N,None,Y,,,,,,,Male,21,
7,4,81,6,6,2,['k'],['d'],N,N,None,Y,,,,,,,Male,21,
7,5,82,6,6,2,['k'],['k'],Y,N,None,Y,,,,,,,Male,21,
7,6,83,8,8,2,['d'],['k'],N,N,None,Y,,,,,,,Male,21,
7,7,84,2,2,2,['k'],['k'],Y,Y,None,N,,,,,,,Male,21,
7,8,85,10,10,2,['d'],['d'],Y,N,None,Y,,,,,,,Male,21,
7,9,86,5,5,2,['d'],['k'],N,Y,['space'],Y,,,,,,,Male,21,
7,10,87,5,5,2,['d'],['d'],Y,N,['k'],N,,,,,,,Male,21,
8,0,88,10,10,2,['k'],['k'],Y,N,None,Y,,,,,,,Male,21,
8,1,89,6,6,2,['d'],['k'],N,Y,None,N,,,,,,,Male,21,
8,2,90,10,10,2,['k'],['k'],Y,N,['k'],N,,,,,,,Male,21,
8,3,91,4,4,2,['d'],['k'],N,Y,['space'],Y,,,,,,,Male,21,
8,4,92,2,2,2,['d'],['d'],Y,Y,None,N,,,,,,,Male,21,
8,5,93,0,0,2,['k'],['d'],N,N,None,Y,,,,,,,Male,21,
8,6,94,10,10,2,['d'],['k'],N,N,None,Y,,,,,,,Male,21,
8,7,95,8,8,2,['k'],['d'],N,Y,None,N,,,,,,,Male,21,
8,8,96,3,3,2,['d'],['k'],N,N,['k'],N,,,,,,,Male,21,
8,9,97,0,0,2,['d'],['k'],N,Y,None,N,,,,,,,Male,21,
8,10,98,9,9,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,Male,21,
