.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Category,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
9,4,103,6,6,3,['d'],Y,['d'],Y,None,N,,,,,,,,,
9,5,104,10,10,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,,,
9,6,105,8,8,3,['d'],N,['k'],N,None,Y,,,,,,,,,
9,7,106,4,4,3,['d'],Y,['d'],Y,['space'],Y,,,,,,,,,
9,8,107,6,6,3,['k'],Y,['k'],N,None,Y,,,,,,,,,
9,9,108,8,8,3,['k'],N,['d'],N,None,Y,,,,,,,,,
9,10,109,4,4,3,['d'],Y,['d'],N,None,Y,,,,,,,,,
10,0,110,10,10,3,['k'],N,['d'],Y,['space'],Y,,,,,,,,,
10,1,111,2,2,3,['d'],N,['k'],N,None,Y,,,,,,,,,
10,2,112,0,0,3,['d'],N,['k'],Y,None,N,,,,,,,,,
10,3,113,9,9,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,,,
10,4,114,8,8,3,['d'],Y,['d'],Y,None,N,,,,,,,,,
10,5,115,3,3,3,['d'],N,['k'],Y,None,N,,,,,,,,,
10,6,116,2,2,3,['d'],N,['k'],Y,None,N,,,,,,,,,
10,7,117,6,6,3,['d'],Y,['d'],Y,None,N,,,,,,,,,
10,8,118,6,6,3,['k'],N,['d'],N,None,Y,,,,,,,,,
10,9,119,0,0,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,,,
10,10,120,2,2,3,['k'],N,['d'],N,['space'],N,,,,,,,,,
11,0,121,7,7,3,['d'],N,['k'],Y,None,N,,,,,,,,,
11,1,122,7,7,3,['k'],N,['d'],N,None,Y,,,,,,,,,
11,2,123,7,7,3,['d'],Y,['d'],Y,None,N,,,,,,,,,
11,3,124,10,10,3,['d'],Y,['d'],Y,['space'],Y,,,,,,,,,
11,4,125,9,9,3,['d'],Y,['d'],N,None,Y,,,,,,,,,
11,5,126,1,1,3,['d'],N,['k'],Y,None,N,,,,,,,,,
11,6,127,3,3,3,['d'],N,['k'],N,None,Y,,,,,,,,,
11,7,128,5,5,3,['d'],Y,['d'],N,None,Y,,,,,,,,,
11,8,129,2,2,3,['k'],Y,['k'],Y,None,N,,,,,,,,,
11,9,130,8,8,3,['d'],N,['k'],Y,['space'],Y,,,,,,,,,
11,10,131,4,4,3,['k'],N,['d'],N,None,Y,,,,,,,,,
12,0,132,2,2,3,['d'],Y,['d'],N,['d'],N,,,,,,,,,
12,1,133,3,3,3,['d'],N,['k'],N,None,Y,,,,,,,,,
12,2,134,9,9,3,['k'],Y,['k'],Y,['k'],N,,,,,,,,,
12,3,135,1,1,3,['d'],Y,['d'],N,None,Y,,,,,,,,,
12,4,136,1,1,3,['d'],N,['k'],N,['space'],N,,,,,,,,,
12,5,137,3,3,3,['d'],N,['k'],Y,['space'],Y,,,,,,,,,
12,6,138,10,10,3,['k'],N,['d'],Y,['space'],Y,,,,,,,,,
12,7,139,1,1,3,['k'],N,['d'],N,None,Y,,,,,,,,,
12,8,140,2,2,3,['d'],Y,['d'],N,['d'],N,,,,,,,,,
12,9,141,4,4,3,['k'],Y,['k'],N,None,Y,,,,,,,,,
12,10,142,9,9,3,['d'],Y,['d'],N,None,Y,,,,,,,,,
13,0,143,1,1,3,['d'],N,['k'],N,['d'],N,,,,,,,,,
13,1,144,2,2,3,['k'],Y,['k'],N,None,Y,,,,,,,,,
13,2,145,7,7,3,['d'],Y,['d'],N,None,Y,,,,,,,,,
13,3,146,1,1,3,['k'],N,['d'],N,None,Y,,,,,,,,,
13,4,147,0,0,3,['d'],Y,['d'],N,None,Y,,,,,,,,,
13,5,148,10,10,3,['k'],Y,['k'],Y,None,N,,,,,,,,,
13,6,149,4,4,3,['d'],N,['k'],N,None,Y,26,31,22,,,,,,
13,7,150,2,2,4,['k'],N,['d'],,,,,,,,,,,,
13,8,151,2,2,4,['d'],Y,['d'],,,,,,,,,,,,
13,9,152,10,10,4,['k'],N,['d'],Y,['space'],Y,,,,,,,,,
13,10,153,10,10,4,['k'],Y,['k'],N,None,Y,,,,,,,,,
14,0,154,9,9,4,['d'],N,['k'],N,None,Y,,,,,,,,,
14,1,155,1,1,4,['k'],N,['d'],N,None,Y,,,,,,,,,
14,2,156,10,10,4,['d'],Y,['d'],N,None,Y,,,,,,,,,
14,3,157,1,1,4,['d'],N,['k'],N,None,Y,,,,,,,,,
14,4,158,6,6,4,['k'],N,['d'],Y,None,N,,,,,,,,,
14,5,159,8,8,4,['d'],N,['k'],N,None,Y,,,,,,,,,
14,6,160,5,5,4,['k'],Y,['k'],N,['k'],N,,,,,,,,,
14,7,161,6,6,4,['k'],Y,['k'],N,None,Y,,,,,,,,,
14,8,162,1,1,4,['d'],N,['k'],N,None,Y,,,,,,,,,
14,9,163,1,1,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,,,
14,10,164,4,4,4,['k'],Y,['k'],Y,None,N,,,,,,,,,
15,0,165,2,2,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,,,
15,1,166,7,7,4,['k'],Y,['k'],Y,None,N,,,,,,,,,
15,2,167,0,0,4,['d'],Y,['d'],N,None,Y,,,,,,,,,
15,3,168,10,10,4,['d'],N,['k'],N,None,Y,,,,,,,,,
15,4,169,10,10,4,['d'],N,['k'],N,['space'],N,,,,,,,,,
15,5,170,3,3,4,['k'],N,['d'],N,None,Y,,,,,,,,,
15,6,171,6,6,4,['k'],Y,['k'],Y,None,N,,,,,,,,,
15,7,172,2,2,4,['k'],Y,['k'],N,None,Y,,,,,,,,,
15,8,173,0,0,4,['k'],Y,['k'],N,None,Y,,,,,,,,,
15,9,174,6,6,4,['k'],Y,['k'],Y,None,N,,,,,,,,,
15,10,175,5,5,4,['d'],Y,['d'],N,None,Y,,,,,,,,,
16,0,176,6,6,4,['k'],N,['d'],Y,None,N,,,,,,,,,
16,1,177,4,4,4,['d'],N,['k'],Y,['d'],N,,,,,,,,,
16,2,178,3,3,4,['k'],Y,['k'],N,None,Y,,,,,,,,,
16,3,179,1,1,4,['d'],Y,['d'],Y,None,N,,,,,,,,,
16,4,180,5,5,4,['k'],Y,['k'],N,None,Y,,,,,,,,,
16,5,181,0,0,4,['k'],Y,['k'],N,None,Y,,,,,,,,,
16,6,182,10,10,4,['d'],N,['k'],Y,None,N,,,,,,,,,
16,7,183,4,4,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,,,
16,8,184,4,4,4,['k'],Y,['k'],Y,None,N,,,,,,,,,
16,9,185,5,5,4,['k'],N,['d'],N,['space'],N,,,,,,,,,
16,10,186,10,10,4,['k'],Y,['k'],N,None,Y,,,,,,,,,
17,0,187,3,3,4,['d'],Y,['d'],N,None,Y,,,,,,,,,
17,1,188,1,1,4,['k'],N,['d'],Y,['space'],Y,,,,,,,,,
17,2,189,3,3,4,['k'],N,['d'],N,None,Y,,,,,,,,,
17,3,190,9,9,4,['d'],N,['k'],Y,None,N,,,,,,,,,
17,4,191,1,1,4,['k'],Y,['k'],Y,None,N,,,,,,,,,
17,5,192,9,9,4,['k'],N,['d'],N,None,Y,,,,,,,,,
17,6,193,5,5,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,,,
17,7,194,1,1,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,,,
17,8,195,5,5,4,['k'],Y,['k'],N,None,Y,,,,,,,,,
17,9,196,9,9,4,['d'],N,['k'],Y,['space'],Y,,,,,,,,,
17,10,197,7,7,4,['k'],N,['d'],N,None,Y,,,,,,,,,
18,0,198,10,10,4,['k'],Y,['k'],Y,None,N,,,,,,,,,
18,1,199,3,3,4,['d'],Y,['d'],N,None,Y,29,32,21,,,,,,
18,2,200,4,4,5,['k'],N,['d'],,,,,,,,,,,,
18,3,201,4,4,5,['k'],N,['d'],,,,,,,,,,,,
18,4,202,5,5,5,['d'],Y,['d'],N,None,Y,,,,,,,,,
18,5,203,3,3,5,['k'],N,['d'],Y,['space'],Y,,,,,,,,,
18,6,204,2,2,5,['d'],N,['k'],N,None,Y,,,,,,,,,
18,7,205,0,0,5,['k'],N,['d'],N,None,Y,,,,,,,,,
18,8,206,3,3,5,['k'],Y,['k'],N,['space'],N,,,,,,,,,
18,9,207,0,0,5,['k'],N,['d'],Y,None,N,,,,,,,,,
18,10,208,1,1,5,['k'],N,['d'],Y,['space'],Y,,,,,,,,,
19,0,209,10,10,5,['d'],N,['k'],N,None,Y,,,,,,,,,
19,1,210,4,4,5,['d'],Y,['d'],N,None,Y,,,,,,,,,
19,2,211,4,4,5,['d'],Y,['d'],Y,None,N,,,,,,,,,
19,3,212,10,10,5,['d'],Y,['d'],N,['space'],N,,,,,,,,,
19,4,213,1,1,5,['d'],N,['k'],Y,['space'],Y,,,,,,,,,
19,5,214,2,2,5,['d'],N,['k'],N,None,Y,,,,,,,,,
19,6,215,0,0,5,['k'],N,['d'],Y,None,N,,,,,,,,,
19,7,216,6,6,5,['d'],N,['k'],N,None,Y,,,,,,,,,
19,8,217,9,9,5,['k'],N,['d'],N,None,Y,,,,,,,,,
19,9,218,9,9,5,['d'],Y,['d'],N,None,Y,,,,,,,,,
19,10,219,3,3,5,['d'],Y,['d'],Y,None,N,,,,,,,,,
20,0,220,7,7,5,['k'],N,['d'],N,None,Y,,,,,,,,,
20,1,221,5,5,5,['d'],N,['k'],Y,None,N,,,,,,,,,
20,2,222,4,4,5,['k'],N,['d'],Y,['k'],N,,,,,,,,,
20,3,223,0,0,5,['d'],N,['k'],N,None,Y,,,,,,,,,
20,4,224,5,5,5,['d'],Y,['d'],Y,None,N,,,,,,,,,
20,5,225,3,3,5,['d'],Y,['d'],Y,None,N,,,,,,,,,
20,6,226,9,9,5,['k'],Y,['k'],Y,None,N,,,,,,,,,
20,7,227,8,8,5,['k'],Y,['k'],Y,['d'],N,,,,,,,,,
20,8,228,0,0,5,['k'],Y,['k'],Y,None,N,,,,,,,,,
20,9,229,2,2,5,['k'],N,['d'],N,None,Y,,,,,,,,,
20,10,230,3,3,5,['d'],Y,['d'],Y,None,N,,,,,,,,,
21,0,231,6,6,5,['d'],N,['k'],N,None,Y,,,,,,,,,
21,1,232,7,7,5,['d'],Y,['d'],N,None,Y,,,,,,,,,
21,2,233,3,3,5,['k'],N,['d'],N,None,Y,,,,,,,,,
21,3,234,6,6,5,['d'],Y,['d'],N,None,Y,,,,,,,,,
21,4,235,5,5,5,['k'],Y,['k'],N,None,Y,,,,,,,,,
21,5,236,1,1,5,['d'],Y,['d'],N,None,Y,,,,,,,,,
21,6,237,8,8,5,['d'],N,['k'],Y,None,N,,,,,,,,,
21,7,238,6,6,5,['k'],N,['d'],N,None,Y,,,,,,,,,
21,8,239,10,10,5,['d'],N,['k'],N,None,Y,,,,,,,,,
21,9,240,4,4,5,['k'],N,['d'],Y,None,N,,,,,,,,,
21,10,241,7,7,5,['d'],N,['k'],Y,None,N,,,,,,,,,
22,0,242,3,3,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,,,
22,1,243,7,7,5,['k'],N,['d'],N,None,Y,,,,,,,,,
22,2,244,4,4,5,['d'],N,['k'],Y,None,N,,,,,,,,,
22,3,245,5,5,5,['d'],Y,['d'],N,None,Y,,,,,,,,,
22,4,246,7,7,5,['d'],Y,['d'],N,None,Y,,,,,,,,,
22,5,247,5,5,5,['k'],N,['d'],N,None,Y,,,,,,,,,
22,6,248,3,3,5,['d'],Y,['d'],Y,None,N,,,,,,,,,
22,7,249,10,10,5,['k'],Y,['k'],Y,None,N,22,28,22,,,,,,
22,8,250,0,0,6,['k'],Y,['k'],,,,,,,,,,,,
22,9,251,3,3,6,['d'],Y,['d'],,,,,,,,,,,,
22,10,252,2,2,6,['d'],Y,['d'],N,None,Y,,,,,,,,,
23,0,253,3,3,6,['d'],N,['k'],Y,['space'],Y,,,,,,,,,
23,1,254,1,1,6,['k'],Y,['k'],N,None,Y,,,,,,,,,
23,2,255,9,9,6,['d'],Y,['d'],Y,None,N,,,,,,,,,
23,3,256,3,3,6,['k'],N,['d'],N,['space'],N,,,,,,,,,
23,4,257,1,1,6,['d'],Y,['d'],N,None,Y,,,,,,,,,
23,5,258,3,3,6,['d'],N,['k'],Y,None,N,,,,,,,,,
23,6,259,10,10,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,,,
23,7,260,8,8,6,['d'],Y,['d'],N,None,Y,,,,,,,,,
23,8,261,4,4,6,['k'],N,['d'],N,None,Y,,,,,,,,,
23,9,262,2,2,6,['k'],Y,['k'],N,None,Y,,,,,,,,,
23,10,263,0,0,6,['d'],N,['k'],N,None,Y,,,,,,,,,
24,0,264,9,9,6,['d'],Y,['d'],N,None,Y,,,,,,,,,
24,1,265,8,8,6,['d'],N,['k'],N,None,Y,,,,,,,,,
24,2,266,6,6,6,['d'],N,['k'],N,None,Y,,,,,,,,,
24,3,267,2,2,6,['k'],Y,['k'],Y,None,N,,,,,,,,,
24,4,268,7,7,6,['k'],N,['d'],Y,None,N,,,,,,,,,
24,5,269,0,0,6,['d'],Y,['d'],Y,None,N,,,,,,,,,
24,6,270,7,7,6,['d'],N,['k'],N,None,Y,,,,,,,,,
24,7,271,9,9,6,['k'],N,['d'],Y,None,N,,,,,,,,,
24,8,272,10,10,6,['d'],N,['k'],Y,None,N,,,,,,,,,
24,9,273,3,3,6,['k'],Y,['k'],Y,None,N,,,,,,,,,
24,10,274,7,7,6,['k'],N,['d'],Y,None,N,,,,,,,,,
25,0,275,9,9,6,['d'],N,['k'],Y,None,N,,,,,,,,,
25,1,276,6,6,6,['d'],N,['k'],Y,None,N,,,,,,,,,
25,2,277,3,3,6,['k'],N,['d'],N,None,Y,,,,,,,,,
25,3,278,8,8,6,['d'],N,['k'],N,None,Y,,,,,,,,,
25,4,279,2,2,6,['d'],Y,['d'],Y,None,N,,,,,,,,,
25,5,280,2,2,6,['k'],N,['d'],N,None,Y,,,,,,,,,
25,6,281,0,0,6,['k'],N,['d'],N,None,Y,,,,,,,,,
25,7,282,5,5,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,,,
25,8,283,2,2,6,['k'],N,['d'],N,None,Y,,,,,,,,,
25,9,284,8,8,6,['d'],N,['k'],Y,['space'],Y,,,,,,,,,
25,10,285,6,6,6,['d'],Y,['d'],Y,None,N,,,,,,,,,
26,0,286,1,1,6,['d'],N,['k'],N,None,Y,,,,,,,,,
26,1,287,8,8,6,['d'],N,['k'],Y,None,N,,,,,,,,,
26,2,288,7,7,6,['k'],N,['d'],N,None,Y,,,,,,,,,
26,3,289,5,5,6,['k'],Y,['k'],Y,['d'],N,,,,,,,,,
26,4,290,4,4,6,['k'],Y,['k'],N,None,Y,,,,,,,,,
26,5,291,7,7,6,['d'],Y,['d'],N,None,Y,,,,,,,,,
26,6,292,10,10,6,['d'],Y,['d'],Y,None,N,,,,,,,,,
26,7,293,5,5,6,['k'],Y,['k'],Y,None,N,,,,,,,,,
26,8,294,0,0,6,['d'],Y,['d'],N,None,Y,,,,,,,,,
26,9,295,5,5,6,['d'],Y,['d'],Y,None,N,,,,,,,,,
26,10,296,3,3,6,['k'],Y,['k'],N,None,Y,,,,,,,,,
27,0,297,8,8,6,['k'],N,['d'],N,None,Y,,,,,,,,,
27,1,298,5,5,6,['d'],Y,['d'],N,None,Y,,,,,,,,,
27,2,299,0,0,6,['k'],N,['d'],N,None,Y,25,29,22,,,,,,
27,3,300,7,7,7,['k'],Y,['k'],,,,,,,,,,,,
27,4,301,8,8,7,['d'],Y,['d'],,,,,,,,,,,,
27,5,302,4,4,7,['d'],Y,['d'],N,None,Y,,,,,,,,,
27,6,303,8,8,7,['k'],N,['d'],N,['space'],N,,,,,,,,,
27,7,304,9,9,7,['k'],Y,['k'],Y,None,N,,,,,,,,,
27,8,305,6,6,7,['d'],Y,['d'],Y,['space'],Y,,,,,,,,,
27,9,306,3,3,7,['d'],Y,['d'],N,None,Y,,,,,,,,,
27,10,307,0,0,7,['d'],N,['k'],N,None,Y,,,,,,,,,
28,0,308,10,10,7,['k'],N,['d'],Y,None,N,,,,,,,,,
28,1,309,5,5,7,['d'],N,['k'],N,None,Y,,,,,,,,,
28,2,310,7,7,7,['k'],Y,['k'],Y,None,N,,,,,,,,,
28,3,311,6,6,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,,,
28,4,312,8,8,7,['d'],N,['k'],Y,None,N,,,,,,,,,
28,5,313,9,9,7,['d'],N,['k'],Y,['space'],Y,,,,,,,,,
28,6,314,7,7,7,['k'],Y,['k'],Y,None,N,,,,,,,,,
28,7,315,10,10,7,['k'],N,['d'],N,None,Y,,,,,,,,,
28,8,316,2,2,7,['d'],Y,['d'],N,None,Y,,,,,,,,,
28,9,317,8,8,7,['k'],N,['d'],N,None,Y,,,,,,,,,
28,10,318,9,9,7,['d'],N,['k'],N,['d'],N,,,,,,,,,
29,0,319,3,3,7,['d'],N,['k'],N,None,Y,,,,,,,,,
29,1,320,1,1,7,['k'],N,['d'],Y,None,N,,,,,,,,,
29,2,321,0,0,7,['d'],Y,['d'],N,None,Y,,,,,,,,,
29,3,322,10,10,7,['d'],N,['k'],N,None,Y,,,,,,,,,
29,4,323,1,1,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,,,
29,5,324,7,7,7,['k'],N,['d'],Y,None,N,,,,,,,,,
29,6,325,5,5,7,['k'],N,['d'],N,None,Y,,,,,,,,,
29,7,326,5,5,7,['d'],Y,['d'],N,None,Y,,,,,,,,,
29,8,327,8,8,7,['k'],N,['d'],N,None,Y,,,,,,,,,
29,9,328,3,3,7,['k'],N,['d'],N,None,Y,,,,,,,,,
29,10,329,5,5,7,['d'],N,['k'],N,None,Y,,,,,,,,,
30,0,330,4,4,7,['k'],N,['d'],N,None,Y,,,,,,,,,
30,1,331,5,5,7,['d'],N,['k'],Y,None,N,,,,,,,,,
30,2,332,9,9,7,['k'],Y,['k'],Y,None,N,,,,,,,,,
30,3,333,6,6,7,['k'],Y,['k'],N,None,Y,,,,,,,,,
30,4,334,0,0,7,['k'],N,['d'],Y,None,N,,,,,,,,,
30,5,335,0,0,7,['d'],N,['k'],Y,None,N,,,,,,,,,
30,6,336,1,1,7,['d'],N,['k'],N,None,Y,,,,,,,,,
30,7,337,1,1,7,['d'],Y,['d'],N,['space'],N,,,,,,,,,
30,8,338,6,6,7,['k'],N,['d'],N,None,Y,,,,,,,,,
30,9,339,1,1,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,,,
30,10,340,4,4,7,['d'],Y,['d'],Y,['space'],Y,,,,,,,,,
31,0,341,8,8,7,['k'],N,['d'],Y,['space'],Y,,,,,,,,,
31,1,342,0,0,7,['d'],Y,['d'],Y,None,N,,,,,,,,,
31,2,343,9,9,7,['d'],N,['k'],N,None,Y,,,,,,,,,
31,3,344,9,9,7,['k'],Y,['k'],N,None,Y,,,,,,,,,
31,4,345,2,2,7,['k'],Y,['k'],N,None,Y,,,,,,,,,
31,5,346,9,9,7,['d'],Y,['d'],Y,['space'],Y,,,,,,,,,
31,6,347,10,10,7,['k'],Y,['k'],N,None,Y,,,,,,,,,
31,7,348,10,10,7,['d'],N,['k'],Y,['space'],Y,,,,,,,,,
31,8,349,4,4,7,['k'],Y,['k'],Y,None,N,24,32,22,,,,,,
31,9,350,5,5,8,['d'],N,['k'],,,,,,,,,,,,
31,10,351,3,3,8,['d'],N,['k'],,,,,,,,,,,,
32,0,352,9,9,8,['k'],Y,['k'],Y,['space'],Y,,,,,,,,,
