.thisRepN,.thisTrialN,.thisN,.thisIndex,Block Number,Key pressed,Correct?,Category,Match?,Interference correct?,Total correct in block,Button switch shown?,Actually switched?,Fast?,gender,age
0,536,536,468,11,None,Timed out,,,,,,Y,Y,M,20
0,537,537,89,11,None,Timed out,,,,,,Y,Y,M,20
0,538,538,495,11,['n'],Y,['k'],Y,N,,,Y,Y,M,20
0,539,539,487,11,None,N,['k'],Y,Timed Out,,,Y,Y,M,20
0,540,540,139,11,['n'],Y,['d'],N,Y,,,Y,Y,M,20
0,541,541,390,11,['y'],Y,['k'],Y,Y,,,Y,Y,M,20
0,542,542,37,11,['y'],Y,['d'],Y,Y,,,Y,Y,M,20
0,543,543,260,11,['n'],N,['d'],Y,N,,,Y,Y,M,20
0,544,544,34,11,['n'],Y,['d'],N,Y,,,Y,Y,M,20
0,545,545,67,11,['y'],Y,['d'],Y,Y,,,Y,Y,M,20
0,546,546,52,11,None,N,['d'],Y,Timed Out,,,Y,Y,M,20
0,547,547,429,11,['y'],Y,['k'],N,N,,,Y,Y,M,20
0,548,548,416,11,['y'],Y,['k'],Y,Y,,,Y,Y,M,20
0,549,549,490,11,['y'],Y,['k'],Y,Y,28,,Y,Y,M,20
0,550,550,526,12,['n'],Y,['k'],N,Y,,,Y,Y,M,20
0,551,551,86,12,['n'],Y,['d'],N,Y,,,Y,Y,M,20
0,552,552,434,12,['n'],Y,['k'],N,Y,,,Y,Y,M,20
0,553,553,217,12,['y'],Y,['d'],Y,Y,,,Y,Y,M,20
0,554,554,482,12,['n'],Y,['k'],N,Y,,,Y,Y,M,20
0,555,555,278,12,['y'],Y,['d'],Y,Y,,,Y,Y,M,20
0,556,556,116,12,None,Timed out,,,,,,Y,Y,M,20
0,557,557,165,12,['y'],Y,['d'],Y,Y,,,Y,Y,M,20
0,558,558,370,12,['n'],Y,['k'],Y,N,,,Y,Y,M,20
0,559,559,421,12,['n'],Y,['k'],N,Y,,,Y,Y,M,20
0,560,560,354,12,['n'],N,['k'],N,Y,,,Y,Y,M,20
0,561,561,138,12,['y'],Y,['d'],Y,Y,,,Y,Y,M,20
0,562,562,22,12,['y'],Y,['d'],Y,Y,,,Y,Y,M,20
0,563,563,375,12,['y'],Y,['k'],Y,Y,,,Y,Y,M,20
0,564,564,88,12,['y'],N,['d'],N,N,,,Y,Y,M,20
0,565,565,223,12,['y'],Y,['d'],Y,Y,,,Y,Y,M,20
0,566,566,50,12,['y'],Y,['d'],Y,Y,,,Y,Y,M,20
0,567,567,99,12,['n'],Y,['d'],N,Y,,,Y,Y,M,20
0,568,568,341,12,None,Y,['k'],N,Timed Out,,,Y,Y,M,20
0,569,569,351,12,['n'],Y,['k'],N,Y,,,Y,Y,M,20
0,570,570,512,12,['y'],N,['k'],Y,Y,,,Y,Y,M,20
0,571,571,436,12,['y'],Y,['k'],Y,Y,,,Y,Y,M,20
0,572,572,261,12,None,Timed out,,,,,,Y,Y,M,20
0,573,573,15,12,['n'],N,['d'],N,Y,,,Y,Y,M,20
0,574,574,150,12,['y'],Y,['d'],Y,Y,,,Y,Y,M,20
0,575,575,346,12,['y'],Y,['k'],Y,Y,,,Y,Y,M,20
0,576,576,120,12,['y'],Y,['d'],Y,Y,,,Y,Y,M,20
0,577,577,142,12,['n'],Y,['d'],N,Y,,,Y,Y,M,20
0,578,578,498,12,['n'],Y,['k'],N,Y,,,Y,Y,M,20
0,579,579,344,12,None,Y,['k'],Y,Timed Out,,,Y,Y,M,20
0,580,580,90,12,['n'],Y,['d'],N,Y,,,Y,Y,M,20
0,581,581,314,12,['y'],Y,['k'],Y,Y,,,Y,Y,M,20
0,582,582,317,12,['n'],Y,['k'],N,Y,,,Y,Y,M,20
0,583,583,62,12,['y'],Y,['d'],Y,Y,,,Y,Y,M,20
0,584,584,310,12,['y'],Y,['k'],Y,Y,,,Y,Y,M,20
0,585,585,342,12,['n'],N,['k'],N,Y,,,Y,Y,M,20
0,586,586,123,12,['n'],Y,['d'],N,Y,,,Y,Y,M,20
0,587,587,315,12,['n'],N,['k'],N,Y,,,Y,Y,M,20
0,588,588,255,12,['n'],Y,['d'],N,Y,,,Y,Y,M,20
0,589,589,144,12,['n'],Y,['d'],N,Y,,,Y,Y,M,20
0,590,590,76,12,['n'],Y,['d'],N,Y,,,Y,Y,M,20
0,591,591,157,12,['y'],Y,['d'],Y,Y,,,Y,Y,M,20
0,592,592,214,12,['y'],Y,['d'],Y,Y,,,Y,Y,M,20
0,593,593,300,12,['n'],Y,['k'],N,Y,,,Y,Y,M,20
0,594,594,427,12,['y'],Y,['k'],Y,Y,,,Y,Y,M,20
0,595,595,426,12,['y'],Y,['k'],Y,Y,,,Y,Y,M,20
0,596,596,164,12,None,Timed out,,,,,,Y,Y,M,20
0,597,597,72,12,['y'],Y,['d'],Y,Y,,,Y,Y,M,20
0,598,598,595,12,['y'],Y,['k'],N,N,,,Y,Y,M,20
0,599,599,87,12,['n'],Y,['d'],N,Y,41,,Y,Y,M,20
