.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,1,1,1,['k'],['k'],Y,,,,,,,,,,f,18,
0,1,1,14,14,1,['k'],['k'],Y,,,,,,,,,,f,18,
0,2,2,7,7,1,['k'],['k'],Y,Y,['d'],N,,,,,,,f,18,
0,3,3,2,2,1,['k'],['d'],N,N,None,Y,,,,,,,f,18,
0,4,4,2,2,1,['k'],['k'],Y,N,None,Y,,,,,,,f,18,
0,5,5,4,4,1,['k'],['d'],N,N,None,Y,,,,,,,f,18,
0,6,6,3,3,1,['k'],['d'],N,Y,['space'],Y,,,,,,,f,18,
0,7,7,2,2,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,18,
0,8,8,12,12,1,['k'],['d'],N,N,None,Y,,,,,,,f,18,
0,9,9,9,9,1,['k'],['k'],Y,N,None,Y,,,,,,,f,18,
0,10,10,8,8,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,18,
0,11,11,9,9,1,['k'],['d'],N,N,None,Y,,,,,,,f,18,
0,12,12,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,f,18,
0,13,13,3,3,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,18,
0,14,14,11,11,1,['d'],['d'],Y,N,['space'],N,,,,,,,f,18,
1,0,15,10,10,1,['k'],['d'],N,N,['space'],N,,,,,,,f,18,
1,1,16,4,4,1,['k'],['k'],Y,N,['space'],N,,,,,,,f,18,
1,2,17,2,2,1,['d'],['d'],Y,N,None,Y,,,,,,,f,18,
1,3,18,10,10,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,18,
1,4,19,3,3,1,['d'],['d'],Y,Y,None,N,,,,,,,f,18,
1,5,20,12,12,1,['k'],['k'],Y,N,None,Y,,,,,,,f,18,
1,6,21,2,2,1,['d'],['k'],N,N,['space'],N,,,,,,,f,18,
1,7,22,2,2,1,['k'],['d'],N,N,['space'],N,,,,,,,f,18,
1,8,23,11,11,1,['d'],['k'],N,N,['space'],N,,,,,,,f,18,
1,9,24,11,11,1,['k'],['k'],Y,N,['space'],N,,,,,,,f,18,
1,10,25,4,4,1,['d'],['d'],Y,N,['space'],N,,,,,,,f,18,
1,11,26,1,1,1,['k'],['k'],Y,N,None,Y,,,,,,,f,18,
1,12,27,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,f,18,
1,13,28,13,13,1,['d'],['d'],Y,N,None,Y,,,,,,,f,18,
1,14,29,9,9,1,['k'],['d'],N,N,['space'],N,,,,,,,f,18,
2,0,30,1,1,1,['k'],['d'],N,N,None,Y,,,,,,,f,18,
2,1,31,7,7,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,18,
2,2,32,0,0,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,f,18,
2,3,33,10,10,1,['d'],['d'],Y,N,None,Y,,,,,,,f,18,
2,4,34,0,0,1,['d'],['d'],Y,N,None,Y,,,,,,,f,18,
2,5,35,12,12,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,18,
2,6,36,10,10,1,['d'],['d'],Y,N,['space'],N,,,,,,,f,18,
2,7,37,8,8,1,['k'],['k'],Y,N,None,Y,,,,,,,f,18,
2,8,38,11,11,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,18,
2,9,39,4,4,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,18,
2,10,40,8,8,1,['k'],['k'],Y,N,['space'],N,,,,,,,f,18,
2,11,41,13,13,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,f,18,
