.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,4,4,1,['k'],['k'],Y,,,,,,,,,,M,19,
0,1,1,2,2,1,['d'],['k'],N,,,,,,,,,,M,19,
0,2,2,2,2,1,['d'],['d'],Y,N,None,Y,,,,,,,M,19,
0,3,3,3,3,1,['d'],['d'],Y,N,None,Y,,,,,,,M,19,
0,4,4,6,6,1,['k'],['d'],N,N,None,Y,,,,,,,M,19,
0,5,5,10,10,1,['k'],['d'],N,N,None,Y,,,,,,,M,19,
0,6,6,2,2,1,['k'],['k'],Y,Y,None,N,,,,,,,M,19,
0,7,7,3,3,1,['d'],['d'],Y,Y,None,N,,,,,,,M,19,
0,8,8,1,1,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,M,19,
0,9,9,8,8,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,M,19,
0,10,10,4,4,1,['k'],['k'],Y,N,None,Y,,,,,,,M,19,
1,0,11,10,10,1,['d'],['d'],Y,N,None,Y,,,,,,,M,19,
1,1,12,7,7,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,M,19,
1,2,13,0,0,1,['d'],['d'],Y,N,None,Y,,,,,,,M,19,
1,3,14,10,10,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,M,19,
1,4,15,7,7,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,M,19,
1,5,16,9,9,1,['d'],['d'],Y,Y,None,N,,,,,,,M,19,
1,6,17,7,7,1,['k'],['k'],Y,N,None,Y,,,,,,,M,19,
1,7,18,8,8,1,['k'],['k'],Y,N,None,Y,,,,,,,M,19,
1,8,19,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,M,19,
1,9,20,7,7,1,['k'],['d'],N,Y,['space'],Y,,,,,,,M,19,
1,10,21,1,1,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,M,19,
2,0,22,2,2,1,['k'],['k'],Y,N,None,Y,,,,,,,M,19,
2,1,23,1,1,1,['d'],['d'],Y,N,None,Y,,,,,,,M,19,
2,2,24,6,6,1,['d'],['d'],Y,N,None,Y,,,,,,,M,19,
2,3,25,9,9,1,['k'],['k'],Y,Y,None,N,,,,,,,M,19,
2,4,26,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,M,19,
2,5,27,6,6,1,['k'],['d'],N,N,['space'],N,,,,,,,M,19,
2,6,28,8,8,1,['d'],['d'],Y,Y,None,N,,,,,,,M,19,
2,7,29,6,6,1,['k'],['d'],N,N,None,Y,,,,,,,M,19,
2,8,30,9,9,1,['d'],['d'],Y,N,None,Y,,,,,,,M,19,
2,9,31,4,4,1,['d'],['d'],Y,Y,None,N,,,,,,,M,19,
2,10,32,0,0,1,['k'],['k'],Y,N,None,Y,,,,,,,M,19,
