.thisRepN,.thisTrialN,.thisN,.thisIndex,Block Number,Key pressed,Category,Correct?,Button switch shown?,Fast?,gender,age,
0,294,294,178,6,['d'],['d'],Y,,,MALE,18,
0,295,295,19,6,['d'],['d'],Y,,,MALE,18,
0,296,296,421,6,['k'],['k'],Y,,,MALE,18,
0,297,297,211,6,['d'],['d'],Y,,,MALE,18,
0,298,298,57,6,['k'],['d'],N,,,MALE,18,
0,299,299,394,6,['k'],['k'],Y,,,MALE,18,
0,300,300,554,7,['k'],['k'],Y,,,MALE,18,
0,301,301,304,7,['k'],['k'],Y,,,MALE,18,
0,302,302,391,7,['k'],['k'],Y,,,MALE,18,
0,303,303,468,7,['k'],['k'],Y,,,MALE,18,
0,304,304,388,7,['k'],['k'],Y,,,MALE,18,
0,305,305,596,7,['k'],['k'],Y,,,MALE,18,
0,306,306,235,7,['d'],['d'],Y,,,MALE,18,
0,307,307,464,7,['k'],['k'],Y,,,MALE,18,
0,308,308,528,7,['k'],['k'],Y,,,MALE,18,
0,309,309,401,7,['k'],['k'],Y,,,MALE,18,
0,310,310,556,7,['k'],['k'],Y,,,MALE,18,
0,311,311,11,7,['k'],['d'],N,,,MALE,18,
0,312,312,397,7,None,,Timed out,,,MALE,18,
0,313,313,171,7,['d'],['d'],Y,,,MALE,18,
0,314,314,137,7,['d'],['d'],Y,,,MALE,18,
0,315,315,276,7,['d'],['d'],Y,,,MALE,18,
0,316,316,250,7,['d'],['d'],Y,,,MALE,18,
0,317,317,60,7,['k'],['d'],N,,,MALE,18,
0,318,318,546,7,['k'],['k'],Y,,,MALE,18,
0,319,319,98,7,['d'],['d'],Y,,,MALE,18,
0,320,320,538,7,['k'],['k'],Y,,,MALE,18,
0,321,321,180,7,['d'],['d'],Y,,,MALE,18,
0,322,322,434,7,['k'],['k'],Y,,,MALE,18,
0,323,323,405,7,['k'],['k'],Y,,,MALE,18,
0,324,324,488,7,['k'],['k'],Y,,,MALE,18,
0,325,325,425,7,['k'],['k'],Y,,,MALE,18,
0,326,326,21,7,['d'],['d'],Y,,,MALE,18,
0,327,327,503,7,['k'],['k'],Y,,,MALE,18,
0,328,328,367,7,['k'],['k'],Y,,,MALE,18,
0,329,329,253,7,['k'],['d'],N,,,MALE,18,
0,330,330,463,7,['k'],['k'],Y,,,MALE,18,
0,331,331,381,7,['k'],['k'],Y,,,MALE,18,
0,332,332,141,7,['d'],['d'],Y,,,MALE,18,
0,333,333,403,7,['k'],['k'],Y,,,MALE,18,
0,334,334,162,7,['k'],['d'],N,,,MALE,18,
0,335,335,565,7,None,,Timed out,,,MALE,18,
0,336,336,271,7,['d'],['d'],Y,,,MALE,18,
0,337,337,481,7,None,,Timed out,,,MALE,18,
0,338,338,320,7,['k'],['k'],Y,,,MALE,18,
0,339,339,584,7,['k'],['k'],Y,,,MALE,18,
0,340,340,462,7,['k'],['k'],Y,,,MALE,18,
0,341,341,470,7,['k'],['k'],Y,,,MALE,18,
0,342,342,199,7,['d'],['d'],Y,,,MALE,18,
0,343,343,221,7,['d'],['d'],Y,,,MALE,18,
0,344,344,562,7,['k'],['k'],Y,,,MALE,18,
0,345,345,113,7,None,,Timed out,,,MALE,18,
0,346,346,182,7,['d'],['d'],Y,,,MALE,18,
0,347,347,36,7,['d'],['d'],Y,,,MALE,18,
0,348,348,206,7,['d'],['d'],Y,,,MALE,18,
0,349,349,37,7,['d'],['d'],Y,,,MALE,18,
0,350,350,280,8,['d'],['d'],Y,,,MALE,18,
0,351,351,545,8,['k'],['k'],Y,,,MALE,18,
0,352,352,501,8,['k'],['k'],Y,,,MALE,18,
0,353,353,163,8,['k'],['d'],N,,,MALE,18,
0,354,354,298,8,['d'],['d'],Y,,,MALE,18,
0,355,355,412,8,['k'],['k'],Y,,,MALE,18,
0,356,356,108,8,None,,Timed out,,,MALE,18,
0,357,357,438,8,['k'],['k'],Y,,,MALE,18,
0,358,358,92,8,['d'],['d'],Y,,,MALE,18,
0,359,359,174,8,['d'],['d'],Y,,,MALE,18,
0,360,360,56,8,['d'],['d'],Y,,,MALE,18,
0,361,361,286,8,['k'],['d'],N,,,MALE,18,
0,362,362,427,8,None,,Timed out,,,MALE,18,
0,363,363,354,8,['k'],['k'],Y,,,MALE,18,
0,364,364,338,8,['k'],['k'],Y,,,MALE,18,
0,365,365,168,8,['d'],['d'],Y,,,MALE,18,
0,366,366,440,8,['k'],['k'],Y,,,MALE,18,
0,367,367,378,8,['d'],['k'],N,,,MALE,18,
0,368,368,283,8,['d'],['d'],Y,,,MALE,18,
0,369,369,349,8,['k'],['k'],Y,,,MALE,18,
0,370,370,366,8,['k'],['k'],Y,,,MALE,18,
0,371,371,332,8,['k'],['k'],Y,,,MALE,18,
0,372,372,599,8,['k'],['k'],Y,,,MALE,18,
0,373,373,8,8,['d'],['d'],Y,,,MALE,18,
0,374,374,555,8,['k'],['k'],Y,,,MALE,18,
0,375,375,48,8,None,,Timed out,,,MALE,18,
0,376,376,249,8,['k'],['d'],N,,,MALE,18,
0,377,377,581,8,['k'],['k'],Y,,,MALE,18,
0,378,378,219,8,['d'],['d'],Y,,,MALE,18,
0,379,379,299,8,['d'],['d'],Y,,,MALE,18,
0,380,380,418,8,['k'],['k'],Y,,,MALE,18,
0,381,381,451,8,['k'],['k'],Y,,,MALE,18,
0,382,382,466,8,['k'],['k'],Y,,,MALE,18,
0,383,383,515,8,['k'],['k'],Y,,,MALE,18,
0,384,384,130,8,['k'],['d'],N,,,MALE,18,
0,385,385,449,8,['k'],['k'],Y,,,MALE,18,
0,386,386,424,8,['k'],['k'],Y,,,MALE,18,
0,387,387,272,8,['k'],['d'],N,,,MALE,18,
0,388,388,70,8,None,,Timed out,,,MALE,18,
0,389,389,89,8,['d'],['d'],Y,,,MALE,18,
0,390,390,29,8,['k'],['d'],N,,,MALE,18,
0,391,391,15,8,['d'],['d'],Y,,,MALE,18,
0,392,392,587,8,['k'],['k'],Y,,,MALE,18,
0,393,393,22,8,['k'],['d'],N,,,MALE,18,
0,394,394,256,8,['d'],['d'],Y,,,MALE,18,
0,395,395,215,8,None,,Timed out,,,MALE,18,
0,396,396,52,8,['d'],['d'],Y,,,MALE,18,
0,397,397,315,8,['k'],['k'],Y,,,MALE,18,
0,398,398,314,8,['k'],['k'],Y,,,MALE,18,
0,399,399,245,8,['d'],['d'],Y,,,MALE,18,
0,400,400,430,9,['k'],['k'],Y,,,MALE,18,
0,401,401,40,9,['d'],['d'],Y,,,MALE,18,
0,402,402,404,9,['k'],['k'],Y,,,MALE,18,
0,403,403,26,9,['d'],['d'],Y,,,MALE,18,
0,404,404,580,9,['k'],['k'],Y,,,MALE,18,
0,405,405,160,9,['d'],['d'],Y,,,MALE,18,
0,406,406,116,9,['d'],['d'],Y,,,MALE,18,
0,407,407,179,9,['d'],['d'],Y,,,MALE,18,
0,408,408,497,9,['k'],['k'],Y,,,MALE,18,
0,409,409,374,9,['d'],['k'],N,,,MALE,18,
0,410,410,313,9,None,,Timed out,,,MALE,18,
0,411,411,469,9,['k'],['k'],Y,,,MALE,18,
0,412,412,290,9,['d'],['d'],Y,,,MALE,18,
0,413,413,521,9,['k'],['k'],Y,,,MALE,18,
0,414,414,167,9,['d'],['d'],Y,,,MALE,18,
0,415,415,175,9,['k'],['d'],N,,,MALE,18,
0,416,416,82,9,['k'],['d'],N,,,MALE,18,
0,417,417,218,9,None,,Timed out,,,MALE,18,
0,418,418,433,9,['k'],['k'],Y,,,MALE,18,
0,419,419,24,9,['k'],['d'],N,,,MALE,18,
0,420,420,455,9,None,,Timed out,,,MALE,18,
0,421,421,267,9,['d'],['d'],Y,,,MALE,18,
0,422,422,529,9,['k'],['k'],Y,,,MALE,18,
0,423,423,268,9,['d'],['d'],Y,,,MALE,18,
0,424,424,238,9,None,,Timed out,,,MALE,18,
0,425,425,483,9,['d'],['k'],N,,,MALE,18,
0,426,426,326,9,['k'],['k'],Y,,,MALE,18,
0,427,427,203,9,['k'],['d'],N,,,MALE,18,
0,428,428,91,9,['d'],['d'],Y,,,MALE,18,
0,429,429,409,9,None,,Timed out,,,MALE,18,
0,430,430,59,9,['d'],['d'],Y,,,MALE,18,
0,431,431,204,9,['k'],['d'],N,,,MALE,18,
0,432,432,200,9,None,,Timed out,,,MALE,18,
0,433,433,12,9,['d'],['d'],Y,,,MALE,18,
0,434,434,540,9,['k'],['k'],Y,,,MALE,18,
0,435,435,107,9,['d'],['d'],Y,,,MALE,18,
0,436,436,18,9,['d'],['d'],Y,,,MALE,18,
0,437,437,309,9,['k'],['k'],Y,,,MALE,18,
0,438,438,23,9,['d'],['d'],Y,,,MALE,18,
0,439,439,119,9,['k'],['d'],N,,,MALE,18,
0,440,440,572,9,['k'],['k'],Y,,,MALE,18,
0,441,441,461,9,None,,Timed out,,,MALE,18,
0,442,442,370,9,['k'],['k'],Y,,,MALE,18,
0,443,443,44,9,['k'],['d'],N,,,MALE,18,
0,444,444,285,9,['k'],['d'],N,,,MALE,18,
0,445,445,396,9,['k'],['k'],Y,,,MALE,18,
0,446,446,591,9,['k'],['k'],Y,,,MALE,18,
0,447,447,544,9,['k'],['k'],Y,,,MALE,18,
0,448,448,308,9,['k'],['k'],Y,,,MALE,18,
0,449,449,351,9,['k'],['k'],Y,,,MALE,18,
0,450,450,232,10,['d'],['d'],Y,,,MALE,18,
0,451,451,548,10,['d'],['k'],N,,,MALE,18,
0,452,452,207,10,['d'],['d'],Y,,,MALE,18,
0,453,453,213,10,['d'],['d'],Y,,,MALE,18,
0,454,454,252,10,['k'],['d'],N,,,MALE,18,
0,455,455,485,10,['d'],['k'],N,,,MALE,18,
0,456,456,383,10,['k'],['k'],Y,,,MALE,18,
0,457,457,550,10,['k'],['k'],Y,,,MALE,18,
0,458,458,100,10,None,,Timed out,,,MALE,18,
0,459,459,439,10,['k'],['k'],Y,,,MALE,18,
0,460,460,4,10,['d'],['d'],Y,,,MALE,18,
0,461,461,121,10,['k'],['d'],N,,,MALE,18,
0,462,462,399,10,['k'],['k'],Y,,,MALE,18,
0,463,463,87,10,['d'],['d'],Y,,,MALE,18,
0,464,464,247,10,['d'],['d'],Y,,,MALE,18,
0,465,465,500,10,['k'],['k'],Y,,,MALE,18,
0,466,466,96,10,['d'],['d'],Y,,,MALE,18,
