.thisRepN,.thisTrialN,.thisN,.thisIndex,Block Number,Key pressed,Category,Correct?,Button switch shown?,Fast?,gender,age,
0,160,160,27,4,['d'],['d'],Y,,,M,21,
0,161,161,474,4,['k'],['k'],Y,,,M,21,
0,162,162,475,4,['d'],['k'],N,,,M,21,
0,163,163,12,4,['d'],['d'],Y,,,M,21,
0,164,164,546,4,['k'],['k'],Y,,,M,21,
0,165,165,479,4,['k'],['k'],Y,,,M,21,
0,166,166,268,4,['d'],['d'],Y,,,M,21,
0,167,167,297,4,['k'],['d'],N,,,M,21,
0,168,168,466,4,['k'],['k'],Y,,,M,21,
0,169,169,574,4,['k'],['k'],Y,,,M,21,
0,170,170,22,4,['d'],['d'],Y,,,M,21,
0,171,171,31,4,['k'],['d'],N,,,M,21,
0,172,172,114,4,['d'],['d'],Y,,,M,21,
0,173,173,378,4,['k'],['k'],Y,,,M,21,
0,174,174,194,4,['d'],['d'],Y,,,M,21,
0,175,175,317,4,['k'],['k'],Y,,,M,21,
0,176,176,408,4,['k'],['k'],Y,,,M,21,
0,177,177,147,4,['d'],['d'],Y,,,M,21,
0,178,178,439,4,['k'],['k'],Y,,,M,21,
0,179,179,238,4,['d'],['d'],Y,,,M,21,
0,180,180,347,4,['k'],['k'],Y,,,M,21,
0,181,181,267,4,['d'],['d'],Y,,,M,21,
0,182,182,266,4,['k'],['d'],N,,,M,21,
0,183,183,542,4,['d'],['k'],N,,,M,21,
0,184,184,537,4,['k'],['k'],Y,,,M,21,
0,185,185,67,4,['d'],['d'],Y,,,M,21,
0,186,186,490,4,['k'],['k'],Y,,,M,21,
0,187,187,548,4,['k'],['k'],Y,,,M,21,
0,188,188,484,4,['k'],['k'],Y,,,M,21,
0,189,189,341,4,['k'],['k'],Y,,,M,21,
0,190,190,92,4,['d'],['d'],Y,,,M,21,
0,191,191,279,4,['d'],['d'],Y,,,M,21,
0,192,192,256,4,['d'],['d'],Y,,,M,21,
0,193,193,532,4,['k'],['k'],Y,,,M,21,
0,194,194,333,4,['d'],['k'],N,,,M,21,
0,195,195,389,4,['k'],['k'],Y,,,M,21,
0,196,196,140,4,['d'],['d'],Y,,,M,21,
0,197,197,375,4,['k'],['k'],Y,,,M,21,
0,198,198,392,4,['d'],['k'],N,,,M,21,
0,199,199,65,4,['d'],['d'],Y,,,M,21,
0,200,200,587,5,['k'],['k'],Y,,,M,21,
0,201,201,358,5,['k'],['k'],Y,,,M,21,
0,202,202,206,5,['d'],['d'],Y,,,M,21,
0,203,203,45,5,['d'],['d'],Y,,,M,21,
0,204,204,369,5,['k'],['k'],Y,,,M,21,
0,205,205,355,5,['k'],['k'],Y,,,M,21,
0,206,206,555,5,['k'],['k'],Y,,,M,21,
0,207,207,236,5,['d'],['d'],Y,,,M,21,
0,208,208,98,5,['d'],['d'],Y,,,M,21,
0,209,209,89,5,['d'],['d'],Y,,,M,21,
0,210,210,462,5,['k'],['k'],Y,,,M,21,
0,211,211,79,5,['d'],['d'],Y,,,M,21,
0,212,212,299,5,['d'],['d'],Y,,,M,21,
0,213,213,386,5,['k'],['k'],Y,,,M,21,
0,214,214,337,5,['k'],['k'],Y,,,M,21,
0,215,215,221,5,['d'],['d'],Y,,,M,21,
0,216,216,592,5,['k'],['k'],Y,,,M,21,
0,217,217,361,5,['k'],['k'],Y,,,M,21,
0,218,218,485,5,['k'],['k'],Y,,,M,21,
0,219,219,213,5,['d'],['d'],Y,,,M,21,
0,220,220,112,5,['d'],['d'],Y,,,M,21,
0,221,221,51,5,['d'],['d'],Y,,,M,21,
0,222,222,463,5,['k'],['k'],Y,,,M,21,
0,223,223,305,5,['k'],['k'],Y,,,M,21,
0,224,224,422,5,['k'],['k'],Y,,,M,21,
0,225,225,513,5,['k'],['k'],Y,,,M,21,
0,226,226,522,5,['k'],['k'],Y,,,M,21,
0,227,227,116,5,['d'],['d'],Y,,,M,21,
0,228,228,370,5,['k'],['k'],Y,,,M,21,
0,229,229,480,5,['k'],['k'],Y,,,M,21,
0,230,230,342,5,['k'],['k'],Y,,,M,21,
0,231,231,44,5,['k'],['d'],N,,,M,21,
0,232,232,541,5,['k'],['k'],Y,,,M,21,
0,233,233,429,5,['k'],['k'],Y,,,M,21,
0,234,234,398,5,['k'],['k'],Y,,,M,21,
0,235,235,323,5,['k'],['k'],Y,,,M,21,
0,236,236,46,5,['d'],['d'],Y,,,M,21,
0,237,237,32,5,['d'],['d'],Y,,,M,21,
0,238,238,443,5,['d'],['k'],N,,,M,21,
0,239,239,380,5,['k'],['k'],Y,,,M,21,
0,240,240,127,5,['d'],['d'],Y,,,M,21,
0,241,241,251,5,['k'],['d'],N,,,M,21,
0,242,242,586,5,['d'],['k'],N,,,M,21,
0,243,243,560,5,['k'],['k'],Y,,,M,21,
0,244,244,581,5,['k'],['k'],Y,,,M,21,
0,245,245,550,5,['k'],['k'],Y,,,M,21,
0,246,246,494,5,['k'],['k'],Y,,,M,21,
0,247,247,465,5,['k'],['k'],Y,,,M,21,
0,248,248,75,5,['k'],['d'],N,,,M,21,
0,249,249,497,5,['d'],['k'],N,,,M,21,
0,250,250,316,6,['k'],['k'],Y,,,M,21,
0,251,251,86,6,['k'],['d'],N,,,M,21,
0,252,252,100,6,['d'],['d'],Y,,,M,21,
0,253,253,153,6,['d'],['d'],Y,,,M,21,
0,254,254,94,6,['d'],['d'],Y,,,M,21,
0,255,255,538,6,['k'],['k'],Y,,,M,21,
0,256,256,576,6,['k'],['k'],Y,,,M,21,
0,257,257,56,6,['d'],['d'],Y,,,M,21,
0,258,258,9,6,['k'],['d'],N,,,M,21,
0,259,259,376,6,['d'],['k'],N,,,M,21,
0,260,260,584,6,['k'],['k'],Y,,,M,21,
0,261,261,436,6,['k'],['k'],Y,,,M,21,
0,262,262,128,6,['k'],['d'],N,,,M,21,
0,263,263,295,6,['k'],['d'],N,,,M,21,
0,264,264,234,6,['d'],['d'],Y,,,M,21,
0,265,265,457,6,['k'],['k'],Y,,,M,21,
0,266,266,246,6,['d'],['d'],Y,,,M,21,
0,267,267,507,6,['k'],['k'],Y,,,M,21,
0,268,268,243,6,['d'],['d'],Y,,,M,21,
0,269,269,195,6,['d'],['d'],Y,,,M,21,
0,270,270,21,6,['k'],['d'],N,,,M,21,
0,271,271,517,6,['d'],['k'],N,,,M,21,
0,272,272,210,6,['d'],['d'],Y,,,M,21,
0,273,273,191,6,['d'],['d'],Y,,,M,21,
0,274,274,214,6,['d'],['d'],Y,,,M,21,
0,275,275,440,6,['k'],['k'],Y,,,M,21,
0,276,276,432,6,['k'],['k'],Y,,,M,21,
0,277,277,126,6,['d'],['d'],Y,,,M,21,
0,278,278,407,6,['k'],['k'],Y,,,M,21,
0,279,279,232,6,['d'],['d'],Y,,,M,21,
0,280,280,425,6,['k'],['k'],Y,,,M,21,
0,281,281,49,6,['d'],['d'],Y,,,M,21,
0,282,282,356,6,['k'],['k'],Y,,,M,21,
0,283,283,472,6,['k'],['k'],Y,,,M,21,
0,284,284,187,6,['k'],['d'],N,,,M,21,
0,285,285,368,6,['k'],['k'],Y,,,M,21,
0,286,286,294,6,['d'],['d'],Y,,,M,21,
0,287,287,14,6,['k'],['d'],N,,,M,21,
0,288,288,216,6,['d'],['d'],Y,,,M,21,
0,289,289,15,6,['d'],['d'],Y,,,M,21,
0,290,290,287,6,['d'],['d'],Y,,,M,21,
0,291,291,254,6,['d'],['d'],Y,,,M,21,
0,292,292,224,6,['d'],['d'],Y,,,M,21,
0,293,293,97,6,['d'],['d'],Y,,,M,21,
0,294,294,306,6,['d'],['k'],N,,,M,21,
0,295,295,397,6,['k'],['k'],Y,,,M,21,
0,296,296,169,6,['d'],['d'],Y,,,M,21,
0,297,297,345,6,['k'],['k'],Y,,,M,21,
0,298,298,73,6,['d'],['d'],Y,,,M,21,
0,299,299,71,6,['k'],['d'],N,,,M,21,
0,300,300,226,7,['d'],['d'],Y,,,M,21,
0,301,301,53,7,['d'],['d'],Y,,,M,21,
0,302,302,181,7,['d'],['d'],Y,,,M,21,
0,303,303,58,7,['d'],['d'],Y,,,M,21,
0,304,304,292,7,['d'],['d'],Y,,,M,21,
0,305,305,189,7,['d'],['d'],Y,,,M,21,
0,306,306,487,7,['k'],['k'],Y,,,M,21,
0,307,307,450,7,['d'],['k'],N,,,M,21,
0,308,308,129,7,['d'],['d'],Y,,,M,21,
0,309,309,170,7,['d'],['d'],Y,,,M,21,
0,310,310,90,7,['d'],['d'],Y,,,M,21,
0,311,311,233,7,['d'],['d'],Y,,,M,21,
0,312,312,281,7,['d'],['d'],Y,,,M,21,
0,313,313,175,7,['d'],['d'],Y,,,M,21,
0,314,314,567,7,['k'],['k'],Y,,,M,21,
0,315,315,500,7,['k'],['k'],Y,,,M,21,
0,316,316,486,7,['k'],['k'],Y,,,M,21,
0,317,317,241,7,['d'],['d'],Y,,,M,21,
0,318,318,476,7,['k'],['k'],Y,,,M,21,
0,319,319,529,7,['k'],['k'],Y,,,M,21,
0,320,320,258,7,['k'],['d'],N,,,M,21,
0,321,321,588,7,['k'],['k'],Y,,,M,21,
0,322,322,332,7,['k'],['k'],Y,,,M,21,
0,323,323,388,7,['k'],['k'],Y,,,M,21,
0,324,324,351,7,['k'],['k'],Y,,,M,21,
0,325,325,590,7,['k'],['k'],Y,,,M,21,
0,326,326,512,7,['k'],['k'],Y,,,M,21,
0,327,327,377,7,['k'],['k'],Y,,,M,21,
0,328,328,154,7,['d'],['d'],Y,,,M,21,
0,329,329,481,7,['k'],['k'],Y,,,M,21,
0,330,330,410,7,['k'],['k'],Y,,,M,21,
0,331,331,222,7,['d'],['d'],Y,,,M,21,
0,332,332,289,7,['d'],['d'],Y,,,M,21,
0,333,333,406,7,['k'],['k'],Y,,,M,21,
0,334,334,95,7,['d'],['d'],Y,,,M,21,
0,335,335,575,7,['k'],['k'],Y,,,M,21,
0,336,336,393,7,['k'],['k'],Y,,,M,21,
0,337,337,284,7,['d'],['d'],Y,,,M,21,
0,338,338,149,7,['d'],['d'],Y,,,M,21,
0,339,339,489,7,['k'],['k'],Y,,,M,21,
0,340,340,55,7,['d'],['d'],Y,,,M,21,
0,341,341,218,7,['d'],['d'],Y,,,M,21,
0,342,342,335,7,['k'],['k'],Y,,,M,21,
0,343,343,346,7,['d'],['k'],N,,,M,21,
0,344,344,296,7,['d'],['d'],Y,,,M,21,
0,345,345,470,7,['k'],['k'],Y,,,M,21,
0,346,346,249,7,['k'],['d'],N,,,M,21,
0,347,347,504,7,['k'],['k'],Y,,,M,21,
0,348,348,84,7,['d'],['d'],Y,,,M,21,
0,349,349,259,7,['d'],['d'],Y,,,M,21,
0,350,350,260,8,['d'],['d'],Y,,,M,21,
0,351,351,70,8,['d'],['d'],Y,,,M,21,
0,352,352,235,8,['d'],['d'],Y,,,M,21,
0,353,353,510,8,['d'],['k'],N,,,M,21,
0,354,354,557,8,['k'],['k'],Y,,,M,21,
0,355,355,136,8,['d'],['d'],Y,,,M,21,
0,356,356,11,8,['d'],['d'],Y,,,M,21,
0,357,357,597,8,['k'],['k'],Y,,,M,21,
0,358,358,156,8,['d'],['d'],Y,,,M,21,
0,359,359,394,8,['k'],['k'],Y,,,M,21,
0,360,360,445,8,['k'],['k'],Y,,,M,21,
0,361,361,261,8,['d'],['d'],Y,,,M,21,
0,362,362,18,8,['d'],['d'],Y,,,M,21,
0,363,363,418,8,['k'],['k'],Y,,,M,21,
0,364,364,43,8,['d'],['d'],Y,,,M,21,
0,365,365,227,8,['d'],['d'],Y,,,M,21,
0,366,366,119,8,['d'],['d'],Y,,,M,21,
0,367,367,350,8,['k'],['k'],Y,,,M,21,
0,368,368,583,8,['k'],['k'],Y,,,M,21,
0,369,369,152,8,['d'],['d'],Y,,,M,21,
0,370,370,571,8,['k'],['k'],Y,,,M,21,
0,371,371,491,8,['k'],['k'],Y,,,M,21,
0,372,372,449,8,['k'],['k'],Y,,,M,21,
0,373,373,106,8,['d'],['d'],Y,,,M,21,
0,374,374,257,8,['d'],['d'],Y,,,M,21,
0,375,375,196,8,['d'],['d'],Y,,,M,21,
0,376,376,244,8,['d'],['d'],Y,,,M,21,
0,377,377,272,8,['d'],['d'],Y,,,M,21,
0,378,378,168,8,['d'],['d'],Y,,,M,21,
0,379,379,508,8,['k'],['k'],Y,,,M,21,
0,380,380,171,8,['k'],['d'],N,,,M,21,
0,381,381,5,8,['d'],['d'],Y,,,M,21,
0,382,382,203,8,['d'],['d'],Y,,,M,21,
0,383,383,38,8,['d'],['d'],Y,,,M,21,
0,384,384,62,8,['d'],['d'],Y,,,M,21,
0,385,385,383,8,['k'],['k'],Y,,,M,21,
0,386,386,493,8,['k'],['k'],Y,,,M,21,
0,387,387,451,8,['k'],['k'],Y,,,M,21,
0,388,388,4,8,['d'],['d'],Y,,,M,21,
0,389,389,545,8,['k'],['k'],Y,,,M,21,
0,390,390,533,8,['k'],['k'],Y,,,M,21,
0,391,391,212,8,['d'],['d'],Y,,,M,21,
0,392,392,291,8,['d'],['d'],Y,,,M,21,
0,393,393,413,8,['k'],['k'],Y,,,M,21,
0,394,394,354,8,['k'],['k'],Y,,,M,21,
0,395,395,42,8,['d'],['d'],Y,,,M,21,
0,396,396,547,8,['k'],['k'],Y,,,M,21,
0,397,397,561,8,['k'],['k'],Y,,,M,21,
0,398,398,24,8,['d'],['d'],Y,,,M,21,
0,399,399,142,8,['d'],['d'],Y,,,M,21,
0,400,400,269,9,['d'],['d'],Y,,,M,21,
0,401,401,505,9,['k'],['k'],Y,,,M,21,
0,402,402,366,9,['k'],['k'],Y,,,M,21,
0,403,403,309,9,['k'],['k'],Y,,,M,21,
0,404,404,540,9,['k'],['k'],Y,,,M,21,
0,405,405,68,9,['d'],['d'],Y,,,M,21,
0,406,406,274,9,['k'],['d'],N,,,M,21,
0,407,407,48,9,['d'],['d'],Y,,,M,21,
0,408,408,424,9,['k'],['k'],Y,,,M,21,
0,409,409,579,9,['k'],['k'],Y,,,M,21,
0,410,410,283,9,['d'],['d'],Y,,,M,21,
0,411,411,59,9,['d'],['d'],Y,,,M,21,
0,412,412,469,9,['k'],['k'],Y,,,M,21,
0,413,413,180,9,['d'],['d'],Y,,,M,21,
0,414,414,339,9,['k'],['k'],Y,,,M,21,
0,415,415,7,9,['d'],['d'],Y,,,M,21,
0,416,416,131,9,['d'],['d'],Y,,,M,21,
0,417,417,93,9,['d'],['d'],Y,,,M,21,
0,418,418,124,9,['d'],['d'],Y,,,M,21,
0,419,419,535,9,['k'],['k'],Y,,,M,21,
0,420,420,263,9,['d'],['d'],Y,,,M,21,
0,421,421,113,9,['k'],['d'],N,,,M,21,
0,422,422,565,9,['k'],['k'],Y,,,M,21,
0,423,423,563,9,['k'],['k'],Y,,,M,21,
0,424,424,252,9,['d'],['d'],Y,,,M,21,
0,425,425,293,9,['d'],['d'],Y,,,M,21,
0,426,426,117,9,['d'],['d'],Y,,,M,21,
0,427,427,72,9,['d'],['d'],Y,,,M,21,
0,428,428,29,9,['d'],['d'],Y,,,M,21,
0,429,429,326,9,['k'],['k'],Y,,,M,21,
0,430,430,437,9,['k'],['k'],Y,,,M,21,
0,431,431,184,9,['d'],['d'],Y,,,M,21,
0,432,432,559,9,['k'],['k'],Y,,,M,21,
0,433,433,511,9,['k'],['k'],Y,,,M,21,
0,434,434,25,9,['d'],['d'],Y,,,M,21,
0,435,435,307,9,['k'],['k'],Y,,,M,21,
0,436,436,41,9,['d'],['d'],Y,,,M,21,
0,437,437,527,9,['k'],['k'],Y,,,M,21,
0,438,438,35,9,['d'],['d'],Y,,,M,21,
0,439,439,166,9,['d'],['d'],Y,,,M,21,
0,440,440,240,9,['d'],['d'],Y,,,M,21,
0,441,441,183,9,['d'],['d'],Y,,,M,21,
0,442,442,229,9,['d'],['d'],Y,,,M,21,
0,443,443,209,9,['d'],['d'],Y,,,M,21,
0,444,444,562,9,['k'],['k'],Y,,,M,21,
0,445,445,514,9,['k'],['k'],Y,,,M,21,
0,446,446,40,9,['d'],['d'],Y,,,M,21,
0,447,447,367,9,['d'],['k'],N,,,M,21,
0,448,448,215,9,['d'],['d'],Y,,,M,21,
0,449,449,190,9,['d'],['d'],Y,,,M,21,
0,450,450,262,10,['d'],['d'],Y,,,M,21,
0,451,451,160,10,['d'],['d'],Y,,,M,21,
0,452,452,248,10,['d'],['d'],Y,,,M,21,
0,453,453,319,10,['k'],['k'],Y,,,M,21,
0,454,454,132,10,['d'],['d'],Y,,,M,21,
0,455,455,310,10,['k'],['k'],Y,,,M,21,
0,456,456,290,10,['d'],['d'],Y,,,M,21,
0,457,457,456,10,['k'],['k'],Y,,,M,21,
0,458,458,188,10,['d'],['d'],Y,,,M,21,
0,459,459,549,10,['k'],['k'],Y,,,M,21,
0,460,460,454,10,['k'],['k'],Y,,,M,21,
0,461,461,365,10,['k'],['k'],Y,,,M,21,
0,462,462,492,10,['k'],['k'],Y,,,M,21,
0,463,463,570,10,['k'],['k'],Y,,,M,21,
0,464,464,327,10,['k'],['k'],Y,,,M,21,
0,465,465,428,10,['k'],['k'],Y,,,M,21,
0,466,466,441,10,['k'],['k'],Y,,,M,21,
0,467,467,444,10,['k'],['k'],Y,,,M,21,
0,468,468,409,10,['k'],['k'],Y,,,M,21,
0,469,469,108,10,['d'],['d'],Y,,,M,21,
0,470,470,121,10,['d'],['d'],Y,,,M,21,
0,471,471,447,10,['k'],['k'],Y,,,M,21,
0,472,472,264,10,['d'],['d'],Y,,,M,21,
0,473,473,157,10,['d'],['d'],Y,,,M,21,
0,474,474,324,10,['d'],['k'],N,,,M,21,
0,475,475,417,10,['d'],['k'],N,,,M,21,
0,476,476,165,10,['k'],['d'],N,,,M,21,
0,477,477,39,10,['d'],['d'],Y,,,M,21,
0,478,478,81,10,['d'],['d'],Y,,,M,21,
0,479,479,348,10,['k'],['k'],Y,,,M,21,
0,480,480,488,10,['k'],['k'],Y,,,M,21,
0,481,481,331,10,['k'],['k'],Y,,,M,21,
0,482,482,433,10,['k'],['k'],Y,,,M,21,
0,483,483,531,10,['k'],['k'],Y,,,M,21,
0,484,484,137,10,['d'],['d'],Y,,,M,21,
0,485,485,255,10,['d'],['d'],Y,,,M,21,
0,486,486,312,10,['k'],['k'],Y,,,M,21,
0,487,487,52,10,['d'],['d'],Y,,,M,21,
0,488,488,300,10,['k'],['k'],Y,,,M,21,
0,489,489,74,10,['d'],['d'],Y,,,M,21,
0,490,490,502,10,['k'],['k'],Y,,,M,21,
0,491,491,205,10,['d'],['d'],Y,,,M,21,
0,492,492,477,10,['k'],['k'],Y,,,M,21,
0,493,493,524,10,['k'],['k'],Y,,,M,21,
0,494,494,467,10,['d'],['k'],N,,,M,21,
0,495,495,518,10,['k'],['k'],Y,,,M,21,
0,496,496,379,10,['k'],['k'],Y,,,M,21,
