.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,9,9,1,['k'],['k'],Y,,,,,,,,,,male,27,
0,1,1,1,1,1,['k'],['k'],Y,,,,,,,,,,male,27,
0,2,2,7,7,1,['k'],['d'],N,N,None,Y,,,,,,,male,27,
0,3,3,6,6,1,['k'],['k'],Y,Y,['d'],N,,,,,,,male,27,
0,4,4,5,5,1,['k'],['k'],Y,Y,None,N,,,,,,,male,27,
0,5,5,6,6,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male,27,
0,6,6,4,4,1,['k'],['k'],Y,N,None,Y,,,,,,,male,27,
0,7,7,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,male,27,
0,8,8,7,7,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male,27,
0,9,9,5,5,1,['d'],['d'],Y,N,None,Y,,,,,,,male,27,
0,10,10,6,6,1,['d'],['k'],N,Y,['space'],Y,,,,,,,male,27,
1,0,11,1,1,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male,27,
1,1,12,10,10,1,['d'],['d'],Y,N,None,Y,,,,,,,male,27,
1,2,13,5,5,1,['k'],['d'],N,Y,None,N,,,,,,,male,27,
1,3,14,0,0,1,['d'],['d'],Y,N,None,Y,,,,,,,male,27,
1,4,15,5,5,1,['k'],['d'],N,Y,None,N,,,,,,,male,27,
1,5,16,1,1,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male,27,
1,6,17,8,8,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male,27,
1,7,18,10,10,1,['d'],['d'],Y,N,None,Y,,,,,,,male,27,
1,8,19,2,2,1,['k'],['d'],N,N,None,Y,,,,,,,male,27,
1,9,20,1,1,1,['d'],['k'],N,Y,None,N,,,,,,,male,27,
1,10,21,7,7,1,['d'],['d'],Y,Y,None,N,,,,,,,male,27,
2,0,22,7,7,1,['d'],['d'],Y,Y,None,N,,,,,,,male,27,
2,1,23,2,2,1,['k'],['d'],N,N,None,Y,,,,,,,male,27,
2,2,24,1,1,1,['d'],['d'],Y,N,None,Y,,,,,,,male,27,
2,3,25,1,1,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male,27,
2,4,26,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,male,27,
