.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,3,3,1,['d'],['d'],Y,,,,,,,,,,Female,,
0,1,1,6,6,1,['k'],['k'],Y,,,,,,,,,,Female,,
0,2,2,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,,
0,3,3,8,8,1,['d'],['d'],Y,Y,None,N,,,,,,,Female,,
0,4,4,3,3,1,['d'],['k'],N,Y,None,N,,,,,,,Female,,
0,5,5,0,0,1,['d'],['k'],N,N,None,Y,,,,,,,Female,,
0,6,6,4,4,1,['d'],['k'],N,N,None,Y,,,,,,,Female,,
0,7,7,2,2,1,['d'],['d'],Y,N,['space'],N,,,,,,,Female,,
0,8,8,7,7,1,['d'],['d'],Y,Y,None,N,,,,,,,Female,,
0,9,9,3,3,1,['d'],['d'],Y,N,['space'],N,,,,,,,Female,,
0,10,10,3,3,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,,
1,0,11,7,7,1,['k'],['k'],Y,N,['space'],N,,,,,,,Female,,
1,1,12,1,1,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,,
1,2,13,1,1,1,['d'],['d'],Y,N,None,Y,,,,,,,Female,,
1,3,14,2,2,1,['d'],['k'],N,N,None,Y,,,,,,,Female,,
1,4,15,1,1,1,['d'],['d'],Y,N,None,Y,,,,,,,Female,,
1,5,16,4,4,1,['k'],['k'],Y,N,['space'],N,,,,,,,Female,,
1,6,17,0,0,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,,
1,7,18,0,0,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,Female,,
1,8,19,4,4,1,['d'],['d'],Y,N,None,Y,,,,,,,Female,,
1,9,20,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,,
1,10,21,0,0,1,['d'],['k'],N,Y,['space'],Y,,,,,,,Female,,
2,0,22,5,5,1,['k'],['d'],N,Y,None,N,,,,,,,Female,,
2,1,23,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,,
2,2,24,10,10,1,['d'],['k'],N,Y,['space'],Y,,,,,,,Female,,
2,3,25,2,2,1,['d'],['d'],Y,N,None,Y,,,,,,,Female,,
2,4,26,8,8,1,['d'],['k'],N,N,None,Y,,,,,,,Female,,
2,5,27,2,2,1,['d'],['d'],Y,N,None,Y,,,,,,,Female,,
2,6,28,9,9,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,Female,,
2,7,29,9,9,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,Female,,
2,8,30,4,4,1,['k'],['k'],Y,N,None,Y,,,,,,,Female,,
2,9,31,5,5,1,['k'],['d'],N,N,None,Y,,,,,,,Female,,
2,10,32,3,3,1,['k'],['d'],N,Y,['space'],Y,,,,,,,Female,,
