.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Category,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
2,0,22,1,1,1,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
2,1,23,2,2,1,['d'],Y,['d'],Y,None,N,,,,,,,M,20,
2,2,24,4,4,1,['d'],N,['k'],N,['space'],N,,,,,,,M,20,
2,3,25,0,0,1,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
2,4,26,10,10,1,['d'],N,['k'],Y,None,N,,,,,,,M,20,
2,5,27,7,7,1,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
2,6,28,8,8,1,['k'],N,['d'],N,None,Y,,,,,,,M,20,
2,7,29,5,5,1,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
2,8,30,0,0,1,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
2,9,31,5,5,1,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
2,10,32,2,2,1,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
3,0,33,6,6,1,['d'],N,['k'],Y,['space'],Y,,,,,,,M,20,
3,1,34,0,0,1,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
3,2,35,6,6,1,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
3,3,36,2,2,1,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
3,4,37,6,6,1,['k'],Y,['k'],N,['space'],N,,,,,,,M,20,
3,5,38,5,5,1,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
3,6,39,9,9,1,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
3,7,40,9,9,1,['k'],N,['d'],N,['space'],N,,,,,,,M,20,
3,8,41,10,10,1,['k'],N,['d'],N,None,Y,,,,,,,M,20,
3,9,42,4,4,1,['d'],N,['k'],N,None,Y,,,,,,,M,20,
3,10,43,6,6,1,['k'],N,['d'],N,None,Y,,,,,,,M,20,
4,0,44,0,0,1,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
4,1,45,1,1,1,['d'],N,['k'],N,None,Y,,,,,,,M,20,
4,2,46,1,1,1,['k'],Y,['k'],N,['space'],N,,,,,,,M,20,
4,3,47,6,6,1,['d'],Y,['d'],N,['space'],N,,,,,,,M,20,
4,4,48,3,3,1,['k'],N,['d'],N,None,Y,,,,,,,M,20,
4,5,49,2,2,1,['k'],Y,['k'],N,None,Y,27,31,19,,,,M,20,
4,6,50,7,7,2,['d'],N,['k'],,,,,,,,,,M,20,
4,7,51,10,10,2,['k'],Y,['k'],,,,,,,,,,M,20,
4,8,52,4,4,2,['d'],Y,['d'],Y,None,N,,,,,,,M,20,
4,9,53,0,0,2,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
4,10,54,2,2,2,['d'],N,['k'],Y,['space'],Y,,,,,,,M,20,
5,0,55,8,8,2,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
5,1,56,9,9,2,['k'],N,['d'],N,None,Y,,,,,,,M,20,
5,2,57,2,2,2,['d'],N,['k'],Y,None,N,,,,,,,M,20,
5,3,58,7,7,2,['d'],N,['k'],Y,['space'],Y,,,,,,,M,20,
5,4,59,4,4,2,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
5,5,60,2,2,2,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
5,6,61,4,4,2,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
5,7,62,0,0,2,['d'],N,['k'],Y,None,N,,,,,,,M,20,
5,8,63,8,8,2,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
5,9,64,0,0,2,['k'],N,['d'],Y,None,N,,,,,,,M,20,
5,10,65,9,9,2,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
6,0,66,10,10,2,['k'],N,['d'],N,['space'],N,,,,,,,M,20,
6,1,67,6,6,2,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
6,2,68,2,2,2,['d'],N,['k'],N,None,Y,,,,,,,M,20,
6,3,69,1,1,2,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
6,4,70,5,5,2,['d'],Y,['d'],Y,None,N,,,,,,,M,20,
6,5,71,3,3,2,['d'],N,['k'],Y,['space'],Y,,,,,,,M,20,
6,6,72,0,0,2,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
6,7,73,8,8,2,['d'],N,['k'],N,None,Y,,,,,,,M,20,
6,8,74,7,7,2,['k'],N,['d'],Y,['k'],N,,,,,,,M,20,
6,9,75,3,3,2,['d'],N,['k'],N,None,Y,,,,,,,M,20,
6,10,76,0,0,2,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
7,0,77,6,6,2,['d'],N,['k'],Y,None,N,,,,,,,M,20,
7,1,78,0,0,2,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
7,2,79,3,3,2,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
7,3,80,8,8,2,['d'],N,['k'],Y,['space'],Y,,,,,,,M,20,
7,4,81,7,7,2,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
7,5,82,2,2,2,['d'],N,['k'],N,None,Y,,,,,,,M,20,
7,6,83,0,0,2,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
7,7,84,10,10,2,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
7,8,85,10,10,2,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
7,9,86,8,8,2,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
7,10,87,4,4,2,['d'],N,['k'],N,None,Y,,,,,,,M,20,
8,0,88,1,1,2,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
8,1,89,9,9,2,['d'],N,['k'],Y,['space'],Y,,,,,,,M,20,
8,2,90,7,7,2,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
8,3,91,7,7,2,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
8,4,92,6,6,2,['k'],N,['d'],N,None,Y,,,,,,,M,20,
8,5,93,4,4,2,['k'],N,['d'],N,['space'],N,,,,,,,M,20,
8,6,94,8,8,2,['d'],N,['k'],N,None,Y,,,,,,,M,20,
8,7,95,1,1,2,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
8,8,96,1,1,2,['d'],N,['k'],N,['space'],N,,,,,,,M,20,
8,9,97,9,9,2,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
8,10,98,9,9,2,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
9,0,99,1,1,2,['d'],Y,['d'],N,None,Y,23,38,25,,,,M,20,
9,1,100,7,7,3,['k'],Y,['k'],,,,,,,,,,M,20,
9,2,101,10,10,3,['d'],Y,['d'],,,,,,,,,,M,20,
9,3,102,4,4,3,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
9,4,103,4,4,3,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
9,5,104,10,10,3,['d'],Y,['d'],N,['space'],N,,,,,,,M,20,
9,6,105,10,10,3,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
9,7,106,5,5,3,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
9,8,107,9,9,3,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
9,9,108,2,2,3,['k'],N,['d'],N,None,Y,,,,,,,M,20,
9,10,109,5,5,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
10,0,110,0,0,3,['k'],Y,['k'],Y,None,N,,,,,,,M,20,
10,1,111,9,9,3,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
10,2,112,9,9,3,['k'],Y,['k'],Y,None,N,,,,,,,M,20,
10,3,113,3,3,3,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
10,4,114,3,3,3,['d'],Y,['d'],Y,None,N,,,,,,,M,20,
10,5,115,10,10,3,['d'],N,['k'],Y,['space'],Y,,,,,,,M,20,
10,6,116,1,1,3,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
10,7,117,10,10,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
10,8,118,7,7,3,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
10,9,119,8,8,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
10,10,120,5,5,3,['d'],N,['k'],N,None,Y,,,,,,,M,20,
11,0,121,10,10,3,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
11,1,122,4,4,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
11,2,123,7,7,3,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
11,3,124,9,9,3,['k'],N,['d'],N,None,Y,,,,,,,M,20,
11,4,125,8,8,3,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
11,5,126,1,1,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
11,6,127,4,4,3,['d'],N,['k'],N,None,Y,,,,,,,M,20,
11,7,128,2,2,3,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
11,8,129,9,9,3,['d'],N,['k'],N,['space'],N,,,,,,,M,20,
11,9,130,6,6,3,['d'],N,['k'],N,None,Y,,,,,,,M,20,
11,10,131,3,3,3,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
12,0,132,2,2,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
12,1,133,7,7,3,['k'],N,['d'],N,None,Y,,,,,,,M,20,
12,2,134,4,4,3,['d'],N,['k'],N,['space'],N,,,,,,,M,20,
12,3,135,10,10,3,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
12,4,136,7,7,3,['k'],N,['d'],N,['space'],N,,,,,,,M,20,
12,5,137,10,10,3,['d'],N,['k'],Y,['space'],Y,,,,,,,M,20,
12,6,138,2,2,3,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
12,7,139,4,4,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
12,8,140,5,5,3,['k'],N,['d'],Y,None,N,,,,,,,M,20,
12,9,141,4,4,3,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
12,10,142,2,2,3,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
13,0,143,5,5,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
13,1,144,5,5,3,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
13,2,145,3,3,3,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
13,3,146,1,1,3,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
13,4,147,8,8,3,['d'],N,['k'],Y,['space'],Y,,,,,,,M,20,
13,5,148,6,6,3,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
13,6,149,3,3,3,['d'],Y,['d'],N,None,Y,32,40,25,,,,M,20,
13,7,150,7,7,4,['k'],N,['d'],,,,,,,,,,M,20,
13,8,151,0,0,4,['k'],N,['d'],,,,,,,,,,M,20,
13,9,152,0,0,4,['d'],N,['k'],Y,['lalt'],N,,,,,,,M,20,
13,10,153,5,5,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
14,0,154,6,6,4,['d'],N,['k'],N,None,Y,,,,,,,M,20,
14,1,155,2,2,4,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
14,2,156,6,6,4,['d'],N,['k'],Y,['space'],Y,,,,,,,M,20,
14,3,157,10,10,4,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
14,4,158,2,2,4,['d'],N,['k'],Y,['space'],Y,,,,,,,M,20,
14,5,159,10,10,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
14,6,160,8,8,4,['d'],N,['k'],Y,None,N,,,,,,,M,20,
14,7,161,2,2,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
14,8,162,4,4,4,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
14,9,163,8,8,4,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
14,10,164,3,3,4,['d'],N,['k'],Y,['space'],Y,,,,,,,M,20,
15,0,165,7,7,4,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
15,1,166,3,3,4,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
15,2,167,8,8,4,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
15,3,168,6,6,4,['d'],Y,['d'],Y,None,N,,,,,,,M,20,
15,4,169,6,6,4,['k'],N,['d'],Y,['space'],Y,,,,,,,M,20,
15,5,170,0,0,4,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
15,6,171,3,3,4,['d'],N,['k'],Y,None,N,,,,,,,M,20,
15,7,172,2,2,4,['k'],N,['d'],N,None,Y,,,,,,,M,20,
15,8,173,9,9,4,['d'],N,['k'],N,None,Y,,,,,,,M,20,
15,9,174,0,0,4,['k'],N,['d'],N,None,Y,,,,,,,M,20,
15,10,175,8,8,4,['d'],Y,['d'],Y,None,N,,,,,,,M,20,
16,0,176,2,2,4,['k'],Y,['k'],Y,None,N,,,,,,,M,20,
16,1,177,3,3,4,['d'],N,['k'],N,['space'],N,,,,,,,M,20,
16,2,178,4,4,4,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
16,3,179,4,4,4,['k'],N,['d'],N,None,Y,,,,,,,M,20,
16,4,180,7,7,4,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
16,5,181,2,2,4,['k'],N,['d'],N,None,Y,,,,,,,M,20,
16,6,182,4,4,4,['d'],N,['k'],N,['space'],N,,,,,,,M,20,
16,7,183,8,8,4,['d'],N,['k'],Y,['space'],Y,,,,,,,M,20,
16,8,184,9,9,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
16,9,185,4,4,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
16,10,186,1,1,4,['d'],N,['k'],N,None,Y,,,,,,,M,20,
17,0,187,8,8,4,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
17,1,188,5,5,4,['d'],N,['k'],N,None,Y,,,,,,,M,20,
17,2,189,8,8,4,['k'],N,['d'],N,['space'],N,,,,,,,M,20,
17,3,190,6,6,4,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
17,4,191,3,3,4,['d'],Y,['d'],Y,None,N,,,,,,,M,20,
17,5,192,5,5,4,['d'],Y,['d'],N,['space'],N,,,,,,,M,20,
17,6,193,6,6,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
17,7,194,2,2,4,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
17,8,195,2,2,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
17,9,196,6,6,4,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
17,10,197,10,10,4,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
18,0,198,3,3,4,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
18,1,199,0,0,4,['k'],Y,['k'],Y,['space'],Y,24,37,25,,,,M,20,
18,2,200,2,2,5,['d'],Y,['d'],,,,,,,,,,M,20,
18,3,201,8,8,5,['d'],Y,['d'],,,,,,,,,,M,20,
18,4,202,1,1,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
18,5,203,4,4,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
18,6,204,1,1,5,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
18,7,205,6,6,5,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
18,8,206,8,8,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
18,9,207,8,8,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
18,10,208,10,10,5,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
19,0,209,7,7,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
19,1,210,6,6,5,['d'],Y,['d'],N,['space'],N,,,,,,,M,20,
19,2,211,2,2,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
19,3,212,3,3,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
19,4,213,7,7,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
19,5,214,8,8,5,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
19,6,215,3,3,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
19,7,216,3,3,5,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
19,8,217,9,9,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
19,9,218,6,6,5,['k'],Y,['k'],Y,None,N,,,,,,,M,20,
19,10,219,2,2,5,['d'],Y,['d'],N,['space'],N,,,,,,,M,20,
20,0,220,6,6,5,['d'],Y,['d'],N,['space'],N,,,,,,,M,20,
20,1,221,7,7,5,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
20,2,222,10,10,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
20,3,223,9,9,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
20,4,224,10,10,5,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
20,5,225,7,7,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
20,6,226,4,4,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
20,7,227,7,7,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
20,8,228,7,7,5,['d'],N,['k'],N,None,Y,,,,,,,M,20,
20,9,229,5,5,5,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
20,10,230,5,5,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
21,0,231,1,1,5,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
21,1,232,7,7,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
21,2,233,3,3,5,['k'],Y,['k'],N,['space'],N,,,,,,,M,20,
21,3,234,8,8,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
21,4,235,5,5,5,['k'],Y,['k'],N,['space'],N,,,,,,,M,20,
21,5,236,10,10,5,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
21,6,237,6,6,5,['d'],N,['k'],Y,['space'],Y,,,,,,,M,20,
21,7,238,10,10,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
21,8,239,3,3,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
21,9,240,4,4,5,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
21,10,241,0,0,5,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
22,0,242,4,4,5,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
22,1,243,8,8,5,['k'],Y,['k'],Y,None,N,,,,,,,M,20,
22,2,244,5,5,5,['k'],Y,['k'],N,['space'],N,,,,,,,M,20,
22,3,245,1,1,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
22,4,246,7,7,5,['k'],Y,['k'],N,['space'],N,,,,,,,M,20,
22,5,247,3,3,5,['d'],N,['k'],N,None,Y,,,,,,,M,20,
22,6,248,7,7,5,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
22,7,249,5,5,5,['d'],N,['k'],N,None,Y,46,39,24,,,,M,20,
22,8,250,2,2,6,['d'],Y,['d'],,,,,,,,,,M,20,
22,9,251,4,4,6,['d'],Y,['d'],,,,,,,,,,M,20,
22,10,252,4,4,6,['d'],Y,['d'],N,['space'],N,,,,,,,M,20,
23,0,253,5,5,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
23,1,254,9,9,6,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
23,2,255,0,0,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
23,3,256,0,0,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
23,4,257,8,8,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
23,5,258,1,1,6,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
23,6,259,6,6,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
23,7,260,1,1,6,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
23,8,261,9,9,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
23,9,262,8,8,6,['d'],N,['k'],N,None,Y,,,,,,,M,20,
23,10,263,3,3,6,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
24,0,264,6,6,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
24,1,265,4,4,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
24,2,266,10,10,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
24,3,267,5,5,6,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
24,4,268,7,7,6,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
24,5,269,4,4,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
24,6,270,5,5,6,['d'],N,['k'],N,['space'],N,,,,,,,M,20,
24,7,271,9,9,6,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
24,8,272,0,0,6,['d'],N,['k'],N,None,Y,,,,,,,M,20,
24,9,273,4,4,6,['k'],Y,['k'],Y,None,N,,,,,,,M,20,
24,10,274,5,5,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
25,0,275,0,0,6,['k'],Y,['k'],Y,None,N,,,,,,,M,20,
25,1,276,0,0,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
25,2,277,5,5,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
25,3,278,5,5,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
25,4,279,2,2,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
25,5,280,0,0,6,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
25,6,281,7,7,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
25,7,282,1,1,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
25,8,283,8,8,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
25,9,284,4,4,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
25,10,285,3,3,6,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
26,0,286,4,4,6,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
26,1,287,5,5,6,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
26,2,288,0,0,6,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
26,3,289,5,5,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
26,4,290,7,7,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
26,5,291,0,0,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
26,6,292,2,2,6,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
26,7,293,3,3,6,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
26,8,294,10,10,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
26,9,295,3,3,6,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
26,10,296,7,7,6,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
27,0,297,3,3,6,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
27,1,298,6,6,6,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
27,2,299,9,9,6,['d'],Y,['d'],N,None,Y,47,44,25,,,,M,20,
27,3,300,0,0,7,['d'],N,['k'],,,,,,,,,,M,20,
27,4,301,7,7,7,['d'],Y,['d'],,,,,,,,,,M,20,
27,5,302,6,6,7,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
27,6,303,10,10,7,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
27,7,304,5,5,7,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
27,8,305,5,5,7,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
27,9,306,9,9,7,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
27,10,307,1,1,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
28,0,308,1,1,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
28,1,309,10,10,7,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
28,2,310,0,0,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
28,3,311,10,10,7,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
28,4,312,8,8,7,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
28,5,313,4,4,7,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
28,6,314,10,10,7,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
28,7,315,7,7,7,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
28,8,316,2,2,7,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
28,9,317,7,7,7,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
28,10,318,0,0,7,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
29,0,319,0,0,7,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
29,1,320,6,6,7,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
29,2,321,7,7,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
29,3,322,1,1,7,['d'],Y,['d'],Y,['space'],Y,,,,,,,M,20,
29,4,323,1,1,7,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
29,5,324,4,4,7,['d'],N,['k'],N,None,Y,,,,,,,M,20,
29,6,325,8,8,7,['k'],Y,['k'],N,None,Y,,,,,,,M,20,
29,7,326,5,5,7,['d'],Y,['d'],N,None,Y,,,,,,,M,20,
29,8,327,7,7,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,M,20,
29,9,328,4,4,7,['d'],Y,['d'],N,['space'],N,,,,,,,M,20,
