.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Int Match?,Int Response,Int Correct?,Category,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
29,6,325,9,9,7,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
29,7,326,7,7,7,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
29,8,327,10,10,7,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
29,9,328,9,9,7,['d'],N,N,None,Y,['k'],,,,,,,F,21,
29,10,329,6,6,7,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
30,0,330,10,10,7,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
30,1,331,3,3,7,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
30,2,332,7,7,7,['d'],N,Y,None,N,['k'],,,,,,,F,21,
30,3,333,4,4,7,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
30,4,334,0,0,7,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
30,5,335,5,5,7,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
30,6,336,10,10,7,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
30,7,337,8,8,7,['d'],Y,Y,None,N,['d'],,,,,,,F,21,
30,8,338,6,6,7,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
30,9,339,10,10,7,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
30,10,340,10,10,7,['k'],N,Y,['k'],N,['d'],,,,,,,F,21,
31,0,341,3,3,7,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
31,1,342,0,0,7,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
31,2,343,3,3,7,['d'],Y,Y,['space'],Y,['d'],,,,,,,F,21,
31,3,344,0,0,7,['d'],N,N,None,Y,['k'],,,,,,,F,21,
31,4,345,5,5,7,['d'],N,N,None,Y,['k'],,,,,,,F,21,
31,5,346,5,5,7,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
31,6,347,7,7,7,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
31,7,348,10,10,7,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
31,8,349,9,9,7,['k'],N,N,None,Y,['d'],28,44,20,,,,F,21,
31,9,350,6,6,8,['d'],N,,,,['k'],,,,,,,F,21,
31,10,351,3,3,8,['k'],N,,,,['d'],,,,,,,F,21,
32,0,352,7,7,8,['d'],Y,Y,['space'],Y,['d'],,,,,,,F,21,
32,1,353,4,4,8,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
32,2,354,8,8,8,['d'],N,N,None,Y,['k'],,,,,,,F,21,
32,3,355,8,8,8,['k'],Y,Y,None,N,['k'],,,,,,,F,21,
32,4,356,10,10,8,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
32,5,357,5,5,8,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
32,6,358,3,3,8,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
32,7,359,5,5,8,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
32,8,360,4,4,8,['d'],N,N,None,Y,['k'],,,,,,,F,21,
32,9,361,0,0,8,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
32,10,362,3,3,8,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
33,0,363,10,10,8,['k'],N,N,None,Y,['d'],,,,,,,F,21,
33,1,364,8,8,8,['d'],Y,Y,['space'],Y,['d'],,,,,,,F,21,
33,2,365,10,10,8,['d'],Y,Y,None,N,['d'],,,,,,,F,21,
33,3,366,8,8,8,['d'],Y,Y,None,N,['d'],,,,,,,F,21,
33,4,367,6,6,8,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
33,5,368,4,4,8,['d'],N,N,None,Y,['k'],,,,,,,F,21,
33,6,369,9,9,8,['k'],N,Y,None,N,['d'],,,,,,,F,21,
33,7,370,7,7,8,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
33,8,371,3,3,8,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
33,9,372,2,2,8,['k'],N,N,None,Y,['d'],,,,,,,F,21,
33,10,373,3,3,8,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
34,0,374,0,0,8,['d'],N,N,None,Y,['k'],,,,,,,F,21,
34,1,375,1,1,8,['d'],N,N,None,Y,['k'],,,,,,,F,21,
34,2,376,1,1,8,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
34,3,377,2,2,8,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
34,4,378,3,3,8,['k'],N,N,None,Y,['d'],,,,,,,F,21,
34,5,379,1,1,8,['k'],N,Y,None,N,['d'],,,,,,,F,21,
34,6,380,9,9,8,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
34,7,381,5,5,8,['k'],N,N,None,Y,['d'],,,,,,,F,21,
34,8,382,7,7,8,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
34,9,383,2,2,8,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
34,10,384,7,7,8,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
35,0,385,6,6,8,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
35,1,386,10,10,8,['k'],N,N,None,Y,['d'],,,,,,,F,21,
35,2,387,7,7,8,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
35,3,388,1,1,8,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
35,4,389,6,6,8,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
35,5,390,7,7,8,['d'],N,N,['d'],N,['k'],,,,,,,F,21,
35,6,391,10,10,8,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
35,7,392,8,8,8,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
35,8,393,1,1,8,['k'],N,N,None,Y,['d'],,,,,,,F,21,
35,9,394,7,7,8,['k'],N,Y,['space'],Y,['d'],,,,,,,F,21,
35,10,395,0,0,8,['d'],N,N,None,Y,['k'],,,,,,,F,21,
36,0,396,5,5,8,['k'],N,Y,['space'],Y,['d'],,,,,,,F,21,
36,1,397,1,1,8,['k'],N,Y,['space'],Y,['d'],,,,,,,F,21,
36,2,398,5,5,8,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
36,3,399,8,8,8,['d'],Y,Y,['space'],Y,['d'],27,42,20,,,,F,21,
36,4,400,4,4,9,['k'],Y,,,,['k'],,,,,,,F,21,
36,5,401,10,10,9,['d'],Y,,,,['d'],,,,,,,F,21,
36,6,402,5,5,9,['d'],Y,Y,['space'],Y,['d'],,,,,,,F,21,
36,7,403,6,6,9,['d'],N,N,None,Y,['k'],,,,,,,F,21,
36,8,404,2,2,9,['d'],N,Y,None,N,['k'],,,,,,,F,21,
36,9,405,4,4,9,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
36,10,406,8,8,9,['d'],N,N,None,Y,['k'],,,,,,,F,21,
37,0,407,7,7,9,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
37,1,408,8,8,9,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
37,2,409,2,2,9,['d'],Y,Y,['space'],Y,['d'],,,,,,,F,21,
37,3,410,5,5,9,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
37,4,411,5,5,9,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
37,5,412,7,7,9,['d'],N,N,None,Y,['k'],,,,,,,F,21,
37,6,413,6,6,9,['k'],N,Y,['space'],Y,['d'],,,,,,,F,21,
37,7,414,6,6,9,['d'],Y,Y,None,N,['d'],,,,,,,F,21,
37,8,415,10,10,9,['d'],Y,Y,['space'],Y,['d'],,,,,,,F,21,
37,9,416,2,2,9,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
37,10,417,3,3,9,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
38,0,418,4,4,9,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
38,1,419,10,10,9,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
38,2,420,1,1,9,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
38,3,421,10,10,9,['d'],Y,Y,['space'],Y,['d'],,,,,,,F,21,
38,4,422,3,3,9,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
38,5,423,3,3,9,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
38,6,424,7,7,9,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
38,7,425,7,7,9,['k'],N,N,None,Y,['d'],,,,,,,F,21,
38,8,426,2,2,9,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
38,9,427,7,7,9,['k'],N,N,None,Y,['d'],,,,,,,F,21,
38,10,428,1,1,9,['d'],N,Y,None,N,['k'],,,,,,,F,21,
39,0,429,5,5,9,['k'],N,Y,None,N,['d'],,,,,,,F,21,
39,1,430,6,6,9,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
39,2,431,7,7,9,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
39,3,432,8,8,9,['d'],Y,Y,['space'],Y,['d'],,,,,,,F,21,
39,4,433,0,0,9,['k'],N,N,None,Y,['d'],,,,,,,F,21,
39,5,434,5,5,9,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
39,6,435,1,1,9,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
39,7,436,8,8,9,['d'],Y,Y,['space'],Y,['d'],,,,,,,F,21,
39,8,437,5,5,9,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
39,9,438,10,10,9,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
39,10,439,4,4,9,['d'],N,N,None,Y,['k'],,,,,,,F,21,
40,0,440,5,5,9,['k'],N,N,None,Y,['d'],,,,,,,F,21,
40,1,441,3,3,9,['k'],N,Y,['space'],Y,['d'],,,,,,,F,21,
40,2,442,10,10,9,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
40,3,443,1,1,9,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
40,4,444,5,5,9,['k'],Y,Y,None,N,['k'],,,,,,,F,21,
40,5,445,2,2,9,['d'],N,N,None,Y,['k'],,,,,,,F,21,
40,6,446,0,0,9,['k'],N,N,None,Y,['d'],,,,,,,F,21,
40,7,447,6,6,9,['k'],N,N,None,Y,['d'],,,,,,,F,21,
40,8,448,7,7,9,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
40,9,449,5,5,9,['k'],N,N,None,Y,['d'],26,43,24,,,,F,21,
40,10,450,3,3,10,['k'],N,,,,['d'],,,,,,,F,21,
41,0,451,0,0,10,['d'],Y,,,,['d'],,,,,,,F,21,
41,1,452,3,3,10,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
41,2,453,10,10,10,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
41,3,454,6,6,10,['k'],Y,Y,None,N,['k'],,,,,,,F,21,
41,4,455,0,0,10,['d'],Y,N,['space'],N,['d'],,,,,,,F,21,
41,5,456,5,5,10,['d'],Y,Y,None,N,['d'],,,,,,,F,21,
41,6,457,4,4,10,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
41,7,458,10,10,10,['k'],N,Y,None,N,['d'],,,,,,,F,21,
41,8,459,3,3,10,['k'],N,N,None,Y,['d'],,,,,,,F,21,
41,9,460,3,3,10,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
41,10,461,2,2,10,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
42,0,462,6,6,10,['k'],N,Y,['space'],Y,['d'],,,,,,,F,21,
42,1,463,1,1,10,['d'],Y,N,['space'],N,['d'],,,,,,,F,21,
42,2,464,0,0,10,['d'],Y,Y,None,N,['d'],,,,,,,F,21,
42,3,465,1,1,10,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
42,4,466,7,7,10,['d'],N,N,None,Y,['k'],,,,,,,F,21,
42,5,467,0,0,10,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
42,6,468,2,2,10,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
42,7,469,9,9,10,['k'],N,Y,['space'],Y,['d'],,,,,,,F,21,
42,8,470,5,5,10,['d'],N,Y,None,N,['k'],,,,,,,F,21,
42,9,471,3,3,10,['k'],N,Y,['space'],Y,['d'],,,,,,,F,21,
42,10,472,8,8,10,['d'],N,N,None,Y,['k'],,,,,,,F,21,
43,0,473,4,4,10,['d'],N,Y,None,N,['k'],,,,,,,F,21,
43,1,474,5,5,10,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
43,2,475,7,7,10,['d'],N,N,None,Y,['k'],,,,,,,F,21,
43,3,476,7,7,10,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
43,4,477,0,0,10,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
43,5,478,4,4,10,['k'],N,Y,['space'],Y,['d'],,,,,,,F,21,
43,6,479,2,2,10,['k'],N,N,None,Y,['d'],,,,,,,F,21,
43,7,480,9,9,10,['k'],Y,Y,None,N,['k'],,,,,,,F,21,
43,8,481,6,6,10,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
43,9,482,10,10,10,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
43,10,483,3,3,10,['d'],N,N,None,Y,['k'],,,,,,,F,21,
44,0,484,9,9,10,['d'],Y,Y,None,N,['d'],,,,,,,F,21,
44,1,485,8,8,10,['d'],Y,Y,['space'],Y,['d'],,,,,,,F,21,
44,2,486,3,3,10,['k'],N,N,None,Y,['d'],,,,,,,F,21,
44,3,487,9,9,10,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
44,4,488,6,6,10,['k'],N,Y,['space'],Y,['d'],,,,,,,F,21,
44,5,489,2,2,10,['d'],N,Y,['space'],Y,['k'],,,,,,,F,21,
44,6,490,6,6,10,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
44,7,491,4,4,10,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
44,8,492,10,10,10,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
44,9,493,2,2,10,['k'],N,N,None,Y,['d'],,,,,,,F,21,
44,10,494,6,6,10,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
45,0,495,1,1,10,['k'],Y,Y,['space'],Y,['k'],,,,,,,F,21,
45,1,496,8,8,10,['k'],Y,N,None,Y,['k'],,,,,,,F,21,
45,2,497,2,2,10,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
45,3,498,10,10,10,['d'],Y,N,None,Y,['d'],,,,,,,F,21,
45,4,499,9,9,10,"['d', 'k']",N,N,None,Y,['d'],26,38,25,,,,F,21,
45,5,500,9,9,11,['d'],N,,,,['d'],,,,Y,Y,Y,F,21,
45,6,501,1,1,11,['d'],Y,,,,['k'],,,,,Y,Y,F,21,
45,7,502,5,5,11,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
45,8,503,10,10,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,F,21,
45,9,504,8,8,11,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
45,10,505,10,10,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,21,
46,0,506,7,7,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,21,
46,1,507,5,5,11,['d'],N,Y,None,N,['d'],,,,,Y,Y,F,21,
46,2,508,6,6,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,F,21,
46,3,509,8,8,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,21,
46,4,510,4,4,11,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
46,5,511,5,5,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,21,
46,6,512,10,10,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,F,21,
46,7,513,8,8,11,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
46,8,514,4,4,11,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
46,9,515,6,6,11,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
46,10,516,8,8,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,F,21,
47,0,517,10,10,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,21,
47,1,518,1,1,11,['k'],Y,N,['k'],N,['d'],,,,,Y,Y,F,21,
47,2,519,4,4,11,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
47,3,520,10,10,11,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,21,
47,4,521,3,3,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,F,21,
47,5,522,3,3,11,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
47,6,523,0,0,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,F,21,
47,7,524,5,5,11,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
47,8,525,0,0,11,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
47,9,526,1,1,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,21,
47,10,527,8,8,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,21,
48,0,528,0,0,11,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
48,1,529,1,1,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,21,
48,2,530,7,7,11,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
48,3,531,8,8,11,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,21,
48,4,532,4,4,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,F,21,
48,5,533,0,0,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,21,
48,6,534,9,9,11,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
48,7,535,4,4,11,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
48,8,536,9,9,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,21,
48,9,537,10,10,11,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,21,
48,10,538,1,1,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,21,
49,0,539,10,10,11,['d'],N,Y,None,N,['d'],,,,,Y,Y,F,21,
49,1,540,5,5,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,21,
49,2,541,9,9,11,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
49,3,542,0,0,11,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
49,4,543,10,10,11,['d'],N,Y,None,N,['d'],,,,,Y,Y,F,21,
49,5,544,7,7,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,21,
49,6,545,0,0,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,F,21,
49,7,546,9,9,11,['k'],N,Y,None,N,['k'],,,,,Y,Y,F,21,
49,8,547,4,4,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,21,
49,9,548,3,3,11,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
49,10,549,10,10,11,['k'],N,N,None,Y,['k'],23,39,25,,Y,Y,F,21,
50,0,550,10,10,12,['k'],N,,,,['k'],,,,,Y,Y,F,21,
50,1,551,1,1,12,['k'],Y,,,,['d'],,,,,Y,Y,F,21,
50,2,552,9,9,12,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,21,
50,3,553,1,1,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,21,
50,4,554,3,3,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,21,
50,5,555,1,1,12,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
50,6,556,7,7,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,21,
50,7,557,5,5,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,21,
50,8,558,6,6,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,21,
50,9,559,8,8,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,F,21,
50,10,560,2,2,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,F,21,
51,0,561,0,0,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,21,
51,1,562,5,5,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,21,
51,2,563,1,1,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,F,21,
51,3,564,0,0,12,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
51,4,565,0,0,12,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
51,5,566,8,8,12,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
51,6,567,3,3,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,21,
51,7,568,5,5,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,F,21,
51,8,569,0,0,12,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
51,9,570,6,6,12,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
51,10,571,7,7,12,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
52,0,572,6,6,12,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
52,1,573,6,6,12,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
52,2,574,1,1,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,21,
52,3,575,4,4,12,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
52,4,576,0,0,12,['k'],N,N,['d'],N,['k'],,,,,Y,Y,F,21,
52,5,577,8,8,12,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
52,6,578,6,6,12,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,21,
52,7,579,6,6,12,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
52,8,580,1,1,12,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
52,9,581,1,1,12,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
52,10,582,9,9,12,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
53,0,583,2,2,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,21,
53,1,584,5,5,12,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
53,2,585,7,7,12,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,21,
53,3,586,2,2,12,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,21,
53,4,587,1,1,12,['d'],Y,Y,None,N,['k'],,,,,Y,Y,F,21,
53,5,588,0,0,12,['d'],Y,Y,None,N,['k'],,,,,Y,Y,F,21,
53,6,589,2,2,12,['d'],N,Y,None,N,['d'],,,,,Y,Y,F,21,
53,7,590,4,4,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,21,
53,8,591,9,9,12,['d'],N,Y,None,N,['d'],,,,,Y,Y,F,21,
53,9,592,8,8,12,['d'],Y,Y,None,N,['k'],,,,,Y,Y,F,21,
53,10,593,8,8,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,F,21,
54,0,594,1,1,12,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,21,
54,1,595,7,7,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,F,21,
54,2,596,1,1,12,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,F,21,
54,3,597,8,8,12,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,F,21,
54,4,598,10,10,12,['d'],N,N,None,Y,['d'],,,,,Y,Y,F,21,
54,5,599,1,1,12,['k'],N,N,None,Y,['k'],24,41,24,,Y,Y,F,21,
