.thisRepN,.thisTrialN,.thisN,.thisIndex,Block Number,Key pressed,Category,Correct?,Button switch shown?,Actually switched?,Fast?,gender,age,
0,480,480,162,10,['d'],['d'],Y,,,,f,23,
0,481,481,544,10,['k'],['k'],Y,,,,f,23,
0,482,482,554,10,['k'],['k'],Y,,,,f,23,
0,483,483,269,10,['d'],['d'],Y,,,,f,23,
0,484,484,582,10,['k'],['k'],Y,,,,f,23,
0,485,485,307,10,['k'],['k'],Y,,,,f,23,
0,486,486,406,10,['k'],['k'],Y,,,,f,23,
0,487,487,482,10,['k'],['k'],Y,,,,f,23,
0,488,488,205,10,['d'],['d'],Y,,,,f,23,
0,489,489,404,10,['k'],['k'],Y,,,,f,23,
0,490,490,368,10,['k'],['k'],Y,,,,f,23,
0,491,491,346,10,['k'],['k'],Y,,,,f,23,
0,492,492,475,10,['k'],['k'],Y,,,,f,23,
0,493,493,71,10,['d'],['d'],Y,,,,f,23,
0,494,494,344,10,['k'],['k'],Y,,,,f,23,
0,495,495,42,10,['d'],['d'],Y,,,,f,23,
0,496,496,158,10,['d'],['d'],Y,,,,f,23,
0,497,497,194,10,['d'],['d'],Y,,,,f,23,
0,498,498,497,10,['k'],['k'],Y,,,,f,23,
0,499,499,531,10,['k'],['k'],Y,,,,f,23,
0,500,500,385,11,None,,Timed out,Y,Y,Y,f,23,
0,501,501,102,11,None,,Timed out,,Y,Y,f,23,
0,502,502,279,11,['d'],['d'],N,,Y,Y,f,23,
0,503,503,249,11,['d'],['d'],N,,Y,Y,f,23,
0,504,504,64,11,['k'],['d'],Y,,Y,Y,f,23,
0,505,505,453,11,['d'],['k'],Y,,Y,Y,f,23,
0,506,506,578,11,['d'],['k'],Y,,Y,Y,f,23,
0,507,507,254,11,['k'],['d'],Y,,Y,Y,f,23,
0,508,508,338,11,['d'],['k'],Y,,Y,Y,f,23,
0,509,509,572,11,['d'],['k'],Y,,Y,Y,f,23,
0,510,510,550,11,['d'],['k'],Y,,Y,Y,f,23,
0,511,511,397,11,['d'],['k'],Y,,Y,Y,f,23,
0,512,512,334,11,['d'],['k'],Y,,Y,Y,f,23,
0,513,513,323,11,['d'],['k'],Y,,Y,Y,f,23,
0,514,514,236,11,['k'],['d'],Y,,Y,Y,f,23,
0,515,515,575,11,['d'],['k'],Y,,Y,Y,f,23,
0,516,516,19,11,['k'],['d'],Y,,Y,Y,f,23,
0,517,517,274,11,['d'],['d'],N,,Y,Y,f,23,
0,518,518,422,11,['k'],['k'],N,,Y,Y,f,23,
0,519,519,332,11,['d'],['k'],Y,,Y,Y,f,23,
0,520,520,470,11,None,,Timed out,,Y,Y,f,23,
0,521,521,558,11,['d'],['k'],Y,,Y,Y,f,23,
0,522,522,169,11,['k'],['d'],Y,,Y,Y,f,23,
0,523,523,451,11,['d'],['k'],Y,,Y,Y,f,23,
0,524,524,509,11,['d'],['k'],Y,,Y,Y,f,23,
0,525,525,471,11,['d'],['k'],Y,,Y,Y,f,23,
0,526,526,560,11,['d'],['k'],Y,,Y,Y,f,23,
0,527,527,260,11,['k'],['d'],Y,,Y,Y,f,23,
0,528,528,145,11,['k'],['d'],Y,,Y,Y,f,23,
0,529,529,458,11,['d'],['k'],Y,,Y,Y,f,23,
0,530,530,109,11,['d'],['d'],N,,Y,Y,f,23,
0,531,531,299,11,['d'],['d'],N,,Y,Y,f,23,
0,532,532,142,11,['k'],['d'],Y,,Y,Y,f,23,
0,533,533,198,11,['k'],['d'],Y,,Y,Y,f,23,
0,534,534,192,11,['k'],['d'],Y,,Y,Y,f,23,
0,535,535,13,11,['k'],['d'],Y,,Y,Y,f,23,
0,536,536,257,11,['k'],['d'],Y,,Y,Y,f,23,
0,537,537,383,11,['d'],['k'],Y,,Y,Y,f,23,
0,538,538,456,11,['d'],['k'],Y,,Y,Y,f,23,
0,539,539,5,11,['d'],['d'],N,,Y,Y,f,23,
0,540,540,436,11,['d'],['k'],Y,,Y,Y,f,23,
0,541,541,573,11,['d'],['k'],Y,,Y,Y,f,23,
0,542,542,530,11,['d'],['k'],Y,,Y,Y,f,23,
0,543,543,108,11,['k'],['d'],Y,,Y,Y,f,23,
0,544,544,207,11,['k'],['d'],Y,,Y,Y,f,23,
0,545,545,343,11,['k'],['k'],N,,Y,Y,f,23,
0,546,546,74,11,['d'],['d'],N,,Y,Y,f,23,
0,547,547,444,11,['d'],['k'],Y,,Y,Y,f,23,
0,548,548,327,11,['d'],['k'],Y,,Y,Y,f,23,
0,549,549,87,11,['k'],['d'],Y,,Y,Y,f,23,
0,550,550,393,12,['d'],['k'],Y,,Y,Y,f,23,
0,551,551,495,12,['d'],['k'],Y,,Y,Y,f,23,
0,552,552,287,12,['k'],['d'],Y,,Y,Y,f,23,
0,553,553,511,12,['d'],['k'],Y,,Y,Y,f,23,
0,554,554,55,12,['d'],['d'],N,,Y,Y,f,23,
0,555,555,395,12,['d'],['k'],Y,,Y,Y,f,23,
0,556,556,119,12,['k'],['d'],Y,,Y,Y,f,23,
0,557,557,117,12,['k'],['d'],Y,,Y,Y,f,23,
0,558,558,220,12,['k'],['d'],Y,,Y,Y,f,23,
0,559,559,285,12,['d'],['d'],N,,Y,Y,f,23,
0,560,560,316,12,None,,Timed out,,Y,Y,f,23,
0,561,561,185,12,None,,Timed out,,Y,Y,f,23,
0,562,562,537,12,['k'],['k'],N,,Y,Y,f,23,
0,563,563,43,12,None,,Timed out,,Y,Y,f,23,
0,564,564,128,12,['k'],['d'],Y,,Y,Y,f,23,
0,565,565,431,12,['d'],['k'],Y,,Y,Y,f,23,
0,566,566,36,12,['d'],['d'],N,,Y,Y,f,23,
0,567,567,557,12,['k'],['k'],N,,Y,Y,f,23,
0,568,568,244,12,['k'],['d'],Y,,Y,Y,f,23,
0,569,569,364,12,['d'],['k'],Y,,Y,Y,f,23,
0,570,570,186,12,['d'],['d'],N,,Y,Y,f,23,
0,571,571,408,12,['d'],['k'],Y,,Y,Y,f,23,
0,572,572,49,12,['k'],['d'],Y,,Y,Y,f,23,
0,573,573,204,12,['k'],['d'],Y,,Y,Y,f,23,
0,574,574,540,12,['d'],['k'],Y,,Y,Y,f,23,
0,575,575,504,12,['d'],['k'],Y,,Y,Y,f,23,
0,576,576,22,12,None,,Timed out,,Y,Y,f,23,
0,577,577,468,12,['k'],['k'],N,,Y,Y,f,23,
0,578,578,99,12,['k'],['d'],Y,,Y,Y,f,23,
0,579,579,112,12,['k'],['d'],Y,,Y,Y,f,23,
0,580,580,381,12,None,,Timed out,,Y,Y,f,23,
0,581,581,290,12,['k'],['d'],Y,,Y,Y,f,23,
0,582,582,398,12,['d'],['k'],Y,,Y,Y,f,23,
0,583,583,491,12,['d'],['k'],Y,,Y,Y,f,23,
0,584,584,440,12,['d'],['k'],Y,,Y,Y,f,23,
0,585,585,476,12,['d'],['k'],Y,,Y,Y,f,23,
0,586,586,526,12,['d'],['k'],Y,,Y,Y,f,23,
0,587,587,501,12,['d'],['k'],Y,,Y,Y,f,23,
0,588,588,514,12,['d'],['k'],Y,,Y,Y,f,23,
0,589,589,51,12,['k'],['d'],Y,,Y,Y,f,23,
0,590,590,503,12,['d'],['k'],Y,,Y,Y,f,23,
0,591,591,315,12,['d'],['k'],Y,,Y,Y,f,23,
0,592,592,432,12,['d'],['k'],Y,,Y,Y,f,23,
0,593,593,433,12,['k'],['k'],N,,Y,Y,f,23,
0,594,594,594,12,['d'],['k'],Y,,Y,Y,f,23,
0,595,595,121,12,['k'],['d'],Y,,Y,Y,f,23,
0,596,596,341,12,['k'],['k'],N,,Y,Y,f,23,
0,597,597,508,12,['d'],['k'],Y,,Y,Y,f,23,
0,598,598,445,12,['d'],['k'],Y,,Y,Y,f,23,
0,599,599,366,12,['d'],['k'],Y,,Y,Y,f,23,
