.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Category,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
9,5,104,0,0,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
9,6,105,5,5,3,['d'],Y,['d'],N,None,Y,,,,,,,female,21,
9,7,106,6,6,3,['k'],Y,['k'],N,['space'],N,,,,,,,female,21,
9,8,107,9,9,3,['k'],Y,['k'],Y,None,N,,,,,,,female,21,
9,9,108,2,2,3,['d'],Y,['d'],N,['space'],N,,,,,,,female,21,
9,10,109,0,0,3,['k'],N,['d'],N,None,Y,,,,,,,female,21,
10,0,110,1,1,3,['k'],N,['d'],N,None,Y,,,,,,,female,21,
10,1,111,5,5,3,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,21,
10,2,112,2,2,3,['d'],Y,['d'],N,None,Y,,,,,,,female,21,
10,3,113,9,9,3,['k'],N,['d'],N,None,Y,,,,,,,female,21,
10,4,114,9,9,3,['k'],Y,['k'],Y,None,N,,,,,,,female,21,
10,5,115,7,7,3,['d'],Y,['d'],N,None,Y,,,,,,,female,21,
10,6,116,8,8,3,['k'],N,['d'],Y,['k'],N,,,,,,,female,21,
10,7,117,1,1,3,['d'],N,['k'],Y,None,N,,,,,,,female,21,
10,8,118,10,10,3,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
10,9,119,8,8,3,['k'],N,['d'],N,None,Y,,,,,,,female,21,
10,10,120,1,1,3,['d'],N,['k'],N,['space'],N,,,,,,,female,21,
11,0,121,3,3,3,['k'],N,['d'],N,['k'],N,,,,,,,female,21,
11,1,122,5,5,3,['k'],Y,['k'],N,['space'],N,,,,,,,female,21,
11,2,123,1,1,3,['d'],Y,['d'],Y,None,N,,,,,,,female,21,
11,3,124,8,8,3,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
11,4,125,10,10,3,['k'],N,['d'],Y,['space'],Y,,,,,,,female,21,
11,5,126,1,1,3,['d'],Y,['d'],N,None,Y,,,,,,,female,21,
11,6,127,9,9,3,['k'],N,['d'],N,None,Y,,,,,,,female,21,
11,7,128,3,3,3,['d'],N,['k'],Y,['space'],Y,,,,,,,female,21,
11,8,129,9,9,3,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
11,9,130,10,10,3,['k'],N,['d'],N,None,Y,,,,,,,female,21,
11,10,131,7,7,3,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,21,
12,0,132,7,7,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
12,1,133,3,3,3,['k'],N,['d'],Y,['space'],Y,,,,,,,female,21,
12,2,134,6,6,3,['k'],Y,['k'],Y,['d'],N,,,,,,,female,21,
12,3,135,7,7,3,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
12,4,136,4,4,3,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,21,
12,5,137,9,9,3,['k'],N,['d'],N,['space'],N,,,,,,,female,21,
12,6,138,10,10,3,['k'],N,['d'],N,None,Y,,,,,,,female,21,
12,7,139,5,5,3,['d'],N,['k'],N,None,Y,,,,,,,female,21,
12,8,140,1,1,3,['k'],N,['d'],N,None,Y,,,,,,,female,21,
12,9,141,6,6,3,['k'],N,['d'],N,None,Y,,,,,,,female,21,
12,10,142,10,10,3,['d'],N,['k'],N,['space'],N,,,,,,,female,21,
13,0,143,5,5,3,['k'],N,['d'],N,None,Y,,,,,,,female,21,
13,1,144,2,2,3,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,21,
13,2,145,1,1,3,['k'],Y,['k'],Y,None,N,,,,,,,female,21,
13,3,146,5,5,3,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
13,4,147,9,9,3,['k'],N,['d'],Y,['k'],N,,,,,,,female,21,
13,5,148,0,0,3,['k'],N,['d'],N,['space'],N,,,,,,,female,21,
13,6,149,1,1,3,['d'],Y,['d'],N,None,Y,25,32,18,,,,female,21,
13,7,150,2,2,4,['k'],N,['d'],,,,,,,,,,female,21,
13,8,151,0,0,4,['d'],N,['k'],,,,,,,,,,female,21,
13,9,152,8,8,4,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
13,10,153,5,5,4,['k'],N,['d'],N,None,Y,,,,,,,female,21,
14,0,154,9,9,4,['d'],N,['k'],N,None,Y,,,,,,,female,21,
14,1,155,5,5,4,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
14,2,156,8,8,4,['d'],N,['k'],Y,['space'],Y,,,,,,,female,21,
14,3,157,2,2,4,['k'],N,['d'],N,None,Y,,,,,,,female,21,
14,4,158,3,3,4,['k'],N,['d'],N,['d'],N,,,,,,,female,21,
14,5,159,3,3,4,['k'],Y,['k'],Y,['d'],N,,,,,,,female,21,
14,6,160,9,9,4,['k'],N,['d'],Y,None,N,,,,,,,female,21,
14,7,161,2,2,4,['d'],N,['k'],N,None,Y,,,,,,,female,21,
14,8,162,5,5,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
14,9,163,1,1,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
14,10,164,9,9,4,['d'],N,['k'],N,None,Y,,,,,,,female,21,
15,0,165,6,6,4,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
15,1,166,4,4,4,['k'],Y,['k'],Y,None,N,,,,,,,female,21,
15,2,167,2,2,4,['k'],N,['d'],Y,None,N,,,,,,,female,21,
15,3,168,4,4,4,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
15,4,169,8,8,4,['k'],Y,['k'],Y,None,N,,,,,,,female,21,
15,5,170,2,2,4,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
15,6,171,7,7,4,['k'],Y,['k'],N,['space'],N,,,,,,,female,21,
15,7,172,8,8,4,['d'],Y,['d'],N,None,Y,,,,,,,female,21,
15,8,173,9,9,4,['d'],Y,['d'],Y,None,N,,,,,,,female,21,
15,9,174,4,4,4,['k'],Y,['k'],Y,['k'],N,,,,,,,female,21,
15,10,175,7,7,4,['k'],N,['d'],Y,['space'],Y,,,,,,,female,21,
16,0,176,6,6,4,['k'],N,['d'],Y,['space'],Y,,,,,,,female,21,
16,1,177,6,6,4,['k'],N,['d'],N,['space'],N,,,,,,,female,21,
16,2,178,10,10,4,['k'],Y,['k'],N,['k'],N,,,,,,,female,21,
16,3,179,3,3,4,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
16,4,180,0,0,4,['k'],Y,['k'],Y,['k'],N,,,,,,,female,21,
16,5,181,1,1,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
16,6,182,10,10,4,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
16,7,183,0,0,4,['k'],N,['d'],Y,None,N,,,,,,,female,21,
16,8,184,3,3,4,['k'],Y,['k'],N,['space'],N,,,,,,,female,21,
16,9,185,1,1,4,['k'],N,['d'],N,None,Y,,,,,,,female,21,
16,10,186,9,9,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
17,0,187,6,6,4,['k'],N,['d'],N,None,Y,,,,,,,female,21,
17,1,188,10,10,4,['k'],Y,['k'],N,['space'],N,,,,,,,female,21,
17,2,189,9,9,4,['d'],Y,['d'],N,None,Y,,,,,,,female,21,
17,3,190,1,1,4,['k'],Y,['k'],N,['space'],N,,,,,,,female,21,
17,4,191,6,6,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
17,5,192,4,4,4,['k'],N,['d'],Y,['space'],Y,,,,,,,female,21,
17,6,193,4,4,4,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
17,7,194,7,7,4,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
17,8,195,10,10,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
17,9,196,7,7,4,['d'],N,['k'],N,None,Y,,,,,,,female,21,
17,10,197,10,10,4,['k'],N,['d'],N,['space'],N,,,,,,,female,21,
18,0,198,1,1,4,['k'],Y,['k'],N,['space'],N,,,,,,,female,21,
18,1,199,4,4,4,['k'],Y,['k'],Y,None,N,30,29,20,,,,female,21,
18,2,200,4,4,5,['k'],Y,['k'],,,,,,,,,,female,21,
18,3,201,4,4,5,['k'],Y,['k'],,,,,,,,,,female,21,
18,4,202,3,3,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
18,5,203,7,7,5,['d'],Y,['d'],N,None,Y,,,,,,,female,21,
18,6,204,5,5,5,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
18,7,205,3,3,5,['k'],N,['d'],N,None,Y,,,,,,,female,21,
18,8,206,5,5,5,['d'],N,['k'],N,None,Y,,,,,,,female,21,
18,9,207,10,10,5,['k'],N,['d'],Y,['space'],Y,,,,,,,female,21,
18,10,208,7,7,5,['k'],Y,['k'],N,['k'],N,,,,,,,female,21,
19,0,209,5,5,5,['k'],Y,['k'],N,['space'],N,,,,,,,female,21,
19,1,210,9,9,5,['k'],N,['d'],N,None,Y,,,,,,,female,21,
19,2,211,5,5,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,21,
19,3,212,3,3,5,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
19,4,213,9,9,5,['k'],N,['d'],N,None,Y,,,,,,,female,21,
19,5,214,7,7,5,['k'],N,['d'],N,None,Y,,,,,,,female,21,
19,6,215,6,6,5,['d'],Y,['d'],Y,None,N,,,,,,,female,21,
19,7,216,10,10,5,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
19,8,217,3,3,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
19,9,218,7,7,5,['k'],N,['d'],N,None,Y,,,,,,,female,21,
19,10,219,2,2,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
20,0,220,2,2,5,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
20,1,221,8,8,5,['d'],Y,['d'],N,None,Y,,,,,,,female,21,
20,2,222,2,2,5,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
20,3,223,10,10,5,['k'],N,['d'],Y,None,N,,,,,,,female,21,
20,4,224,10,10,5,['d'],N,['k'],N,['space'],N,,,,,,,female,21,
20,5,225,5,5,5,['k'],N,['d'],Y,['k'],N,,,,,,,female,21,
20,6,226,10,10,5,['k'],Y,['k'],N,['space'],N,,,,,,,female,21,
20,7,227,7,7,5,['k'],Y,['k'],Y,None,N,,,,,,,female,21,
20,8,228,3,3,5,['k'],N,['d'],N,['space'],N,,,,,,,female,21,
20,9,229,5,5,5,['d'],Y,['d'],Y,['k'],N,,,,,,,female,21,
20,10,230,3,3,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
21,0,231,4,4,5,['k'],N,['d'],N,None,Y,,,,,,,female,21,
21,1,232,9,9,5,['d'],Y,['d'],N,None,Y,,,,,,,female,21,
21,2,233,7,7,5,['k'],N,['d'],N,None,Y,,,,,,,female,21,
21,3,234,7,7,5,['k'],N,['d'],N,None,Y,,,,,,,female,21,
21,4,235,6,6,5,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
21,5,236,2,2,5,['k'],N,['d'],N,['space'],N,,,,,,,female,21,
21,6,237,2,2,5,['k'],Y,['k'],N,['d'],N,,,,,,,female,21,
21,7,238,3,3,5,['k'],N,['d'],N,None,Y,,,,,,,female,21,
21,8,239,0,0,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
21,9,240,8,8,5,['k'],Y,['k'],Y,None,N,,,,,,,female,21,
21,10,241,3,3,5,['d'],N,['k'],Y,['space'],Y,,,,,,,female,21,
22,0,242,9,9,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
22,1,243,8,8,5,['k'],N,['d'],N,None,Y,,,,,,,female,21,
22,2,244,4,4,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
22,3,245,7,7,5,['d'],Y,['d'],N,['k'],N,,,,,,,female,21,
22,4,246,4,4,5,['k'],N,['d'],Y,None,N,,,,,,,female,21,
22,5,247,1,1,5,['k'],N,['d'],N,['space'],N,,,,,,,female,21,
22,6,248,1,1,5,['k'],Y,['k'],Y,['k'],N,,,,,,,female,21,
22,7,249,6,6,5,['d'],N,['k'],N,None,Y,29,31,18,,,,female,21,
22,8,250,6,6,6,['k'],N,['d'],,,,,,,,,,female,21,
22,9,251,5,5,6,['k'],N,['d'],,,,,,,,,,female,21,
22,10,252,1,1,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,21,
23,0,253,0,0,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
23,1,254,7,7,6,['d'],N,['k'],Y,['space'],Y,,,,,,,female,21,
23,2,255,2,2,6,['k'],N,['d'],Y,None,N,,,,,,,female,21,
23,3,256,5,5,6,['k'],Y,['k'],N,['space'],N,,,,,,,female,21,
23,4,257,0,0,6,['k'],N,['d'],N,None,Y,,,,,,,female,21,
23,5,258,8,8,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,21,
23,6,259,8,8,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
23,7,260,8,8,6,['k'],N,['d'],Y,['space'],Y,,,,,,,female,21,
23,8,261,8,8,6,['k'],N,['d'],N,None,Y,,,,,,,female,21,
23,9,262,8,8,6,['d'],N,['k'],N,None,Y,,,,,,,female,21,
23,10,263,10,10,6,['k'],N,['d'],N,None,Y,,,,,,,female,21,
24,0,264,1,1,6,['d'],N,['k'],Y,['space'],Y,,,,,,,female,21,
24,1,265,10,10,6,['k'],N,['d'],N,None,Y,,,,,,,female,21,
24,2,266,5,5,6,['k'],N,['d'],N,['space'],N,,,,,,,female,21,
24,3,267,6,6,6,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
24,4,268,4,4,6,['k'],Y,['k'],Y,['k'],N,,,,,,,female,21,
24,5,269,10,10,6,['k'],N,['d'],N,['space'],N,,,,,,,female,21,
24,6,270,2,2,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
24,7,271,2,2,6,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
24,8,272,6,6,6,['k'],N,['d'],Y,['space'],Y,,,,,,,female,21,
24,9,273,9,9,6,['k'],N,['d'],Y,['k'],N,,,,,,,female,21,
24,10,274,4,4,6,['k'],Y,['k'],N,['space'],N,,,,,,,female,21,
25,0,275,5,5,6,['k'],Y,['k'],N,['space'],N,,,,,,,female,21,
25,1,276,1,1,6,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
25,2,277,4,4,6,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
25,3,278,3,3,6,['k'],N,['d'],Y,['space'],Y,,,,,,,female,21,
25,4,279,5,5,6,['d'],Y,['d'],N,['space'],N,,,,,,,female,21,
25,5,280,2,2,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,21,
25,6,281,6,6,6,['k'],N,['d'],N,None,Y,,,,,,,female,21,
25,7,282,0,0,6,['d'],Y,['d'],N,None,Y,,,,,,,female,21,
25,8,283,2,2,6,['k'],N,['d'],N,['space'],N,,,,,,,female,21,
25,9,284,5,5,6,['k'],Y,['k'],Y,['d'],N,,,,,,,female,21,
25,10,285,6,6,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
26,0,286,6,6,6,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
26,1,287,3,3,6,['k'],N,['d'],Y,['space'],Y,,,,,,,female,21,
26,2,288,8,8,6,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,21,
26,3,289,5,5,6,['k'],Y,['k'],N,['d'],N,,,,,,,female,21,
26,4,290,8,8,6,['k'],N,['d'],Y,['k'],N,,,,,,,female,21,
26,5,291,8,8,6,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
26,6,292,4,4,6,['d'],N,['k'],N,None,Y,,,,,,,female,21,
26,7,293,1,1,6,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
26,8,294,4,4,6,['d'],N,['k'],N,None,Y,,,,,,,female,21,
26,9,295,1,1,6,['k'],Y,['k'],Y,['k'],N,,,,,,,female,21,
26,10,296,8,8,6,['k'],N,['d'],N,['space'],N,,,,,,,female,21,
27,0,297,9,9,6,['k'],Y,['k'],Y,None,N,,,,,,,female,21,
27,1,298,4,4,6,['k'],N,['d'],Y,['space'],Y,,,,,,,female,21,
27,2,299,7,7,6,['k'],N,['d'],N,None,Y,25,32,23,,,,female,21,
27,3,300,2,2,7,['k'],N,['d'],,,,,,,,,,female,21,
27,4,301,0,0,7,['k'],N,['d'],,,,,,,,,,female,21,
27,5,302,4,4,7,['k'],N,['d'],Y,['space'],Y,,,,,,,female,21,
27,6,303,3,3,7,['d'],Y,['d'],Y,['space'],Y,,,,,,,female,21,
27,7,304,9,9,7,['d'],N,['k'],Y,None,N,,,,,,,female,21,
27,8,305,5,5,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
27,9,306,3,3,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
27,10,307,3,3,7,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
28,0,308,0,0,7,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
28,1,309,0,0,7,['k'],N,['d'],N,['space'],N,,,,,,,female,21,
28,2,310,4,4,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
28,3,311,10,10,7,['k'],N,['d'],N,['space'],N,,,,,,,female,21,
28,4,312,4,4,7,['k'],Y,['k'],N,['space'],N,,,,,,,female,21,
28,5,313,3,3,7,['k'],N,['d'],Y,None,N,,,,,,,female,21,
28,6,314,0,0,7,['k'],N,['d'],N,None,Y,,,,,,,female,21,
28,7,315,4,4,7,['d'],N,['k'],Y,None,N,,,,,,,female,21,
28,8,316,4,4,7,['k'],N,['d'],Y,['space'],Y,,,,,,,female,21,
28,9,317,1,1,7,['d'],Y,['d'],Y,None,N,,,,,,,female,21,
28,10,318,3,3,7,['k'],Y,['k'],N,['space'],N,,,,,,,female,21,
29,0,319,6,6,7,['k'],Y,['k'],Y,None,N,,,,,,,female,21,
29,1,320,4,4,7,['k'],Y,['k'],Y,None,N,,,,,,,female,21,
29,2,321,7,7,7,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
29,3,322,0,0,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
29,4,323,7,7,7,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
29,5,324,5,5,7,['k'],N,['d'],N,None,Y,,,,,,,female,21,
29,6,325,6,6,7,['d'],N,['k'],Y,['space'],Y,,,,,,,female,21,
29,7,326,10,10,7,['k'],N,['d'],Y,['space'],Y,,,,,,,female,21,
29,8,327,5,5,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,female,21,
29,9,328,9,9,7,['k'],Y,['k'],N,['space'],N,,,,,,,female,21,
29,10,329,6,6,7,['k'],Y,['k'],Y,['k'],N,,,,,,,female,21,
30,0,330,9,9,7,['k'],Y,['k'],N,None,Y,,,,,,,female,21,
