.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,10,10,1,['d'],['k'],N,,,,,,,,,,male,18,
0,1,1,1,1,1,['d'],['d'],Y,,,,,,,,,,male,18,
0,2,2,9,9,1,['d'],['d'],Y,N,None,Y,,,,,,,male,18,
0,3,3,3,3,1,['d'],['k'],N,N,['space'],N,,,,,,,male,18,
0,4,4,10,10,1,['k'],['d'],N,Y,['space'],Y,,,,,,,male,18,
0,5,5,11,11,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male,18,
0,6,6,9,9,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male,18,
0,7,7,9,9,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male,18,
0,8,8,6,6,1,['k'],['d'],N,Y,['k'],N,,,,,,,male,18,
0,9,9,3,3,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male,18,
0,10,10,10,10,1,['d'],['d'],Y,N,['space'],N,,,,,,,male,18,
0,11,11,7,7,1,['k'],['k'],Y,N,['space'],N,,,,,,,male,18,
0,12,12,13,13,1,['d'],['d'],Y,Y,['d'],N,,,,,,,male,18,
0,13,13,4,4,1,['k'],['d'],N,N,None,Y,,,,,,,male,18,
0,14,14,13,13,1,['d'],['d'],Y,Y,['d'],N,,,,,,,male,18,
1,0,15,14,14,1,['d'],['d'],Y,N,['k'],N,,,,,,,male,18,
1,1,16,13,13,1,['d'],['k'],N,N,['space'],N,,,,,,,male,18,
1,2,17,4,4,1,['d'],['k'],N,N,['space'],N,,,,,,,male,18,
1,3,18,2,2,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male,18,
1,4,19,6,6,1,['d'],['d'],Y,Y,['d'],N,,,,,,,male,18,
1,5,20,7,7,1,['k'],['d'],N,N,['space'],N,,,,,,,male,18,
1,6,21,10,10,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,male,18,
1,7,22,0,0,1,['d'],['k'],N,Y,None,N,,,,,,,male,18,
1,8,23,3,3,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,male,18,
1,9,24,3,3,1,['d'],['k'],N,Y,['space'],Y,,,,,,,male,18,
1,10,25,7,7,1,['d'],['d'],Y,N,['space'],N,,,,,,,male,18,
1,11,26,5,5,1,['d'],['k'],N,Y,['d'],N,,,,,,,male,18,
1,12,27,9,9,1,['d'],['k'],N,N,['space'],N,,,,,,,male,18,
1,13,28,14,14,1,['k'],['d'],N,Y,None,N,,,,,,,male,18,
