.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,7,7,1,['d'],['d'],Y,,,,,,,,,,F,20,
0,1,1,2,2,1,['d'],['d'],Y,,,,,,,,,,F,20,
0,2,2,1,1,1,['d'],['d'],Y,N,None,Y,,,,,,,F,20,
0,3,3,6,6,1,['k'],['d'],N,N,['space'],N,,,,,,,F,20,
0,4,4,2,2,1,['d'],['k'],N,N,['d'],N,,,,,,,F,20,
0,5,5,8,8,1,['k'],['d'],N,N,None,Y,,,,,,,F,20,
0,6,6,10,10,1,['k'],['k'],Y,Y,None,N,,,,,,,F,20,
0,7,7,13,13,1,['d'],['k'],N,Y,None,N,,,,,,,F,20,
0,8,8,14,14,1,['k'],['k'],Y,N,None,Y,,,,,,,F,20,
0,9,9,11,11,1,['d'],['k'],N,Y,['d'],N,,,,,,,F,20,
0,10,10,9,9,1,['d'],['d'],Y,Y,None,N,,,,,,,F,20,
0,11,11,13,13,1,['k'],['k'],Y,N,['space'],N,,,,,,,F,20,
0,12,12,5,5,1,['k'],['k'],Y,N,['space'],N,,,,,,,F,20,
0,13,13,4,4,1,['k'],['d'],N,Y,None,N,,,,,,,F,20,
0,14,14,4,4,1,['d'],['d'],Y,N,None,Y,,,,,,,F,20,
1,0,15,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,F,20,
1,1,16,6,6,1,['k'],['d'],N,Y,None,N,,,,,,,F,20,
1,2,17,6,6,1,['k'],['d'],N,N,['space'],N,,,,,,,F,20,
1,3,18,6,6,1,['d'],['k'],N,Y,None,N,,,,,,,F,20,
1,4,19,12,12,1,['d'],['d'],Y,N,None,Y,,,,,,,F,20,
1,5,20,10,10,1,['d'],['d'],Y,N,None,Y,,,,,,,F,20,
1,6,21,13,13,1,['k'],['k'],Y,Y,None,N,,,,,,,F,20,
1,7,22,2,2,1,['k'],['d'],N,Y,None,N,,,,,,,F,20,
1,8,23,11,11,1,['k'],['d'],N,Y,['space'],Y,,,,,,,F,20,
1,9,24,11,11,1,['k'],['d'],N,N,None,Y,,,,,,,F,20,
1,10,25,5,5,1,['d'],['d'],Y,Y,['k'],N,,,,,,,F,20,
1,11,26,3,3,1,['k'],['k'],Y,Y,None,N,,,,,,,F,20,
1,12,27,1,1,1,['k'],['k'],Y,N,None,Y,,,,,,,F,20,
1,13,28,12,12,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,20,
1,14,29,14,14,1,['d'],['k'],N,Y,None,N,,,,,,,F,20,
2,0,30,4,4,1,['k'],['k'],Y,N,None,Y,,,,,,,F,20,
2,1,31,14,14,1,['k'],['k'],Y,N,['space'],N,,,,,,,F,20,
2,2,32,14,14,1,['d'],['d'],Y,N,['k'],N,,,,,,,F,20,
2,3,33,7,7,1,['k'],['k'],Y,N,None,Y,,,,,,,F,20,
2,4,34,4,4,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,20,
2,5,35,4,4,1,['k'],['k'],Y,Y,['k'],N,,,,,,,F,20,
2,6,36,3,3,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,20,
2,7,37,5,5,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,20,
2,8,38,3,3,1,['k'],['k'],Y,N,None,Y,,,,,,,F,20,
2,9,39,10,10,1,['d'],['d'],Y,Y,['k'],N,,,,,,,F,20,
2,10,40,3,3,1,['k'],['k'],Y,N,None,Y,,,,,,,F,20,
2,11,41,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,F,20,
