.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,4,4,1,['k'],['d'],N,,,,,,,,,,female,20,
0,1,1,1,1,1,['d'],['d'],Y,,,,,,,,,,female,20,
0,2,2,2,2,1,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
0,3,3,8,8,1,['k'],['d'],N,Y,None,N,,,,,,,female,20,
0,4,4,8,8,1,['k'],['d'],N,Y,['space'],Y,,,,,,,female,20,
0,5,5,0,0,1,['d'],['k'],N,N,None,Y,,,,,,,female,20,
0,6,6,0,0,1,['d'],['k'],N,Y,None,N,,,,,,,female,20,
0,7,7,2,2,1,['k'],['d'],N,Y,None,N,,,,,,,female,20,
0,8,8,5,5,1,['d'],['d'],Y,Y,None,N,,,,,,,female,20,
0,9,9,1,1,1,['d'],['k'],N,N,None,Y,,,,,,,female,20,
0,10,10,2,2,1,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
1,0,11,7,7,1,['d'],['k'],N,Y,['space'],Y,,,,,,,female,20,
1,1,12,6,6,1,['k'],['k'],Y,Y,None,N,,,,,,,female,20,
1,2,13,0,0,1,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
1,3,14,9,9,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
1,4,15,5,5,1,['d'],['d'],Y,Y,None,N,,,,,,,female,20,
1,5,16,7,7,1,['d'],['k'],N,N,None,Y,,,,,,,female,20,
1,6,17,10,10,1,['k'],['k'],Y,Y,None,N,,,,,,,female,20,
1,7,18,1,1,1,['k'],['d'],N,N,None,Y,,,,,,,female,20,
1,8,19,8,8,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
1,9,20,4,4,1,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
1,10,21,0,0,1,['k'],['k'],Y,Y,None,N,,,,,,,female,20,
2,0,22,10,10,1,['d'],['k'],N,N,None,Y,,,,,,,female,20,
2,1,23,1,1,1,['k'],['d'],N,Y,['space'],Y,,,,,,,female,20,
2,2,24,0,0,1,['d'],['k'],N,N,None,Y,,,,,,,female,20,
2,3,25,0,0,1,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
2,4,26,0,0,1,['d'],['k'],N,Y,['space'],Y,,,,,,,female,20,
2,5,27,7,7,1,['k'],['d'],N,N,None,Y,,,,,,,female,20,
2,6,28,1,1,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
2,7,29,4,4,1,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
2,8,30,1,1,1,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
2,9,31,9,9,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
2,10,32,5,5,1,['k'],['k'],Y,Y,None,N,,,,,,,female,20,
3,0,33,10,10,1,['k'],['k'],Y,Y,None,N,,,,,,,female,20,
3,1,34,3,3,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
3,2,35,1,1,1,['k'],['k'],Y,N,['space'],N,,,,,,,female,20,
3,3,36,0,0,1,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
3,4,37,7,7,1,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
3,5,38,6,6,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
3,6,39,0,0,1,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
3,7,40,0,0,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
3,8,41,1,1,1,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
3,9,42,8,8,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
3,10,43,8,8,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
4,0,44,0,0,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
4,1,45,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
4,2,46,2,2,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
4,3,47,8,8,1,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
4,4,48,8,8,1,['d'],['k'],N,N,None,Y,,,,,,,female,20,
4,5,49,8,8,1,['k'],['k'],Y,N,None,Y,34,37,25,,,,female,20,
4,6,50,2,2,2,['k'],['k'],Y,,,,,,,,,,female,20,
4,7,51,3,3,2,['d'],['d'],Y,,,,,,,,,,female,20,
4,8,52,8,8,2,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
4,9,53,9,9,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
4,10,54,5,5,2,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
5,0,55,9,9,2,['d'],['d'],Y,Y,None,N,,,,,,,female,20,
5,1,56,6,6,2,['k'],['k'],Y,Y,None,N,,,,,,,female,20,
5,2,57,10,10,2,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
5,3,58,4,4,2,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
5,4,59,7,7,2,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
5,5,60,2,2,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
5,6,61,0,0,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
5,7,62,8,8,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
5,8,63,6,6,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
5,9,64,4,4,2,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
5,10,65,9,9,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
6,0,66,4,4,2,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
6,1,67,3,3,2,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
6,2,68,6,6,2,['d'],['d'],Y,Y,None,N,,,,,,,female,20,
6,3,69,7,7,2,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
6,4,70,0,0,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
6,5,71,10,10,2,['k'],['d'],N,Y,['space'],Y,,,,,,,female,20,
6,6,72,3,3,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
6,7,73,6,6,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
6,8,74,6,6,2,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
6,9,75,8,8,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
6,10,76,1,1,2,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
7,0,77,9,9,2,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
7,1,78,3,3,2,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
7,2,79,7,7,2,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
7,3,80,4,4,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
7,4,81,1,1,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
7,5,82,7,7,2,['d'],['d'],Y,N,['space'],N,,,,,,,female,20,
7,6,83,7,7,2,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
7,7,84,0,0,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
7,8,85,1,1,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
7,9,86,9,9,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
7,10,87,10,10,2,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
8,0,88,7,7,2,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
8,1,89,7,7,2,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
8,2,90,2,2,2,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
8,3,91,8,8,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
8,4,92,4,4,2,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
8,5,93,6,6,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
8,6,94,8,8,2,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
8,7,95,3,3,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
8,8,96,10,10,2,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
8,9,97,9,9,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
8,10,98,3,3,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
9,0,99,3,3,2,['d'],['d'],Y,N,None,Y,49,44,24,,,,female,20,
9,1,100,2,2,3,['k'],['k'],Y,,,,,,,,,,female,20,
9,2,101,2,2,3,['k'],['k'],Y,,,,,,,,,,female,20,
9,3,102,2,2,3,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
9,4,103,10,10,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
9,5,104,5,5,3,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
9,6,105,1,1,3,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
9,7,106,5,5,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
9,8,107,0,0,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
9,9,108,8,8,3,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
9,10,109,9,9,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
10,0,110,3,3,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
10,1,111,8,8,3,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
10,2,112,0,0,3,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
10,3,113,2,2,3,['k'],['d'],N,N,None,Y,,,,,,,female,20,
10,4,114,9,9,3,['d'],['d'],Y,Y,None,N,,,,,,,female,20,
10,5,115,4,4,3,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
10,6,116,0,0,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
10,7,117,5,5,3,['k'],['k'],Y,N,['space'],N,,,,,,,female,20,
10,8,118,3,3,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
10,9,119,2,2,3,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
10,10,120,5,5,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
11,0,121,3,3,3,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
11,1,122,8,8,3,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
11,2,123,9,9,3,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
11,3,124,3,3,3,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
11,4,125,6,6,3,['k'],['d'],N,Y,['space'],Y,,,,,,,female,20,
11,5,126,3,3,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
11,6,127,6,6,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
11,7,128,3,3,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
11,8,129,0,0,3,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
11,9,130,0,0,3,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
11,10,131,6,6,3,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
12,0,132,4,4,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
12,1,133,6,6,3,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
12,2,134,8,8,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
12,3,135,5,5,3,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
12,4,136,4,4,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
12,5,137,1,1,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
12,6,138,4,4,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
12,7,139,10,10,3,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
12,8,140,8,8,3,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
12,9,141,9,9,3,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
12,10,142,7,7,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
13,0,143,9,9,3,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
13,1,144,7,7,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
13,2,145,6,6,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
13,3,146,4,4,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
13,4,147,9,9,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
13,5,148,0,0,3,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
13,6,149,2,2,3,['k'],['k'],Y,Y,['space'],Y,48,46,24,,,,female,20,
13,7,150,2,2,4,['d'],['d'],Y,,,,,,,,,,female,20,
13,8,151,4,4,4,['k'],['k'],Y,,,,,,,,,,female,20,
13,9,152,6,6,4,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
13,10,153,6,6,4,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
14,0,154,8,8,4,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
14,1,155,6,6,4,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
14,2,156,4,4,4,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
14,3,157,1,1,4,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
14,4,158,9,9,4,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
14,5,159,4,4,4,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
14,6,160,7,7,4,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
14,7,161,1,1,4,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
14,8,162,2,2,4,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
14,9,163,2,2,4,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
14,10,164,2,2,4,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
15,0,165,3,3,4,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
15,1,166,4,4,4,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
15,2,167,5,5,4,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
15,3,168,1,1,4,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
15,4,169,5,5,4,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
15,5,170,4,4,4,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
15,6,171,2,2,4,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
15,7,172,9,9,4,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
15,8,173,6,6,4,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
15,9,174,4,4,4,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
15,10,175,0,0,4,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
16,0,176,6,6,4,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
16,1,177,8,8,4,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
16,2,178,7,7,4,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
16,3,179,9,9,4,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
16,4,180,7,7,4,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
16,5,181,3,3,4,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
16,6,182,0,0,4,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
16,7,183,4,4,4,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
16,8,184,2,2,4,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
16,9,185,7,7,4,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
16,10,186,10,10,4,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
17,0,187,7,7,4,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
17,1,188,7,7,4,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
17,2,189,5,5,4,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
17,3,190,8,8,4,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
17,4,191,6,6,4,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
17,5,192,2,2,4,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
17,6,193,6,6,4,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
17,7,194,10,10,4,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
17,8,195,10,10,4,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
17,9,196,6,6,4,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
17,10,197,0,0,4,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
18,0,198,3,3,4,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
18,1,199,10,10,4,['k'],['k'],Y,N,None,Y,50,48,19,,,,female,20,
18,2,200,3,3,5,['d'],['d'],Y,,,,,,,,,,female,20,
18,3,201,10,10,5,['k'],['k'],Y,,,,,,,,,,female,20,
18,4,202,0,0,5,['d'],['k'],N,Y,['space'],Y,,,,,,,female,20,
18,5,203,5,5,5,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
18,6,204,1,1,5,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
18,7,205,7,7,5,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,20,
18,8,206,5,5,5,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
18,9,207,6,6,5,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
18,10,208,5,5,5,['k'],['k'],Y,N,None,Y,,,,,,,female,20,
19,0,209,4,4,5,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,20,
19,1,210,5,5,5,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
19,2,211,0,0,5,['d'],['d'],Y,N,None,Y,,,,,,,female,20,
