.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,9,9,1,['k'],['k'],Y,,,,,,,,,,female,18,
0,1,1,9,9,1,['k'],['d'],N,,,,,,,,,,female,18,
0,2,2,6,6,1,['k'],['k'],Y,Y,None,N,,,,,,,female,18,
0,3,3,2,2,1,['d'],['d'],Y,N,None,Y,,,,,,,female,18,
0,4,4,6,6,1,['d'],['k'],N,N,['d'],N,,,,,,,female,18,
0,5,5,3,3,1,['k'],['d'],N,Y,['d'],N,,,,,,,female,18,
0,6,6,9,9,1,['d'],['d'],Y,N,None,Y,,,,,,,female,18,
0,7,7,5,5,1,['k'],['k'],Y,N,['space'],N,,,,,,,female,18,
0,8,8,2,2,1,['k'],['k'],Y,N,['d'],N,,,,,,,female,18,
0,9,9,8,8,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,18,
0,10,10,7,7,1,['k'],['k'],Y,N,['space'],N,,,,,,,female,18,
1,0,11,10,10,1,['d'],['d'],Y,N,None,Y,,,,,,,female,18,
1,1,12,0,0,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,18,
1,2,13,7,7,1,['d'],['d'],Y,N,None,Y,,,,,,,female,18,
1,3,14,10,10,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,18,
1,4,15,2,2,1,['k'],['d'],N,Y,['space'],Y,,,,,,,female,18,
1,5,16,1,1,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,female,18,
1,6,17,1,1,1,['d'],['k'],N,Y,['space'],Y,,,,,,,female,18,
1,7,18,2,2,1,['k'],['d'],N,N,['space'],N,,,,,,,female,18,
1,8,19,8,8,1,['d'],['d'],Y,N,['d'],N,,,,,,,female,18,
1,9,20,5,5,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,18,
1,10,21,10,10,1,['d'],['k'],N,Y,['space'],Y,,,,,,,female,18,
2,0,22,10,10,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,18,
2,1,23,1,1,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,18,
2,2,24,2,2,1,['k'],['k'],Y,N,None,Y,,,,,,,female,18,
2,3,25,10,10,1,['k'],['k'],Y,Y,None,N,,,,,,,female,18,
2,4,26,1,1,1,['k'],['k'],Y,N,None,Y,,,,,,,female,18,
2,5,27,8,8,1,['k'],['k'],Y,N,None,Y,,,,,,,female,18,
2,6,28,7,7,1,['d'],['k'],N,N,None,Y,,,,,,,female,18,
2,7,29,4,4,1,['d'],['k'],N,Y,['space'],Y,,,,,,,female,18,
2,8,30,3,3,1,['d'],['d'],Y,Y,None,N,,,,,,,female,18,
2,9,31,0,0,1,['k'],['k'],Y,Y,None,N,,,,,,,female,18,
2,10,32,3,3,1,['d'],['k'],N,Y,['space'],Y,,,,,,,female,18,
3,0,33,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,female,18,
3,1,34,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,female,18,
3,2,35,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,female,18,
3,3,36,9,9,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,female,18,
3,4,37,0,0,1,['d'],['k'],N,Y,['space'],Y,,,,,,,female,18,
3,5,38,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,female,18,
3,6,39,5,5,1,['k'],['k'],Y,N,None,Y,,,,,,,female,18,
3,7,40,1,1,1,['d'],['k'],N,N,None,Y,,,,,,,female,18,
