.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,10,10,1,['d'],['d'],Y,,,,,,,,,,m,23,
0,1,1,7,7,1,['k'],['k'],Y,,,,,,,,,,m,23,
0,2,2,10,10,1,['k'],['d'],N,Y,None,N,,,,,,,m,23,
0,3,3,4,4,1,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
0,4,4,4,4,1,['k'],['k'],Y,Y,['d'],N,,,,,,,m,23,
0,5,5,8,8,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
0,6,6,2,2,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
0,7,7,10,10,1,['k'],['k'],Y,N,['d'],N,,,,,,,m,23,
0,8,8,1,1,1,['d'],['d'],Y,Y,['d'],N,,,,,,,m,23,
0,9,9,0,0,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
0,10,10,7,7,1,['k'],['k'],Y,N,['space'],N,,,,,,,m,23,
1,0,11,10,10,1,['d'],['k'],N,Y,['k'],N,,,,,,,m,23,
1,1,12,1,1,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
1,2,13,5,5,1,['d'],['d'],Y,N,['space'],N,,,,,,,m,23,
1,3,14,2,2,1,['k'],['d'],N,N,None,Y,,,,,,,m,23,
1,4,15,6,6,1,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
1,5,16,6,6,1,['d'],['k'],N,N,None,Y,,,,,,,m,23,
1,6,17,6,6,1,['d'],['d'],Y,Y,['k'],N,,,,,,,m,23,
1,7,18,3,3,1,['k'],['k'],Y,Y,['k'],N,,,,,,,m,23,
1,8,19,7,7,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
1,9,20,5,5,1,['k'],['d'],N,Y,['k'],N,,,,,,,m,23,
1,10,21,1,1,1,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
2,0,22,10,10,1,['d'],['d'],Y,N,['space'],N,,,,,,,m,23,
2,1,23,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
2,2,24,6,6,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
2,3,25,10,10,1,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
2,4,26,3,3,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
2,5,27,2,2,1,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
2,6,28,1,1,1,['d'],['k'],N,N,None,Y,,,,,,,m,23,
2,7,29,7,7,1,['k'],['d'],N,Y,None,N,,,,,,,m,23,
2,8,30,8,8,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
2,9,31,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
2,10,32,1,1,1,['k'],['d'],N,N,None,Y,,,,,,,m,23,
3,0,33,9,9,1,['k'],['d'],N,N,None,Y,,,,,,,m,23,
3,1,34,0,0,1,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
3,2,35,5,5,1,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
3,3,36,2,2,1,['k'],['d'],N,N,None,Y,,,,,,,m,23,
3,4,37,0,0,1,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
3,5,38,4,4,1,['d'],['k'],N,Y,None,N,,,,,,,m,23,
3,6,39,10,10,1,['k'],['k'],Y,Y,None,N,,,,,,,m,23,
3,7,40,5,5,1,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
3,8,41,7,7,1,['k'],['k'],Y,Y,None,N,,,,,,,m,23,
3,9,42,10,10,1,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
3,10,43,6,6,1,['d'],['k'],N,Y,['space'],Y,,,,,,,m,23,
4,0,44,0,0,1,['d'],['d'],Y,Y,None,N,,,,,,,m,23,
4,1,45,1,1,1,['d'],['d'],Y,Y,['k'],N,,,,,,,m,23,
4,2,46,7,7,1,['d'],['d'],Y,N,['space'],N,,,,,,,m,23,
4,3,47,4,4,1,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
4,4,48,6,6,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
4,5,49,5,5,1,['k'],['k'],Y,N,None,Y,38,30,23,,,,m,23,
4,6,50,6,6,2,['k'],['k'],Y,,,,,,,,,,m,23,
4,7,51,1,1,2,['k'],['k'],Y,,,,,,,,,,m,23,
4,8,52,1,1,2,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
4,9,53,5,5,2,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
4,10,54,0,0,2,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
5,0,55,2,2,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
5,1,56,4,4,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
5,2,57,1,1,2,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
5,3,58,4,4,2,['d'],['k'],N,N,None,Y,,,,,,,m,23,
5,4,59,1,1,2,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
5,5,60,5,5,2,['d'],['d'],Y,N,['space'],N,,,,,,,m,23,
5,6,61,7,7,2,['k'],['k'],Y,Y,None,N,,,,,,,m,23,
5,7,62,6,6,2,['k'],['d'],N,N,None,Y,,,,,,,m,23,
5,8,63,1,1,2,['k'],['k'],Y,Y,None,N,,,,,,,m,23,
5,9,64,2,2,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
5,10,65,9,9,2,['k'],['k'],Y,Y,None,N,,,,,,,m,23,
6,0,66,1,1,2,['k'],['k'],Y,Y,None,N,,,,,,,m,23,
6,1,67,10,10,2,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
6,2,68,10,10,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
6,3,69,7,7,2,['k'],['d'],N,N,None,Y,,,,,,,m,23,
6,4,70,6,6,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
6,5,71,8,8,2,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
6,6,72,6,6,2,['k'],['k'],Y,N,['space'],N,,,,,,,m,23,
6,7,73,10,10,2,['k'],['k'],Y,Y,None,N,,,,,,,m,23,
6,8,74,0,0,2,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
6,9,75,1,1,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
6,10,76,8,8,2,['k'],['d'],N,Y,['space'],Y,,,,,,,m,23,
7,0,77,10,10,2,['k'],['d'],N,N,None,Y,,,,,,,m,23,
7,1,78,10,10,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
7,2,79,9,9,2,['d'],['d'],Y,Y,None,N,,,,,,,m,23,
7,3,80,9,9,2,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
7,4,81,2,2,2,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
7,5,82,7,7,2,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
7,6,83,2,2,2,['k'],['k'],Y,Y,None,N,,,,,,,m,23,
7,7,84,0,0,2,['d'],['d'],Y,N,['space'],N,,,,,,,m,23,
7,8,85,10,10,2,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
7,9,86,9,9,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
7,10,87,1,1,2,['k'],['k'],Y,Y,None,N,,,,,,,m,23,
8,0,88,0,0,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
8,1,89,0,0,2,['k'],['k'],Y,Y,None,N,,,,,,,m,23,
8,2,90,1,1,2,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
8,3,91,7,7,2,['d'],['k'],N,N,None,Y,,,,,,,m,23,
8,4,92,3,3,2,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
8,5,93,6,6,2,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
8,6,94,5,5,2,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
8,7,95,7,7,2,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
8,8,96,8,8,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
8,9,97,10,10,2,['d'],['k'],N,N,None,Y,,,,,,,m,23,
8,10,98,5,5,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
9,0,99,4,4,2,['k'],['k'],Y,N,None,Y,43,36,21,,,,m,23,
9,1,100,1,1,3,['d'],['d'],Y,,,,,,,,,,m,23,
9,2,101,10,10,3,['k'],['d'],N,,,,,,,,,,m,23,
9,3,102,9,9,3,['d'],['d'],Y,Y,['d'],N,,,,,,,m,23,
9,4,103,0,0,3,['d'],['k'],N,Y,None,N,,,,,,,m,23,
9,5,104,9,9,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
9,6,105,0,0,3,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
9,7,106,0,0,3,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
9,8,107,3,3,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
9,9,108,8,8,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
9,10,109,1,1,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
10,0,110,2,2,3,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
10,1,111,1,1,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
10,2,112,6,6,3,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
10,3,113,3,3,3,['d'],['d'],Y,Y,None,N,,,,,,,m,23,
10,4,114,10,10,3,['k'],['d'],N,N,None,Y,,,,,,,m,23,
10,5,115,4,4,3,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
10,6,116,9,9,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
10,7,117,7,7,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
10,8,118,1,1,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
10,9,119,6,6,3,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
10,10,120,3,3,3,['k'],['k'],Y,Y,None,N,,,,,,,m,23,
11,0,121,1,1,3,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
11,1,122,7,7,3,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
11,2,123,7,7,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
11,3,124,2,2,3,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
11,4,125,10,10,3,['k'],['d'],N,N,None,Y,,,,,,,m,23,
11,5,126,7,7,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
11,6,127,2,2,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
11,7,128,5,5,3,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
11,8,129,2,2,3,['k'],['k'],Y,N,['space'],N,,,,,,,m,23,
11,9,130,0,0,3,['d'],['k'],N,Y,['space'],Y,,,,,,,m,23,
11,10,131,1,1,3,['d'],['k'],N,N,None,Y,,,,,,,m,23,
12,0,132,10,10,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
12,1,133,10,10,3,['d'],['d'],Y,Y,['space'],Y,,,,,,,m,23,
12,2,134,4,4,3,['k'],['k'],Y,Y,['space'],Y,,,,,,,m,23,
12,3,135,7,7,3,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
12,4,136,10,10,3,['k'],['k'],Y,N,None,Y,,,,,,,m,23,
12,5,137,10,10,3,['d'],['d'],Y,N,None,Y,,,,,,,m,23,
12,6,138,8,8,3,['k'],['k'],Y,Y,None,N,,,,,,,m,23,
