.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Category,Correct?,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
0,0,0,10,10,1,['d'],['d'],Y,,,,,,,,,,F,25,
0,1,1,4,4,1,['k'],['k'],Y,,,,,,,,,,F,25,
0,2,2,1,1,1,['d'],['k'],N,N,None,Y,,,,,,,F,25,
0,3,3,8,8,1,['k'],['k'],Y,N,None,Y,,,,,,,F,25,
0,4,4,5,5,1,['d'],['d'],Y,N,None,Y,,,,,,,F,25,
0,5,5,5,5,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,25,
0,6,6,1,1,1,['d'],['d'],Y,N,['space'],N,,,,,,,F,25,
0,7,7,8,8,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,25,
0,8,8,9,9,1,['d'],['d'],Y,Y,None,N,,,,,,,F,25,
0,9,9,0,0,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,25,
0,10,10,3,3,1,['d'],['k'],N,Y,['space'],Y,,,,,,,F,25,
1,0,11,8,8,1,['d'],['d'],Y,N,None,Y,,,,,,,F,25,
1,1,12,6,6,1,['d'],['k'],N,N,None,Y,,,,,,,F,25,
1,2,13,0,0,1,['d'],['d'],Y,N,None,Y,,,,,,,F,25,
1,3,14,4,4,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,25,
1,4,15,6,6,1,['d'],['k'],N,Y,None,N,,,,,,,F,25,
1,5,16,2,2,1,['k'],['d'],N,N,None,Y,,,,,,,F,25,
1,6,17,4,4,1,['d'],['k'],N,Y,['space'],Y,,,,,,,F,25,
1,7,18,4,4,1,['k'],['d'],N,Y,['space'],Y,,,,,,,F,25,
1,8,19,3,3,1,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,25,
1,9,20,0,0,1,['d'],['k'],N,Y,None,N,,,,,,,F,25,
1,10,21,2,2,1,['d'],['k'],N,N,None,Y,,,,,,,F,25,
2,0,22,9,9,1,['k'],['d'],N,Y,None,N,,,,,,,F,25,
2,1,23,0,0,1,['d'],['k'],N,N,None,Y,,,,,,,F,25,
2,2,24,0,0,1,['d'],['k'],N,Y,['space'],Y,,,,,,,F,25,
2,3,25,6,6,1,['d'],['d'],Y,N,None,Y,,,,,,,F,25,
2,4,26,2,2,1,['k'],['d'],N,N,None,Y,,,,,,,F,25,
2,5,27,4,4,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,25,
2,6,28,10,10,1,['k'],['d'],N,Y,['space'],Y,,,,,,,F,25,
2,7,29,4,4,1,['k'],['d'],N,N,None,Y,,,,,,,F,25,
2,8,30,3,3,1,['d'],['k'],N,Y,['space'],Y,,,,,,,F,25,
2,9,31,4,4,1,['k'],['k'],Y,Y,None,N,,,,,,,F,25,
2,10,32,6,6,1,['k'],['k'],Y,N,None,Y,,,,,,,F,25,
3,0,33,1,1,1,['d'],['k'],N,Y,['space'],Y,,,,,,,F,25,
3,1,34,9,9,1,['d'],['d'],Y,N,None,Y,,,,,,,F,25,
3,2,35,1,1,1,['k'],['d'],N,Y,None,N,,,,,,,F,25,
3,3,36,4,4,1,['k'],['d'],N,N,['space'],N,,,,,,,F,25,
3,4,37,7,7,1,['k'],['d'],N,Y,['space'],Y,,,,,,,F,25,
3,5,38,5,5,1,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,25,
3,6,39,10,10,1,['d'],['k'],N,Y,['space'],Y,,,,,,,F,25,
3,7,40,7,7,1,['k'],['d'],N,N,None,Y,,,,,,,F,25,
3,8,41,6,6,1,['d'],['d'],Y,N,None,Y,,,,,,,F,25,
3,9,42,3,3,1,['d'],['d'],Y,N,None,Y,,,,,,,F,25,
3,10,43,3,3,1,['d'],['k'],N,Y,['space'],Y,,,,,,,F,25,
4,0,44,6,6,1,['d'],['k'],N,Y,['space'],Y,,,,,,,F,25,
4,1,45,6,6,1,['k'],['d'],N,N,None,Y,,,,,,,F,25,
4,2,46,4,4,1,['d'],['d'],Y,N,None,Y,,,,,,,F,25,
4,3,47,0,0,1,['k'],['d'],N,N,None,Y,,,,,,,F,25,
4,4,48,5,5,1,['d'],['d'],Y,N,['space'],N,,,,,,,F,25,
4,5,49,5,5,1,['k'],['k'],Y,Y,['space'],Y,24,39,25,,,,F,25,
4,6,50,8,8,2,['d'],['k'],N,,,,,,,,,,F,25,
4,7,51,6,6,2,['k'],['d'],N,,,,,,,,,,F,25,
4,8,52,8,8,2,['d'],['d'],Y,Y,['d'],N,,,,,,,F,25,
4,9,53,4,4,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,25,
4,10,54,9,9,2,['k'],['k'],Y,N,None,Y,,,,,,,F,25,
5,0,55,5,5,2,['d'],['k'],N,N,None,Y,,,,,,,F,25,
5,1,56,8,8,2,['k'],['k'],Y,N,None,Y,,,,,,,F,25,
5,2,57,7,7,2,['d'],['k'],N,N,None,Y,,,,,,,F,25,
5,3,58,1,1,2,['k'],['d'],N,Y,None,N,,,,,,,F,25,
5,4,59,4,4,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,25,
5,5,60,4,4,2,['k'],['d'],N,N,None,Y,,,,,,,F,25,
5,6,61,10,10,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,25,
5,7,62,8,8,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,25,
5,8,63,9,9,2,['d'],['k'],N,N,None,Y,,,,,,,F,25,
5,9,64,5,5,2,['k'],['d'],N,N,None,Y,,,,,,,F,25,
5,10,65,8,8,2,['d'],['k'],N,N,['space'],N,,,,,,,F,25,
6,0,66,8,8,2,['k'],['d'],N,N,None,Y,,,,,,,F,25,
6,1,67,1,1,2,['d'],['k'],N,N,None,Y,,,,,,,F,25,
6,2,68,8,8,2,['k'],['k'],Y,N,None,Y,,,,,,,F,25,
6,3,69,9,9,2,['k'],['d'],N,N,None,Y,,,,,,,F,25,
6,4,70,8,8,2,['d'],['k'],N,N,None,Y,,,,,,,F,25,
6,5,71,0,0,2,['k'],['d'],N,Y,['space'],Y,,,,,,,F,25,
6,6,72,1,1,2,['k'],['d'],N,N,None,Y,,,,,,,F,25,
6,7,73,5,5,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,25,
6,8,74,5,5,2,['k'],['d'],N,Y,['space'],Y,,,,,,,F,25,
6,9,75,10,10,2,['k'],['k'],Y,Y,['space'],Y,,,,,,,F,25,
6,10,76,8,8,2,['d'],['d'],Y,N,None,Y,,,,,,,F,25,
7,0,77,2,2,2,['k'],['d'],N,N,None,Y,,,,,,,F,25,
7,1,78,7,7,2,['k'],['d'],N,Y,None,N,,,,,,,F,25,
7,2,79,10,10,2,['d'],['k'],N,Y,['space'],Y,,,,,,,F,25,
7,3,80,2,2,2,['k'],['k'],Y,N,['space'],N,,,,,,,F,25,
7,4,81,3,3,2,['k'],['k'],Y,N,['space'],N,,,,,,,F,25,
7,5,82,8,8,2,['k'],['k'],Y,Y,None,N,,,,,,,F,25,
7,6,83,10,10,2,['k'],['k'],Y,N,None,Y,,,,,,,F,25,
7,7,84,0,0,2,['d'],['k'],N,Y,['space'],Y,,,,,,,F,25,
7,8,85,7,7,2,['d'],['k'],N,Y,['space'],Y,,,,,,,F,25,
7,9,86,7,7,2,['k'],['d'],N,N,None,Y,,,,,,,F,25,
7,10,87,3,3,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,25,
8,0,88,8,8,2,['k'],['d'],N,N,None,Y,,,,,,,F,25,
8,1,89,5,5,2,['k'],['d'],N,N,None,Y,,,,,,,F,25,
8,2,90,5,5,2,['k'],['d'],N,N,None,Y,,,,,,,F,25,
8,3,91,6,6,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,25,
8,4,92,10,10,2,['d'],['d'],Y,Y,['space'],Y,,,,,,,F,25,
8,5,93,3,3,2,['d'],['k'],N,Y,['space'],Y,,,,,,,F,25,
8,6,94,1,1,2,['k'],['d'],N,N,None,Y,,,,,,,F,25,
